step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
7225000,14450.000002026352,6.900000001405714,-1808501.203946718,474880.0324027413,-1333621.1715439768,311.2971857584385,1637.087622827895,1.0209809493224795,53.8
7250000,14500.00000203654,6.950000001415902,-1809096.2386734092,472040.4105844731,-1337055.8280889364,309.4357339804546,1633.1462685998838,1.0234449341220655,53.8
7275000,14550.000002046723,7.000000001426085,-1807077.171978033,474737.1434077271,-1332340.028570306,311.2035180129267,1637.5625220737654,1.0206848610349513,53.8
7300000,14600.000002056911,7.050000001436273,-1809616.9390206372,472636.5380016446,-1336980.4010189928,309.82651222897346,1634.076450848776,1.02286234797076,53.8
7325000,14650.000002067098,7.1000000014464595,-1807035.7625547173,473029.70024308434,-1334006.062311633,310.0842411098604,1638.5855639731546,1.020047602046547,53.8
7350000,14700.000002077284,7.150000001456646,-1808411.7947852376,475130.5711180057,-1333281.223667232,311.46142091608607,1634.3704643106892,1.0226783411580118,53.8
7375000,14750.00000208747,7.200000001466832,-1805535.0409892527,472606.151681376,-1332928.8893078766,309.80659314343666,1638.207843246365,1.0202827938893853,53.8
7400000,14800.000002097657,7.2500000014770185,-1806432.6109191943,471261.8724624947,-1335170.7384566995,308.9253803967267,1638.9102171756613,1.019845539897417,53.8
7425000,14850.000002107843,7.300000001487205,-1808103.471269512,473070.336986715,-1335033.1342827966,310.1108796355246,1634.9730668167535,1.0223014122998018,53.8
7450000,14900.00000211803,7.350000001497391,-1807387.213035988,473242.4469874169,-1334144.7660485709,310.2237025701684,1634.503879119649,1.022594866020843,53.8
7475000,14950.000002128216,7.4000000015075775,-1807392.2599464103,472649.8536350414,-1334742.406311369,309.8352410002845,1637.943002477635,1.020447764513544,53.8
7500000,15000.000002138402,7.450000001517764,-1807183.0952609563,472231.2518514338,-1334951.8434095224,309.56083578570605,1635.46125817023,1.021996251472764,53.8
7525000,15050.000002148588,7.50000000152795,-1810057.035889349,472600.46154411166,-1337456.574345237,309.802863098802,1631.4263833436848,1.0245238720813257,53.8
7550000,15100.000002158777,7.550000001538138,-1806704.4616370555,471540.7866445055,-1335163.67499255,309.1082164690054,1635.6055658088335,1.0219060818934993,53.8
7575000,15150.00000216896,7.600000001548321,-1808108.876359472,472888.0853543657,-1335220.7910051064,309.991408576775,1630.5733373227492,1.0250598590206603,53.8
7600000,15200.000002179147,7.650000001558509,-1807455.940553496,473039.5511610755,-1334416.3893924202,310.0906986630075,1635.7382284914192,1.021823202616233,53.8
7625000,15250.000002189334,7.700000001568696,-1808228.531490407,473350.62814198015,-1334877.9033484268,310.29461835240755,1631.3784426699544,1.024553979359561,53.8
7650000,15300.00000219952,7.750000001578882,-1806549.271879756,473354.157810479,-1333195.114069277,310.29693214914647,1635.3176962645346,1.0220859708770182,53.8
7675000,15350.000002209708,7.80000000158907,-1804627.891602781,472333.49035822606,-1332294.401244555,309.6278559955884,1637.0255923863426,1.0210196364996365,53.8
7700000,15400.000002219893,7.850000001599255,-1807426.3238327447,474066.4600322684,-1333359.8638004763,310.7638662418069,1634.7535389071525,1.0224386951908817,53.8
7725000,15450.00000223008,7.900000001609441,-1808065.513110212,472160.01007983845,-1335905.5030303737,309.5141348054735,1637.04594115148,1.0210069450483696,53.8
7750000,15500.000002240266,7.950000001619627,-1806975.108965536,471849.23458906566,-1335125.87437647,309.3104127513143,1636.6948685163168,1.0212259520273814,53.8
7775000,15550.000002250452,8.000000001629813,-1805287.3374189185,473506.46283110895,-1331780.8745878097,310.396772363651,1635.9048237421468,1.0217191434496062,53.8
7800000,15600.000002260638,8.050000001639999,-1808374.340039772,474233.23573791375,-1334141.1043018582,310.8731923963677,1635.6316270228472,1.0218897994294884,53.8
7825000,15650.000002270825,8.100000001650185,-1804140.3234808128,472940.8563478737,-1331199.467132939,310.0260014437052,1634.9935524400544,1.0222886033920229,53.8
7850000,15700.00000228101,8.150000001660372,-1807015.700196828,473114.6852763405,-1333901.0149204873,310.1399511837297,1635.3851748770285,1.0220437979722958,53.8
7875000,15750.000002291195,8.200000001670556,-1805671.6208018232,473939.52023185673,-1331732.1005699665,310.6806536408708,1635.424766459303,1.0220190555739015,53.8
7900000,15800.000002301384,8.250000001680746,-1808784.0208064588,472988.0320239731,-1335795.9887824857,310.0569264230767,1633.5714213519934,1.023178572685591,53.8
7925000,15850.00000231157,8.300000001690933,-1808123.08767302,474860.7624732935,-1333262.325199726,311.2845537789962,1634.194289431096,1.02278859134967,53.8
7950000,15900.000002321756,8.350000001701119,-1806533.7955778183,472480.6098118376,-1334053.185765981,309.724296925412,1636.135042952622,1.0215753781928536,53.8
7975000,15950.000002331944,8.400000001711305,-1805222.7545939283,472782.4012869749,-1332440.3533069536,309.92212970524224,1636.5416707686718,1.0213215496638373,53.8
8000000,16000.000002342127,8.450000001721488,-1808720.4825461167,471104.7812990372,-1337615.70124708,308.8224027313058,1635.1358112976827,1.0221996630068388,53.8
