time_ns,protein_core_rmsd_A,backbone_rmsd_A,ligand_pose_rmsd_A,ligand_internal_rmsd_A
0.0,0.0,0.0,0.0,0.0
0.05000000001018634,0.6144141,0.7102083,0.5906651,0.3044368
0.10000000002037268,0.5435878,0.78860575,0.5291285,0.37742305
0.15000000003055902,0.59991574,0.83988374,0.4483181,0.38683426
0.20000000004074536,0.56725895,0.8152672,1.4196752,0.6413181
0.2500000000509317,0.5721534,0.8507832,0.48548982,0.27735838
0.30000000006111804,0.62391865,0.87127125,0.54617846,0.34238142
0.3500000000713044,0.5379157,0.926528,0.5553175,0.30349556
0.4000000000814907,0.5497124,0.8503843,0.5292759,0.29146856
0.45000000009167707,0.6323793,0.88256025,0.43608642,0.22208877
0.5000000001018634,0.5967216,0.92134106,0.39623648,0.28210932
0.5500000001120497,0.59305304,0.9331666,0.69645035,0.28669032
0.6000000001222361,0.6001968,0.9810419,0.75463784,0.31498078
0.6500000001324215,0.66799575,1.0291605,0.8454477,0.6525054
0.7000000001426079,0.58309686,0.99871397,0.7056098,0.36866096
0.7500000001527942,0.6389969,0.9298546,0.5611677,0.34726596
0.8000000001629806,0.5896292,1.004638,0.65782905,0.19313458
0.8500000001731669,0.6194247,1.0111138,0.50657815,0.26090384
0.9000000001833532,0.64619434,1.0070666,0.6321534,0.34826115
0.9500000001935396,0.7067884,1.0157859,0.58556986,0.33476713
1.000000000203726,0.6891937,1.120353,0.7992819,0.2673046
1.0500000002139123,0.65713584,0.93936133,0.7991086,0.29763585
1.1000000002240986,0.69089067,0.9989314,0.6096293,0.31165224
1.150000000234285,0.6832257,1.0485129,0.79010916,0.33348274
1.2000000002444713,0.64740986,1.1015635,0.67815983,0.37364244
1.2500000002546576,0.64250314,0.89299536,1.3594809,0.6250714
1.300000000264844,0.701695,0.94958895,1.4015108,0.49830315
1.3500000002750303,0.6976011,1.0640235,1.5215087,0.60612893
1.4000000002852167,0.69844127,1.0830952,1.6471279,0.6667371
1.450000000295403,0.63261676,0.95941603,1.5036541,0.7173259
1.5000000003055893,0.77561104,1.1691711,0.9374974,0.33374095
1.5500000003157757,0.6924974,1.0837381,1.4817231,0.6854319
1.600000000325962,0.76423323,1.0817467,1.7751939,0.7844919
1.6500000003361501,0.70229506,0.9958081,1.8880421,0.64277714
1.700000000346333,0.7216483,1.0805926,1.5586355,0.7286234
1.750000000356521,0.7288374,1.1656301,1.4515303,0.6336621
1.8000000003667074,0.70743436,1.1333864,1.7173439,0.6432915
1.8500000003768937,0.72394574,1.0894718,1.7489414,0.64949757
1.90000000038708,0.7379383,1.1857961,1.6140232,0.6298224
1.9500000003972664,0.6953174,1.1185946,1.6223016,0.7153612
2.0000000004074545,0.7290065,1.0834734,1.889541,0.8288394
2.0500000004176373,0.7349647,1.0715475,1.3885093,0.66123754
2.1000000004278254,0.7498794,1.0913167,1.596525,0.65241104
2.1500000004380118,0.72119147,1.0995815,1.6262037,0.4476409
2.200000000448198,0.7372657,1.0975487,1.6344941,0.68184316
2.250000000458386,0.6965586,1.120274,1.4580125,0.66260624
2.300000000468569,0.7637277,1.1168642,1.5251797,0.657629
2.350000000478757,0.71915394,1.0637184,1.8504578,0.74291253
2.4000000004889435,0.78055555,1.1337607,1.7608219,0.5508964
