step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
4150000,8300.000000773432,0.7500000001527942,-1807952.2361517912,472986.89481410105,-1334965.34133769,310.04350707639776,1632.1809362832632,1.0240624973034933,152
4175000,8350.000000783619,0.8000000001629806,-1805296.277182621,473066.576170878,-1332229.701011743,310.0957383064267,1638.394782238701,1.0201785941832149,152
4200000,8400.000000793805,0.8500000001731669,-1808411.1575320757,472805.65427320177,-1335605.5032588737,309.92470367287655,1635.6518957755172,1.0218893702127858,152
4225000,8450.000000803991,0.9000000001833532,-1808522.2366317415,474671.29329414194,-1333850.9433375995,311.1476324079702,1631.6648002011275,1.024386433693587,152
4250000,8500.000000814178,0.9500000001935396,-1806433.5642729576,473579.4418002999,-1332854.122472658,310.43192237441747,1633.6668365503615,1.023131062139221,152
4275000,8550.000000824364,1.000000000203726,-1807798.2583811253,473351.0447081911,-1334447.2136729343,310.28220779200547,1635.794090317161,1.021800540517491,151
4300000,8600.00000083455,1.0500000002139123,-1806974.227260593,472267.47610932175,-1334706.7511512716,309.5719272065711,1639.6969780455274,1.0193684004063484,151
4325000,8650.000000844737,1.1000000002240986,-1808058.0403455545,473771.3685089802,-1334286.671836574,310.557730574419,1631.5971693253398,1.024428895247798,152
4350000,8700.000000854923,1.150000000234285,-1805759.3622371445,471404.9428413101,-1334354.4193958342,309.00653555974867,1637.4498405098154,1.0207673202013867,152
4375000,8750.00000086511,1.2000000002444713,-1808552.6524366927,473336.570727973,-1335216.0817087202,310.2727200796875,1633.730853333994,1.0230909713496643,152
4400000,8800.000000875296,1.2500000002546576,-1806802.516523416,471341.2976471703,-1335461.218876246,308.9648160545869,1636.1256793508558,1.021593455048364,152
4425000,8850.000000885482,1.300000000264844,-1804917.7516356767,474323.2923842021,-1330594.459251475,310.91951737187406,1640.7806630078712,1.0186951390548988,152
4450000,8900.000000895669,1.3500000002750303,-1809828.3379276749,473514.3782824815,-1336313.9596451933,310.38927315629263,1631.8591125881196,1.024264455655411,152
4475000,8950.000000905855,1.4000000002852167,-1809533.2532515824,472967.4270417025,-1336565.82620988,310.0307459269968,1635.271469859309,1.0221271002821302,152
4500000,9000.000000916041,1.450000000295403,-1806750.1398025183,472447.1533654991,-1334302.9864370192,309.68970587498217,1636.829729843563,1.0211540364807148,152
4525000,9050.000000926228,1.5000000003055893,-1808107.0805856625,472364.960081369,-1335742.1205042934,309.6358280733999,1634.3154596728837,1.0227250043855929,151
4550000,9100.000000936414,1.5500000003157757,-1807484.360192896,472855.0470810309,-1334629.313111865,309.95708072080663,1635.3065851086817,1.022105151952475,151
4575000,9150.0000009466,1.600000000325962,-1808333.8479238956,473055.1831891332,-1335278.6647347622,310.08827019250026,1634.1956723934209,1.0227999705894468,151
4600000,9200.000000956788,1.6500000003361501,-1810166.164702733,473598.5516850359,-1336567.6130176971,310.4444489280036,1633.8717427545682,1.0230027498018062,151
4625000,9250.000000966971,1.700000000346333,-1808165.1269290792,473105.8386195072,-1335059.288309572,310.1214748911036,1634.9250066852098,1.0223437031220457,152
4650000,9300.00000097716,1.750000000356521,-1809295.0183034176,474373.36473256507,-1334921.6535708525,310.9523398594825,1632.395142967427,1.02392811744279,152
4675000,9350.000000987346,1.8000000003667074,-1807846.8027200757,472520.0591822944,-1335326.743537781,309.73749572999367,1635.759744204254,1.021821995304392,151
4700000,9400.000000997532,1.8500000003768937,-1807969.7742156824,472544.9147055019,-1335424.8595101803,309.75378855685625,1635.0007507602083,1.022296341383473,151
4725000,9450.000001007718,1.90000000038708,-1809665.7312641167,473296.10825473536,-1336369.6230093818,310.24619687736384,1633.088532636991,1.023493369929216,152
4750000,9500.000001017905,1.9500000003972664,-1806216.7841130644,474866.4099072101,-1331350.3742058545,311.27553159432773,1634.310943276767,1.0227278306722658,151
4775000,9550.000001028093,2.0000000004074545,-1807626.869489109,474050.9899113824,-1333575.8795777266,310.7410227569402,1635.2008334591303,1.0221712535001397,152
4800000,9600.000001038276,2.0500000004176373,-1808484.5073182448,474136.3721403939,-1334348.1351778514,310.79699091592084,1635.3195908244666,1.0220970231382769,152
4825000,9650.000001048464,2.1000000004278254,-1807769.3982520225,473622.7095883504,-1334146.688663672,310.46028446414493,1634.920852322932,1.022346300915149,152
4850000,9700.00000105865,2.1500000004380118,-1805296.9757644243,472328.9840029452,-1332967.9917614793,309.6122457085444,1638.7345493325847,1.0199670754132413,152
4875000,9750.000001068836,2.200000000448198,-1807840.88162004,473457.8654428778,-1334383.0161771623,310.35222891853954,1635.7130427626892,1.0218511694681698,152
4900000,9800.000001079025,2.250000000458386,-1805771.187450204,473190.8639548058,-1332580.3234953985,310.1772091058046,1636.2418369901152,1.0215209316099954,152
4925000,9850.000001089207,2.300000000468569,-1809307.1167099264,475348.3234413005,-1333958.7932686256,311.59142652472684,1636.6735142442344,1.0212515025840196,152
4950000,9900.000001099395,2.350000000478757,-1807965.9073321456,474352.74622402905,-1333613.1611081166,310.93882440108973,1634.6787595052256,1.0224977084594271,152
4975000,9950.000001109582,2.4000000004889435,-1807205.7079917823,472873.0922677542,-1334332.6157240283,309.9689093635003,1634.0804335907867,1.0228721006030754,152
5000000,10000.000001119768,2.45000000049913,-1805558.323643424,472833.96901270666,-1332724.354630717,309.9432640203921,1636.4166862722575,1.0214117832475496,152
5025000,10050.000001129954,2.500000000509316,-1808182.7444211924,472341.974049754,-1335840.7703714385,309.620760700638,1639.1335234776373,1.0197188097984722,151
5050000,10100.00000114014,2.5500000005195025,-1807628.4340030623,475814.20697213296,-1331814.2270309296,311.8968137677396,1638.805073188136,1.0199231824500876,151
5075000,10150.000001150329,2.6000000005296906,-1808824.310288676,473653.424260286,-1335170.88602839,310.4804179704006,1635.3204977956295,1.0220964562692585,151
5100000,10200.000001160512,2.6500000005398734,-1809417.2488430615,471615.21626177215,-1337802.0325812895,309.14437005250056,1635.9143210959228,1.0217254437516388,151
5125000,10250.0000011707,2.7000000005500615,-1807644.6237952905,472959.291926665,-1334685.3318686257,310.0254133488126,1634.4372576373682,1.0226487911059583,151
5150000,10300.000001180886,2.750000000560248,-1808153.514862232,473511.18679372326,-1334642.3280685088,310.38718113137975,1635.7512737512802,1.0218272866315623,152
5175000,10350.000001191072,2.800000000570434,-1807669.3337832456,472954.3274207144,-1334715.006362531,310.0221591088903,1637.0902166519577,1.020991554808577,152
5200000,10400.00000120126,2.8500000005806223,-1807180.035349667,472801.3229920564,-1334378.7123576107,309.9218645126141,1635.8919600998584,1.021739409709773,152
5225000,10450.000001211443,2.900000000590805,-1810862.72314568,471085.8889023441,-1339776.8342433355,308.79739529969464,1633.397453463192,1.0232997989053485,152
5250000,10500.000001221631,2.950000000600993,-1809977.212293758,472601.7635771541,-1337375.448716604,309.7910530640416,1634.7292645907753,1.022466118314589,152
5275000,10550.000001231818,3.0000000006111796,-1811407.704415748,472883.76737786486,-1338523.937037883,309.97590691166374,1632.863848865417,1.0236342036862354,152
5300000,10600.000001242004,3.050000000621366,-1806423.0495502197,471198.8188115741,-1335224.2307386454,308.8714209978596,1638.7439765352642,1.0199612078485183,151
5325000,10650.00000125219,3.1000000006315522,-1803132.2772059783,473998.2573880637,-1329134.0198179148,310.70645652128763,1637.344192799466,1.0208331840134386,151
5350000,10700.000001262377,3.1500000006417386,-1807071.956670293,475144.6152551318,-1331927.3414151608,311.4578955513481,1633.7772355540126,1.0230619262451672,151
5375000,10750.000001272563,3.200000000651925,-1807252.5482844005,473769.2857059607,-1333483.2625784397,310.5563652944085,1634.0070099689926,1.0229180630584382,151
5400000,10800.00000128275,3.2500000006621113,-1808277.7028582736,474038.45135667775,-1334239.251501596,310.7328037184913,1636.5904528713015,1.0213033338480757,151
5425000,10850.000001292936,3.3000000006722976,-1809087.60914798,473825.8368368128,-1335261.772311167,310.5934346321233,1635.2864328499852,1.0221177477442724,151
5450000,10900.000001303122,3.350000000682484,-1807048.6464757037,472709.4576718611,-1334339.1888038423,309.86164667917234,1634.3769586398544,1.0226865208944176,151
5475000,10950.000001313309,3.4000000006926703,-1809155.2520989785,473134.8097624193,-1336020.4423365593,310.1404655118818,1634.818758556455,1.0224101460257815,152
5500000,11000.000001323497,3.4500000007028584,-1807079.091904507,473307.5035812965,-1333771.5883232106,310.2536665283204,1635.9105534448324,1.0217277968784486,151
5525000,11050.00000133368,3.500000000713041,-1808382.5181577504,473296.5202874017,-1335085.9978703486,310.24646696529715,1637.175803104724,1.0209381805494933,151
5550000,11100.000001343868,3.5500000007232293,-1805549.0340466376,473711.29085307306,-1331837.7431935647,310.5183495950756,1633.8573700951536,1.0230117489166446,151
5575000,11150.000001354054,3.6000000007334156,-1808055.996479611,473674.2722327216,-1334381.7242468894,310.4940838426695,1635.6314086518778,1.021902169902106,151
5600000,11200.00000136424,3.650000000743602,-1807383.854049733,472931.01654864114,-1334452.837501092,310.00687880279764,1638.3997731214408,1.020175486521812,151
5625000,11250.000001374428,3.70000000075379,-1807314.726174528,474036.6045063486,-1333278.121668179,310.73159310576744,1633.1662539578372,1.0234446625447746,151
5650000,11300.000001384611,3.750000000763973,-1808933.794786553,472738.7980670409,-1336194.996719512,309.88087934527846,1633.3982074711105,1.0232993265305486,151
5675000,11350.0000013948,3.800000000774161,-1808320.527214788,473293.2980808042,-1335027.2291339836,310.2443548048019,1635.146343029855,1.0222053168429308,151
5700000,11400.000001404986,3.8500000007843473,-1808264.7717186976,474247.35840720974,-1334017.413311488,310.86974255402794,1639.775487127417,1.019319595141328,151
5725000,11450.000001415172,3.9000000007945337,-1809743.7802426184,473287.69784538966,-1336456.0823972286,310.2406838434128,1632.007567108998,1.024171284096601,151
5750000,11500.000001425358,3.95000000080472,-1809244.06997638,473817.935113155,-1335426.134863225,310.5882550422833,1638.3591509229273,1.0202007812022298,151
5775000,11550.000001435545,4.000000000814906,-1806925.721996815,472277.09706583904,-1334648.624930976,309.5782337557224,1633.456244498014,1.0232629685009138,151
5800000,11600.000001445733,4.0500000008250945,-1809744.32863109,473919.97479338775,-1335824.3538377022,310.6551421815829,1633.7929607968013,1.0230520792831812,151
5825000,11650.000001455915,4.100000000835277,-1808980.108979961,474782.4635650361,-1334197.6454149247,311.22050466098307,1636.5768108108905,1.0213118471556617,151
5850000,11700.000001466104,4.150000000845465,-1805248.9990629647,472973.0740939925,-1332275.9249689723,310.03444757690687,1638.888121778955,1.0198714991277664,151
5875000,11750.00000147629,4.200000000855652,-1806468.7337523224,473053.5503611306,-1333415.1833911918,310.08719987168183,1633.914582268064,1.0229759277508974,151
5900000,11800.000001486476,4.250000000865838,-1807278.5053334385,474497.28781614144,-1332781.217517297,311.0335715973192,1634.512349616193,1.0226018090679303,151
5925000,11850.000001496664,4.300000000876026,-1807639.305393178,472691.21699092345,-1334948.0884022545,309.8496898897742,1634.6160875288192,1.0225369115192462,151
5950000,11900.000001506847,4.350000000886209,-1807878.4350513725,473872.748035389,-1334005.6870159833,310.624184982053,1634.5690978181883,1.022566306858755,151
5975000,11950.000001517035,4.400000000896397,-1810881.2270322568,474398.7836594587,-1336482.4433727986,310.96900199817304,1632.0282525638286,1.0241583030414003,151
6000000,12000.000001527222,4.450000000906583,-1808038.7516285835,471721.35320950486,-1336317.3984190784,309.2139429558225,1636.1656431918211,1.0215685023190737,151
6025000,12050.000001537408,4.50000000091677,-1809738.2666543573,473738.1666901728,-1336000.0999641845,310.5359667402468,1635.1110549717855,1.0222273775099844,151
6050000,12100.000001547594,4.550000000926956,-1809620.8925653852,471708.04754339537,-1337912.84502199,309.20522107487864,1633.75000515811,1.023078978046971,151
6075000,12150.00000155778,4.6000000009371425,-1809113.3026461303,474549.9023043828,-1334563.4003417476,311.0680604608295,1636.1288261989434,1.0215914901667733,151
6100000,12200.000001567969,4.650000000947331,-1806728.1984356367,474420.2797321508,-1332307.9187034864,310.9830927009788,1636.990406231272,1.0210538066068855,151
6125000,12250.000001578152,4.700000000957513,-1810761.7864127092,471670.7549399625,-1339091.0314727467,309.1807757262165,1633.9303791937036,1.0229660375653251,151
6150000,12300.00000158834,4.7500000009677015,-1807291.46307722,473426.26667902095,-1333865.196398199,310.3315158889126,1638.0741273679143,1.0203782953016391,151
6175000,12350.000001598526,4.800000000977888,-1808746.820171902,474168.8402645132,-1334577.9799073888,310.8182738122982,1635.550654975332,1.0219526252989102,151
6200000,12400.000001608712,4.850000000988074,-1808142.1176044764,474502.22847083525,-1333639.889133641,311.03681020271256,1636.7241686803973,1.0212198962082883,151
6225000,12450.0000016189,4.900000000998262,-1805733.455785828,471965.8181010063,-1333767.6376848214,309.3741900010349,1635.7104687067217,1.0218527775168746,151
6250000,12500.000001629083,4.950000001008445,-1807268.3738650875,472588.9334288668,-1334679.4404362207,309.7826428856309,1634.429022561607,1.0226539437251023,151
6275000,12550.000001639271,5.000000001018633,-1808396.518561868,473078.0717420702,-1335318.446819798,310.1032736678656,1634.6151866234338,1.0225374750824736,151
6300000,12600.000001649458,5.0500000010288195,-1806797.307014714,470473.6892309784,-1336323.6177837355,308.3960976417208,1638.5292838152704,1.0200948510175265,151
6325000,12650.000001659644,5.100000001039006,-1808954.1531498628,472928.7979409685,-1336025.3552088942,310.00542450266545,1633.979102192656,1.0229355341316464,151
6350000,12700.00000166983,5.150000001049192,-1806489.672522164,474287.0913159841,-1332202.58120618,310.8957875259242,1637.759658949366,1.0205742195003402,151
6375000,12750.000001680017,5.2000000010593785,-1805416.7759182656,472253.2634054706,-1333163.5125127952,309.56261076124173,1636.40068746137,1.021421769416636,151
6400000,12800.000001690203,5.250000001069565,-1809910.8820512388,473169.4024461996,-1336741.479605039,310.16314105980075,1637.046091533784,1.0210190747258494,151
6425000,12850.00000170039,5.300000001079751,-1807611.628909828,474292.9610262591,-1333318.667883569,310.89963512842473,1636.5598302982985,1.0213224440176645,151
6450000,12900.000001710576,5.350000001089938,-1809412.8894117577,472529.7657272128,-1336883.123684545,309.74385838245,1634.0743926109558,1.022875882040296,151
6475000,12950.000001720762,5.400000001100124,-1807567.954156654,470065.32252454304,-1337502.631632111,308.1284127497615,1634.5249087758075,1.0225939517270763,151
6500000,13000.000001730948,5.45000000111031,-1810927.511227853,473919.3152476423,-1337008.1959802103,310.6547098485136,1633.4866580059693,1.0232439166058278,151
6525000,13050.000001741137,5.500000001120498,-1809333.403302973,473120.8782407675,-1336212.5250622055,310.1313333818393,1631.9605362729951,1.024200799290523,151
6550000,13100.00000175132,5.550000001130681,-1809629.70575424,473746.0482221232,-1335883.6575321169,310.541133094397,1636.9964358080106,1.0210500457420808,151
6575000,13150.000001761508,5.600000001140869,-1806808.3627378307,473343.1454847411,-1333465.2172530896,310.2770298410548,1637.6969910879614,1.020613272636597,151
6600000,13200.000001771694,5.650000001151056,-1810165.579372434,470715.89485146885,-1339449.684520965,308.55486373193133,1634.8123432877635,1.022414158128961,151
6625000,13250.00000178188,5.700000001161242,-1807014.8312121688,475356.0088480389,-1331658.8223641296,311.5964643185529,1636.5622185143582,1.021320953613795,151
6650000,13300.000001792068,5.75000000117143,-1806666.8183801267,471496.0776794628,-1335170.740700664,309.06627456128865,1637.0014220808414,1.0210469356445369,151
6675000,13350.000001802253,5.800000001181615,-1807546.0469752504,472759.19299267046,-1334786.85398258,309.89424824479363,1633.103476386539,1.0234840044304554,151
6700000,13400.00000181244,5.850000001191801,-1809016.1611261563,474244.9962353578,-1334771.1648907985,310.8681941473949,1632.366636870137,1.0239459983488777,151
6725000,13450.000001822626,5.900000001201987,-1807100.1527823,472165.4676146527,-1334934.685167647,309.5050605094479,1635.6166071742143,1.0219114175840356,151
6750000,13500.000001832812,5.950000001212174,-1805888.5825096704,473155.8199634915,-1332732.762546179,310.1542377252269,1635.8922767431386,1.0217392119419106,151
6775000,13550.000001842998,6.00000000122236,-1807690.0579041988,472441.1708473411,-1335248.8870568576,309.6857843267719,1634.7572360133804,1.0224486234650387,151
6800000,13600.000001853185,6.050000001232546,-1808394.8005959385,472014.4991724458,-1336380.3014234924,309.4061005048624,1632.0176234428568,1.0241649732527636,151
6825000,13650.000001863373,6.1000000012427344,-1804979.340253612,472651.9145536228,-1332327.4256999893,309.8239270924728,1632.7727325153985,1.023691327259245,151
6850000,13700.000001873555,6.150000001252917,-1808101.4218733965,473550.1230265776,-1334551.2988468185,310.41270388120404,1635.6740488919008,1.021875530026127,151
6875000,13750.000001883744,6.200000001263105,-1808305.5919789448,472803.98231850506,-1335501.6096604397,309.9236077044607,1636.099025779415,1.0216100977537923,151
6900000,13800.00000189393,6.250000001273292,-1807427.2405477269,471717.6194043364,-1335709.6211433904,309.21149544181765,1634.7022709100977,1.0224830021988245,151
6925000,13850.000001904116,6.300000001283478,-1808089.490897797,472876.03915795113,-1335213.4517398458,309.9708410537472,1631.8385533957246,1.024277360148912,151
6950000,13900.000001914304,6.350000001293666,-1808608.728196092,473298.8342398756,-1335309.8939562163,310.247983764067,1635.4730376896955,1.022001125755351,151
6975000,13950.000001924487,6.400000001303849,-1809532.4269159597,474103.6303331306,-1335428.7965828287,310.77552861989693,1634.0895223727507,1.0228664114034496,151
7000000,14000.000001934675,6.450000001314037,-1808600.8652730172,473147.5835317229,-1335453.2817412943,310.14883873379745,1638.181158984756,1.020311628231189,151
7025000,14050.000001944862,6.500000001324223,-1807470.4263162075,472519.267965056,-1334951.1583511513,309.7369770860943,1638.5754376209982,1.0200661179738737,151
7050000,14100.000001955048,6.55000000133441,-1806930.5261875975,473973.13525086304,-1332957.3909367346,310.6899889286157,1635.2421665926431,1.0221454166291506,151
7075000,14150.000001965234,6.600000001344596,-1809239.9689279797,472741.02869078,-1336498.9402371994,309.8823415219574,1634.7491636922816,1.0224536722723905,151
7100000,14200.00000197542,6.650000001354782,-1809623.0447466867,473387.0606076409,-1336235.9841390457,310.30581625959377,1634.8751279535445,1.0223748940101849,151
7125000,14250.000001985609,6.7000000013649705,-1805346.6043765412,472289.0312111818,-1333057.5731653597,309.58605660307103,1639.111339355259,1.0197326109151656,151
7150000,14300.000001995792,6.750000001375153,-1808101.7896370336,472774.2472306302,-1335327.5424064037,309.9041163167944,1635.6857732342555,1.021868205380554,151
7175000,14350.00000200598,6.800000001385341,-1809171.5156195424,472067.5290770768,-1337103.9865424656,309.4408616743409,1633.6328633030057,1.023152339309528,151
7200000,14400.000002016166,6.850000001395528,-1807256.7949904453,473712.72010853695,-1333544.0748819085,310.5192864738377,1636.3472920522445,1.0214550992809823,151
7225000,14450.000002026352,6.900000001405714,-1804325.384793824,473679.9402857264,-1330645.4445080971,310.49779925857456,1636.5092869776256,1.021353987393684,151
7250000,14500.00000203654,6.950000001415902,-1811000.5426971707,474774.391656485,-1336226.1510406858,311.2152135147306,1636.129078727404,1.0215913324891612,151
7275000,14550.000002046723,7.000000001426085,-1805133.5278268289,475159.7045537678,-1329973.823273061,311.4677866056664,1637.122862698342,1.0209711951041127,151
7300000,14600.000002056911,7.050000001436273,-1806533.2369799756,473484.0308371999,-1333049.2061427757,310.3693803675725,1634.8433181813498,1.0223947867498218,151
7325000,14650.000002067098,7.1000000014464595,-1809242.050743404,473225.9670885839,-1336016.08365482,310.200219254342,1633.7060248101834,1.023106519947856,151
7350000,14700.000002077284,7.150000001456646,-1808946.486905075,473153.8267305559,-1335792.6601745188,310.1529311585195,1632.7744486395568,1.0236902513106232,151
7375000,14750.00000208747,7.200000001466832,-1809743.3486321624,472497.47271653777,-1337245.875915625,309.7226902731566,1634.3142148579377,1.022725783368826,151
7400000,14800.000002097657,7.2500000014770185,-1807978.5055527948,474239.4292702257,-1333739.0762825692,310.864544994718,1637.7534315966768,1.0205781001062282,151
7425000,14850.000002107843,7.300000001487205,-1806739.2850809684,473427.3363540374,-1333311.9487269311,310.3322170622372,1637.1935096829486,1.0209271388970256,151
7450000,14900.00000211803,7.350000001497391,-1809173.622928052,474068.6355641072,-1335104.987363945,310.7525895045931,1637.3110528223112,1.0208538461767696,151
7475000,14950.000002128216,7.4000000015075775,-1809952.712751748,472896.4963346913,-1337056.2164170567,309.98425075894403,1635.4273667330804,1.0220296661662702,151
7500000,15000.000002138402,7.450000001517764,-1807546.6301747868,474366.7642327418,-1333179.8659420449,310.94801322351,1634.0011852132975,1.0229217094742835,151
7525000,15050.000002148588,7.50000000152795,-1807556.95408808,475029.33620607486,-1332527.617882005,311.3823299890589,1633.1919920626322,1.0234285336841724,151
7550000,15100.000002158777,7.550000001538138,-1806501.380844119,470736.3316995304,-1335765.0491445886,308.5682601116536,1636.713624868373,1.0212264749710345,151
7575000,15150.00000216896,7.600000001548321,-1809189.3697228413,474151.8938496974,-1335037.475873144,310.8071654159779,1632.2811740031125,1.023999610044026,151
7600000,15200.000002179147,7.650000001558509,-1806421.1144427657,471742.5785741948,-1334678.535868571,309.2278562091908,1636.0662736529816,1.0216305491888142,151
7625000,15250.000002189334,7.700000001568696,-1808714.5750526304,474242.8139017159,-1334471.7611509142,310.86676362493563,1632.8785865843806,1.0236249647671023,151
7650000,15300.00000219952,7.750000001578882,-1809099.2180678388,471898.1926275868,-1337201.025440252,309.3298614177769,1640.3651029830794,1.0189532090275353,151
7675000,15350.000002209708,7.80000000158907,-1806811.697881247,473855.09117285983,-1332956.6067083871,310.6126108863592,1634.8743821679186,1.0223753603900538,151
7700000,15400.000002219893,7.850000001599255,-1808392.8497923324,472231.978649176,-1336160.8711431564,309.5486585766015,1638.5484681880866,1.02008290759302,151
7725000,15450.00000223008,7.900000001609441,-1808982.806835821,474446.993438193,-1334535.8133976278,311.00060356903697,1636.5484990989198,1.0213295154904924,151
7750000,15500.000002240266,7.950000001619627,-1805950.97306748,474025.7179203996,-1331925.2551470806,310.7244569349248,1637.1380312372091,1.020961735522233,151
7775000,15550.000002250452,8.000000001629813,-1807983.3856241775,471771.0788362461,-1336212.3067879316,309.2465381669699,1636.7316909019614,1.0212152028047403,151
7800000,15600.000002260638,8.050000001639999,-1807405.7921473617,473307.0156348061,-1334098.7765125555,310.2533466787795,1637.772611474113,1.0205661481644648,151
7825000,15650.000002270825,8.100000001650185,-1806925.4970137768,471353.9611966267,-1335571.5358171498,308.97311702725347,1635.4398935992856,1.0220218377960952,151
7850000,15700.00000228101,8.150000001660372,-1806979.3707490528,471633.3196317429,-1335346.0511173098,309.15623683438645,1637.3670582154218,1.0208189283367672,151
7875000,15750.000002291195,8.200000001670556,-1808510.47671369,475412.5517422044,-1333097.9249714855,311.6335282571091,1636.893460382276,1.021114279038689,151
7900000,15800.000002301384,8.250000001680746,-1806443.073581316,473471.233849682,-1332971.8397316337,310.36099192608805,1633.8056071227893,1.02304416044018,151
7925000,15850.00000231157,8.300000001690933,-1806296.7772817444,473310.4232115906,-1332986.3540701538,310.25558034966656,1636.0480591264932,1.0216419232536502,151
7950000,15900.000002321756,8.350000001701119,-1807656.1790303856,474283.2334249929,-1333372.945605393,310.8932586735058,1636.111143280009,1.021602531421262,151
7975000,15950.000002331944,8.400000001711305,-1807081.2648634936,475511.54120787344,-1331569.7236556204,311.6984159769089,1634.643648260054,1.0225196711469935,151
8000000,16000.000002342127,8.450000001721488,-1806514.282818877,472628.0639774163,-1333886.2188414608,309.8082930096389,1637.6268964834735,1.0206569574855906,151
8025000,16050.000002352315,8.500000001731678,-1806863.6296655168,473887.7656869876,-1332975.8639785296,310.6340290716478,1636.8635257302617,1.0211329529843964,151
8050000,16100.000002362502,8.550000001741864,-1805916.4092304504,473419.4348356637,-1332496.9743947864,310.3270376069612,1640.830044653149,1.018664480887609,151
8075000,16150.000002372688,8.60000000175205,-1808992.2208977751,472151.7739584112,-1336840.4469393638,309.49608430048244,1632.769120735682,1.0236935917236598,151
8100000,16200.000002382874,8.650000001762237,-1808801.3974046288,472832.06791094405,-1335969.3294936847,309.9420178457851,1634.657885964186,1.0225107651045295,151
8125000,16250.00000239306,8.700000001772423,-1807941.4597580945,472095.1087060758,-1335846.3510520188,309.4589401559912,1633.4098296829688,1.0232920454420236,151
8150000,16300.000002403249,8.75000000178261,-1808190.4714391343,473175.9817252084,-1335014.489713926,310.1674537855027,1632.590197495801,1.023805783120103,151
8175000,16350.000002413432,8.800000001792792,-1812740.5004909525,474555.70806022506,-1338184.7924307273,311.07186614111856,1630.8581596052554,1.024893106624284,151
8200000,16400.000002423618,8.850000001802979,-1806328.517200606,472946.9436098416,-1333381.5735907643,310.0173190115352,1635.5693888816816,1.0219409197944502,151
8225000,16450.000002433804,8.900000001813165,-1807701.1935549928,474579.4208509224,-1333121.7727040704,311.08740990537706,1634.768993133457,1.022441270101176,151
8250000,16500.00000244399,8.950000001823351,-1808568.7114792203,474283.2584312416,-1334285.453047979,310.89327506513337,1639.2142426803075,1.0196685961734733,151
8275000,16550.000002454177,9.000000001833538,-1809104.7006994989,474479.7499665904,-1334624.9507329084,311.0220755147829,1637.2450682065523,1.0208949888560752,151
8300000,16600.000002464363,9.050000001843724,-1808888.5907112008,475134.2285885551,-1333754.3621226456,311.4510870782856,1635.6080126232464,1.0219167873729431,151
8325000,16650.00000247455,9.10000000185391,-1806449.2206262003,472926.9128870249,-1333522.3077391756,310.004188847424,1640.485051999629,1.0188787051878423,151
8350000,16700.000002484736,9.150000001864097,-1805260.1664671376,472618.9923620183,-1332641.1741051194,309.8023465542853,1636.256481922533,1.021511788724896,151
