time_ns,minimum_heavy_atom_bond_A,maximum_heavy_atom_bond_A,maximum_absolute_change_from_frame0_A,implausible_heavy_atom_bond_count
0.0,1.349392,1.6326104,0.0,0
0.05000000001018634,1.3515855,1.6208405,0.13011599,0
0.10000000002037268,1.340301,1.626892,0.13610661,0
0.15000000003055902,1.3306105,1.5933038,0.13528275,0
0.20000000004074536,1.3364567,1.5985292,0.1134218,0
0.2500000000509317,1.3477676,1.597442,0.095987916,0
0.30000000006111804,1.3035089,1.5959471,0.10906541,0
0.3500000000713044,1.3417599,1.6230357,0.10694599,0
0.4000000000814907,1.343337,1.6294503,0.103800654,0
0.45000000009167707,1.3399417,1.6136719,0.12944388,0
0.5000000001018634,1.3476533,1.6574626,0.08733761,0
0.5500000001120497,1.3768578,1.61058,0.14126527,0
0.6000000001222361,1.3495662,1.6078336,0.13539469,0
0.6500000001324215,1.3461946,1.6217817,0.13105714,0
0.7000000001426079,1.3398969,1.6267453,0.0912683,0
0.7500000001527942,1.3297112,1.6450686,0.11843729,0
0.8000000001629806,1.3111418,1.6324757,0.08885646,0
0.8500000001731669,1.3309255,1.592078,0.09275341,0
0.9000000001833532,1.3284185,1.634944,0.12189174,0
0.9500000001935396,1.3473723,1.6136632,0.085835814,0
1.000000000203726,1.3465823,1.6016887,0.10435164,0
1.0500000002139123,1.3445792,1.6416101,0.11497879,0
1.1000000002240986,1.326792,1.607868,0.09973037,0
1.150000000234285,1.3195882,1.5655928,0.10436571,0
1.2000000002444713,1.3400513,1.6593434,0.12538576,0
1.2500000002546576,1.3590794,1.6284044,0.10514331,0
1.300000000264844,1.3559422,1.6256369,0.11006403,0
1.3500000002750303,1.3397907,1.5940297,0.112477064,0
1.4000000002852167,1.3394744,1.5932052,0.1190809,0
1.450000000295403,1.3185906,1.6332974,0.14257288,0
1.5000000003055893,1.3379596,1.6024877,0.09921551,0
1.5500000003157757,1.3374777,1.5941472,0.096821904,0
1.600000000325962,1.3441623,1.6446573,0.1369654,0
