step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
3775000,7550.000000620638,0.0,-1800950.3570577,471311.4825557386,-1329638.8745019613,309.97072837195657,1628.8320646653854,1.0224824778109405,0
3800000,7600.000000630825,0.05000000001018634,-1799018.6637230478,470707.4105624029,-1328311.2531606448,309.57344410731696,1630.4338095860955,1.021477986794059,152
3825000,7650.000000641011,0.10000000002037268,-1798222.4862756357,471212.2150487809,-1327010.2712268548,309.90544241442274,1630.790975399203,1.0212542689655768,152
3850000,7700.000000651197,0.15000000003055902,-1797999.6459867116,472952.0616066467,-1325047.5843800649,311.04969950290416,1629.174659710293,1.0222674625402848,152
3875000,7750.000000661384,0.20000000004074536,-1798947.462255139,472810.9186500637,-1326136.5436050752,310.9568730247133,1627.2340751366523,1.023486584299257,152
3900000,7800.00000067157,0.2500000000509317,-1798952.444903924,473996.5701847677,-1324955.8747191564,311.7366487853517,1628.9187643302098,1.0224280558900587,152
3925000,7850.000000681756,0.30000000006111804,-1798814.8959945517,469764.5136477579,-1329050.3823467935,308.953322480262,1631.4323484445822,1.0208527782379857,152
3950000,7900.000000691943,0.3500000000713044,-1799074.9650389291,473160.89764755167,-1325914.0673913774,311.18704616664047,1632.507370961105,1.0201805364201648,152
3975000,7950.000000702129,0.4000000000814907,-1800830.6710908972,475596.3694105125,-1325234.301680385,312.7887999626665,1627.4778847536252,1.0233332575631875,152
4000000,8000.000000712315,0.45000000009167707,-1800818.1701348005,470944.9307722744,-1329873.239362526,309.7296556896398,1627.332255275076,1.0234248353514346,152
4025000,8050.000000722502,0.5000000001018634,-1796792.7407970326,468784.99613171216,-1328007.7446653205,308.3091163254376,1630.5825230118678,1.021384825308134,152
4050000,8100.000000732688,0.5500000001120497,-1797984.128624153,471005.3470076368,-1326978.7816165166,309.76939005889216,1626.6111504214646,1.0238785372800652,152
4075000,8150.000000742874,0.6000000001222361,-1799725.5189675028,469835.1528102655,-1329890.3661572372,308.9997802337105,1629.1963000535663,1.0222538839317368,152
4100000,8200.00000075306,0.6500000001324215,-1797048.2712091657,469733.9992926854,-1327314.27191648,308.9332538903428,1632.4010280226526,1.0202469961896288,152
4125000,8250.000000763246,0.7000000001426079,-1800612.8963668924,470423.9076610342,-1330188.988705858,309.3869907657682,1628.2333711603271,1.0228584396536,152
4150000,8300.000000773432,0.7500000001527942,-1799990.545556689,471050.9899342436,-1328939.555622445,309.79940836255963,1630.7438973740743,1.0212837516048894,152
4175000,8350.000000783619,0.8000000001629806,-1798562.171858698,471567.3297149752,-1326994.842143723,310.1389931676081,1630.5167117597998,1.0214260506532729,152
4200000,8400.000000793805,0.8500000001731669,-1798095.0126001071,471412.67419947777,-1326682.338400629,310.0372797900228,1629.057291995499,1.0223411132317466,152
4225000,8450.000000803991,0.9000000001833532,-1802339.9650805471,471405.1660672632,-1330934.799013284,310.0323418640495,1627.5322312196256,1.0232990864758065,152
4250000,8500.000000814178,0.9500000001935396,-1797324.011837378,470038.6153410725,-1327285.3964963057,309.1335928633724,1633.250389720289,1.019716423090644,152
4275000,8550.000000824364,1.000000000203726,-1796884.0403153263,472493.56936907873,-1324390.4709462477,310.7481596972938,1629.333738032221,1.0221676545091205,152
4300000,8600.00000083455,1.0500000002139123,-1799452.0597759262,471141.0136038862,-1328311.04617204,309.85861486077295,1630.471705833835,1.0214542450862396,152
4325000,8650.000000844737,1.1000000002240986,-1799468.687518821,471437.6709482604,-1328031.0165705606,310.0537195771145,1625.2303320495002,1.0247484387746757,152
4350000,8700.000000854923,1.150000000234285,-1797380.211723961,473260.756553346,-1324119.4551706149,311.25272107359507,1630.9051123407107,1.0211827977083718,152
4375000,8750.00000086511,1.2000000002444713,-1798611.8355007172,470129.7540405605,-1328482.0814601567,309.19353269108467,1631.7971803245111,1.0206245393105589,152
4400000,8800.000000875296,1.2500000002546576,-1795501.1972035104,470666.1020663166,-1324835.0951371938,309.5462764589703,1632.6575126777273,1.0200867190360452,152
4425000,8850.000000885482,1.300000000264844,-1798102.375532723,471253.54466162215,-1326848.830871101,309.93262395077375,1634.3168761276631,1.0190509990712953,152
4450000,8900.000000895669,1.3500000002750303,-1798024.1271515684,470622.2342467973,-1327401.892904771,309.5174256024311,1631.7091627420398,1.0206795937936817,152
4475000,8950.000000905855,1.4000000002852167,-1800079.4983682884,470525.0159659059,-1329554.4824023824,309.45348737377697,1630.8609831262795,1.0212104297353315,152
4500000,9000.000000916041,1.450000000295403,-1796893.1868128683,470292.05789366784,-1326601.1289192005,309.3002762045091,1631.88368419498,1.0205704374319748,151
4525000,9050.000000926228,1.5000000003055893,-1796608.3913894473,472875.8200741698,-1323732.5713152774,310.9995571995045,1634.002572459583,1.0192470155723503,152
4550000,9100.000000936414,1.5500000003157757,-1798610.30833056,473068.1066991162,-1325542.201631444,311.1260196927746,1629.8555862492635,1.0218403762075798,151
4575000,9150.0000009466,1.600000000325962,-1799776.8391449898,473449.3722744971,-1326327.4668704928,311.37676929781946,1626.250333116951,1.0241057059308245,151
4600000,9200.000000956788,1.6500000003361501,-1798825.9444895172,471319.0401715457,-1327506.9043179716,309.9756988421513,1629.9053588204808,1.0218091721731726,151
4625000,9250.000000966971,1.700000000346333,-1799579.388185272,469801.0286951392,-1329778.359490133,308.977337587579,1626.9293306608326,1.0236782963034377,151
4650000,9300.00000097716,1.750000000356521,-1797742.4808981242,473744.5037907632,-1323997.977107361,311.5708705120875,1629.2581429186778,1.022215081542239,151
4675000,9350.000000987346,1.8000000003667074,-1802010.5251603136,471008.8295744684,-1331001.695585845,309.77168046304604,1629.6669873518413,1.0219586322499432,151
4700000,9400.000000997532,1.8500000003768937,-1801863.250610727,469666.3925905585,-1332196.8580201685,308.88879051638145,1629.2522507337628,1.0222187783794112,151
4725000,9450.000001007718,1.90000000038708,-1799581.9581503216,469959.650386364,-1329622.3077639577,309.0816594277724,1627.0194154684416,1.0236216172856587,151
4750000,9500.000001017905,1.9500000003972664,-1797094.9339796174,472210.2619282583,-1324884.6720513592,310.5618349056546,1633.3119689437683,1.0196779776823586,151
4775000,9550.000001028093,2.0000000004074545,-1799307.8657766497,473665.78358234937,-1325642.0821943004,311.51909804049967,1626.3892828927685,1.024018211958902,151
4800000,9600.000001038276,2.0500000004176373,-1797742.3985919524,471091.7929366352,-1326650.6056553172,309.8262435593227,1629.2700437343765,1.0222076148897117,151
4825000,9650.000001048464,2.1000000004278254,-1799976.719157949,472132.8932582326,-1327843.8258997165,310.51095130979786,1630.9594808922268,1.021148756255966,151
4850000,9700.00000105865,2.1500000004380118,-1800405.6357588095,472782.12769072206,-1327623.5080680875,310.93793787255174,1630.1575463836523,1.0216510969210424,151
4875000,9750.000001068836,2.200000000448198,-1798484.517653237,472320.4600808744,-1326164.0575723627,310.634309697583,1625.9731426362314,1.024280292057428,151
4900000,9800.000001079025,2.250000000458386,-1798420.897935541,471550.9751779236,-1326869.9227576177,310.1282371645195,1631.4273785861608,1.020855888087583,151
4925000,9850.000001089207,2.300000000468569,-1799303.1852870444,473342.9058319043,-1325960.27945514,311.30674876579536,1627.1325692220034,1.0235504327796057,151
4950000,9900.000001099395,2.350000000478757,-1799148.0324023208,471681.3159525974,-1327466.716449723,310.21395929597094,1628.712148234064,1.0225577596524622,151
4975000,9950.000001109582,2.4000000004889435,-1801561.365812553,471642.3156284691,-1329919.050184084,310.1883096792647,1628.6920789319488,1.0225703599597111,151
5000000,10000.000001119768,2.45000000049913,-1797594.9114027629,472524.3638132962,-1325070.547589467,310.76841249540536,1630.1833825293188,1.0216349051681124,152
5025000,10050.000001129954,2.500000000509316,-1800567.4838982895,472360.4142054049,-1328207.0696928846,310.6605866068894,1627.826611439126,1.0231140305198616,151
5050000,10100.00000114014,2.5500000005195025,-1795690.1035264414,469862.49973119824,-1325827.6037952432,309.0177656750036,1634.553154901046,1.0189036926840092,151
5075000,10150.000001150329,2.6000000005296906,-1801136.5522366576,471088.8879986378,-1330047.6642380198,309.82433304837565,1631.172902002837,1.0210151501242122,151
5100000,10200.000001160512,2.6500000005398734,-1799916.910156955,473309.7369064556,-1326607.1732504994,311.2849343259584,1630.9133927003743,1.0211776130303347,151
5125000,10250.0000011707,2.7000000005500615,-1799713.7617263235,469942.3433993543,-1329771.4183269693,309.07027702023964,1626.8613443672134,1.023721075667189,151
5150000,10300.000001180886,2.750000000560248,-1799569.5821956694,471200.59333489626,-1328368.9888607732,309.897799080341,1631.0760020251953,1.021075807227312,151
5175000,10350.000001191072,2.800000000570434,-1800893.3582515365,471928.02555269306,-1328965.3326988432,310.3762145290141,1627.3370274040444,1.0234218341812886,151
5200000,10400.00000120126,2.8500000005806223,-1801014.7355008358,473874.992126365,-1327139.7433744709,311.65668969096936,1629.362045511513,1.022149896031321,151
5225000,10450.000001211443,2.900000000590805,-1799362.4976323498,472875.3121346596,-1326487.1854976902,310.9992231393643,1631.3787737632204,1.0208863031698967,152
5250000,10500.000001221631,2.950000000600993,-1800158.4515855722,471290.078744754,-1328868.3728408185,309.95665157746635,1630.8246498479368,1.0212331813676383,152
5275000,10550.000001231818,3.0000000006111796,-1799301.9771000815,472295.7144847207,-1327006.262615361,310.61803508780224,1629.4448065374509,1.0220979800819627,152
5300000,10600.000001242004,3.050000000621366,-1797061.420684034,473621.8405711727,-1323439.5801128617,311.4901977321357,1632.505399956956,1.0201817681343572,152
5325000,10650.00000125219,3.1000000006315522,-1801890.5033911904,471575.4059152926,-1330315.0974758978,310.14430469891494,1629.5408748150678,1.0220377231138686,152
5350000,10700.000001262377,3.1500000006417386,-1799591.960058648,468753.9775292032,-1330837.9825294449,308.2887161035702,1634.1597124157609,1.0191490053043548,152
5375000,10750.000001272563,3.200000000651925,-1799732.039664504,469164.2734871578,-1330567.7661773462,308.5585583239329,1630.8792194162827,1.021199010686435,152
5400000,10800.00000128275,3.2500000006621113,-1798428.2443181518,470444.4768252283,-1327983.7674929234,309.40051863224977,1627.4045889410777,1.0233793469272767,152
5425000,10850.000001292936,3.3000000006722976,-1801639.964265233,472835.48530121945,-1328804.4789640135,310.9730299464821,1629.1056306479518,1.0223107784328052,152
5450000,10900.000001303122,3.350000000682484,-1799625.875546095,470780.9708219527,-1328844.9047241425,309.62182299914497,1631.228501043664,1.0209803496882337,152
5475000,10950.000001313309,3.4000000006926703,-1799722.6121138409,471877.9651427975,-1327844.6469710434,310.34329094812915,1630.62466189299,1.021358430506964,152
5500000,11000.000001323497,3.4500000007028584,-1797721.815320203,471630.8293717864,-1326090.9859484166,310.18075543227104,1632.562467337522,1.0201461069560724,152
5525000,11050.00000133368,3.500000000713041,-1799997.0382140884,472167.8122285094,-1327829.225985579,310.5339167138912,1628.3593477666086,1.022779307099038,151
5550000,11100.000001343868,3.5500000007232293,-1797882.6838771207,470581.62787926185,-1327301.0559978588,309.490719727893,1630.4277128711385,1.021481806442162,151
5575000,11150.000001354054,3.6000000007334156,-1800957.5221402403,471977.1378255773,-1328980.384314663,310.4085145419808,1627.2629388326898,1.0234684301307069,151
5600000,11200.00000136424,3.650000000743602,-1799627.4047993254,472782.0729232287,-1326845.3318760968,310.9379018532303,1625.855575153667,1.0243543589408697,151
5625000,11250.000001374428,3.70000000075379,-1797719.0186842494,471099.8134229935,-1326619.2052612558,309.83151844883935,1632.0094164250131,1.0204918112943353,151
5650000,11300.000001384611,3.750000000763973,-1801170.3583660685,472103.53048745706,-1329066.8278786114,310.4916400904001,1629.4420534052524,1.0220997070355866,151
5675000,11350.0000013948,3.800000000774161,-1799868.628537693,472818.3447397402,-1327050.2837979528,310.9617569931952,1629.7240936521844,1.0219228223378125,151
5700000,11400.000001404986,3.8500000007843473,-1798385.8107383596,470170.9184028518,-1328214.8923355078,309.2206055459474,1632.3155372882784,1.0203004305060674,151
5725000,11450.000001415172,3.9000000007945337,-1797648.5327923603,473442.6311556524,-1324205.901636708,311.37233581890865,1631.8383864799607,1.0205987671423276,151
5750000,11500.000001425358,3.95000000080472,-1798783.750756329,470775.608775486,-1328008.141980843,309.6182965044374,1629.4824905402645,1.0220743426735337,151
5775000,11550.000001435545,4.000000000814906,-1799765.2943221014,470239.3549680956,-1329525.9393540055,309.26561470180513,1628.823979130156,1.0224875534472289,151
5800000,11600.000001445733,4.0500000008250945,-1799749.408125345,472688.3247598514,-1327061.0833654932,310.87624584109994,1628.5183659000863,1.022679436898136,151
5825000,11650.000001455915,4.100000000835277,-1800731.7960407715,473097.0383853798,-1327634.7576553917,311.1450473977979,1630.6113872485005,1.021366745283966,151
5850000,11700.000001466104,4.150000000845465,-1798756.845968334,471603.1659517143,-1327153.6800166196,310.1625618367691,1629.9834241260112,1.021760234347156,151
5875000,11750.00000147629,4.200000000855652,-1799871.938886432,473252.4208731113,-1326619.5180133206,311.2472388883112,1630.5822763553942,1.0213849798119472,151
5900000,11800.000001486476,4.250000000865838,-1798659.826985701,471316.73973232746,-1327343.0872533736,309.97418589615603,1630.936802279351,1.021162955602807,151
5925000,11850.000001496664,4.300000000876026,-1800738.1541775754,471878.4033912127,-1328859.750786363,310.3435791740381,1628.1118276631828,1.0229347991454525,151
5950000,11900.000001506847,4.350000000886209,-1799865.6575204376,470994.56819547055,-1328871.089324967,309.7623010818954,1631.8753153880125,1.0205756712613656,151
5975000,11950.000001517035,4.400000000896397,-1798456.4930971358,472416.7318456479,-1326039.7612514878,310.6976254243433,1630.9666171134604,1.0211442882654131,151
6000000,12000.000001527222,4.450000000906583,-1797551.2716375664,472658.7292683809,-1324892.5423691857,310.8567815666505,1625.9260366605183,1.024309967283406,151
