GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
81,-4991.8766,-39547.4508,-3599.2848,185.50941624,-44539.327399999995,-3413.77538376,-47953.10278376
82,-4988.264,-39602.2429,-3662.0557,178.99756703999998,-44590.5069,-3483.05813296,-48073.565032959996
83,-4994.8465,-39696.0055,-3568.0287,182.0198736,-44690.852,-3386.0088263999996,-48076.8608264
84,-4962.8309,-39704.7303,-3569.4895,183.44483712,-44667.561200000004,-3386.04466288,-48053.60586288001
85,-4981.8138,-39610.3399,-3580.1209,184.55941944,-44592.153699999995,-3395.56148056,-47987.71518056
86,-4967.0548,-39547.2963,-3667.2632,183.55615488,-44514.3511,-3483.7070451199997,-47998.05814512
87,-5005.8188,-39561.8705,-3585.7246,181.07647056,-44567.6893,-3404.64812944,-47972.33742944
88,-4977.0192,-39789.756,-3493.258,177.26036976,-44766.775200000004,-3315.99763024,-48082.77283024001
89,-4958.3301,-39572.0447,-3609.5413,180.46274039999997,-44530.3748,-3429.0785596,-47959.4533596
90,-4976.9776,-39628.4037,-3631.0602,181.37801231999998,-44605.3813,-3449.68218768,-48055.06348768
91,-5007.2463,-39622.4375,-3569.6042,179.37160776000002,-44629.6838,-3390.23259224,-48019.916392240004
92,-4989.0093,-39584.6687,-3611.3354,180.54964584,-44573.678,-3430.78575416,-48004.463754159995
93,-4971.4189,-39599.5454,-3646.8428,179.58181896,-44570.9643,-3467.26098104,-48038.225281039995
94,-5018.2143,-39597.7963,-3561.5247,181.93624848,-44616.0106,-3379.58845152,-47995.59905152
95,-4973.5403,-39680.79,-3609.3402,179.21662776,-44654.3303,-3430.12357224,-48084.45387224
96,-4983.9727,-39653.9639,-3626.1341,179.8184808,-44637.9366,-3446.3156192,-48084.2522192
97,-4954.774,-39737.7946,-3615.3284,181.74792096000002,-44692.5686,-3433.58047904,-48126.14907904
98,-4978.7019,-39698.0377,-3601.3552,179.57693736000002,-44676.7396,-3421.77826264,-48098.51786264
99,-4989.0186,-39549.2565,-3649.208,182.23366463999997,-44538.275100000006,-3466.97433536,-48005.249435360005

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4898.8932,-39364.4616,-3791.2483,187.29807191999998,-44263.3548,-3603.95022808,-47867.30502808
1,-4911.3331,-39312.6021,-3850.0326,186.11795952,-44223.93519999999,-3663.91464048,-47887.84984047999
2,-4923.5688,-39195.4731,-3756.2106,184.90590792,-44119.041900000004,-3571.3046920799998,-47690.34659208
3,-4979.0116,-39344.5291,-3709.0572,185.84378279999999,-44323.5407,-3523.2134172,-47846.7541172
4,-4906.5315,-39306.9995,-3741.9252,186.33597048000001,-44213.530999999995,-3555.58922952,-47769.12022951999
5,-4899.4924,-39254.2813,-3834.8893,188.90834976,-44153.773700000005,-3645.98095024,-47799.75465024001
6,-4909.0929,-39333.9238,-3794.2396,187.21804464,-44243.01669999999,-3607.02155536,-47850.03825535999
7,-4918.3285,-39227.9446,-3865.3778,186.27875424,-44146.273100000006,-3679.09904576,-47825.37214576001
8,-4885.2092,-39313.5012,-3832.4,186.71908104,-44198.710399999996,-3645.68091896,-47844.39131896
9,-4940.2246,-39145.8542,-3808.4468,187.2513396,-44086.0788,-3621.1954604000002,-47707.2742604
10,-4949.0163,-39130.5572,-3884.4221,187.56922104,-44079.573500000006,-3696.8528789599995,-47776.42637896001
11,-4947.8418,-39385.9979,-3738.3841,186.17823432,-44333.839700000004,-3552.20586568,-47886.045565680004
12,-4902.5169,-39269.5327,-3835.084,188.08392024,-44172.049600000006,-3647.0000797599996,-47819.049679760006
13,-4885.4741,-39346.2323,-3738.6753,183.65129496,-44231.7064,-3555.02400504,-47786.730405040005
14,-4905.121,-39367.1473,-3772.0127,189.50835672,-44272.268299999996,-3582.5043432800003,-47854.77264328
15,-4956.0938,-39225.8147,-3753.1843,185.1907464,-44181.908500000005,-3567.9935536,-47749.9020536
16,-4898.1921,-39252.7436,-3745.3291,185.74892712,-44150.9357,-3559.5801728799997,-47710.51587288
17,-4898.2972,-39396.2033,-3694.2616,185.51513664,-44294.5005,-3508.74646336,-47803.24696336
18,-4921.7598,-39426.7268,-3688.3883,185.66924328,-44348.4866,-3502.71905672,-47851.20565672
19,-4865.9269,-39496.2399,-3698.023,185.83321031999998,-44362.1668,-3512.18978968,-47874.35658968
20,-4947.2618,-39263.4613,-3671.7704,182.59754832,-44210.7231,-3489.17285168,-47699.89595168
21,-4883.7949,-39400.5961,-3753.0194,189.90544248,-44284.391,-3563.11395752,-47847.50495752
22,-4917.8887,-39357.6658,-3788.0188,189.26802144,-44275.554500000006,-3598.7507785599996,-47874.30527856
23,-4892.8762,-39395.041,-3767.3764,188.75982888,-44287.917199999996,-3578.61657112,-47866.53377112
24,-4886.0243,-39262.867,-3762.0879,185.79502367999999,-44148.891299999996,-3576.29287632,-47725.18417631999
25,-4944.125,-39212.5342,-3743.6842,185.86510127999998,-44156.6592,-3557.81909872,-47714.47829872001
26,-4873.1177,-39360.832,-3751.3719,187.07856624,-44233.949700000005,-3564.29333376,-47798.24303376
27,-4935.1026,-39263.9388,-3800.5236,187.23204864,-44199.0414,-3613.29155136,-47812.332951360004
28,-4906.8291,-39196.3477,-3736.8977,186.04660176,-44103.1768,-3550.85109824,-47654.027898240005
29,-4923.0407,-39098.7527,-3855.958,188.75733696,-44021.793399999995,-3667.20066304,-47688.994063039994
30,-4921.7891,-39245.6105,-3815.7886,186.30406367999998,-44167.399600000004,-3629.4845363199997,-47796.884136320004
31,-4903.6926,-39252.8455,-3826.8646,187.05492288,-44156.538100000005,-3639.80967712,-47796.347777120005
32,-4911.6398,-39202.3178,-3857.3005,187.79936687999998,-44113.957599999994,-3669.50113312,-47783.458733119995
33,-4883.9174,-39401.3919,-3747.3121,188.60244336,-44285.3093,-3558.70965664,-47844.01895664
34,-4908.8036,-39358.9331,-3749.6151,187.4598192,-44267.7367,-3562.1552808,-47829.89198080001
35,-4924.1289,-39349.0719,-3721.0759,186.35544792,-44273.200800000006,-3534.7204520799996,-47807.92125208
36,-4924.6844,-39368.3757,-3759.8204,190.06585992,-44293.060099999995,-3569.75454008,-47862.81464007999
37,-4881.5081,-39415.9474,-3752.2882,188.05529448,-44297.4555,-3564.23290552,-47861.68840552
38,-4922.5102,-39426.2161,-3699.7894,188.47891152,-44348.726299999995,-3511.31048848,-47860.03678848
39,-4913.4527,-39534.7108,-3664.265,183.91342104,-44448.1635,-3480.3515789599996,-47928.51507896
40,-4883.9465,-39494.4496,-3741.3409,188.60112719999998,-44378.3961,-3552.7397728,-47931.1358728
41,-4930.2144,-39477.7575,-3700.6166,184.22180279999998,-44407.9719,-3516.3947971999996,-47924.3666972
42,-4897.0035,-39511.2966,-3605.7704,184.9450824,-44408.3001,-3420.8253176,-47829.1254176
43,-4940.0658,-39470.0815,-3700.5002,185.06967696,-44410.1473,-3515.43052304,-47925.577823039996
44,-4961.9039,-39431.136,-3668.8795,182.9009736,-44393.039899999996,-3485.9785264,-47879.0184264
45,-4900.2977,-39507.753,-3705.5871,184.02136488,-44408.0507,-3521.56573512,-47929.61643512
46,-4880.0925,-39530.2752,-3680.7527,183.17453832,-44410.367699999995,-3497.57816168,-47907.94586167999
47,-4933.8587,-39421.7402,-3693.9046,186.56340984,-44355.5989,-3507.3411901599998,-47862.94009016
48,-4926.0396,-39496.1809,-3710.1756,185.89477032,-44422.220499999996,-3524.28082968,-47946.501329679995
49,-4964.6954,-39502.1598,-3673.372,186.4039644,-44466.8552,-3486.9680356,-47953.8232356
50,-4904.8589,-39430.3754,-3794.0276,188.2479276,-44335.2343,-3605.7796724,-47941.0139724
51,-4906.8583,-39312.3842,-3798.68,188.87161752,-44219.2425,-3609.8083824799996,-47829.05088248
52,-4912.411,-39369.8533,-3770.5061,186.54777648,-44282.2643,-3583.9583235200002,-47866.22262352
53,-4936.2396,-39402.0907,-3712.1579,187.80413976,-44338.3303,-3524.35376024,-47862.68406024
54,-4922.1824,-39518.87,-3698.0661,185.39101728,-44441.0524,-3512.67508272,-47953.727482719994
55,-4942.6961,-39472.4892,-3693.609,185.82031728,-44415.185300000005,-3507.78868272,-47922.97398272
56,-4925.6266,-39466.1365,-3586.3528,186.04221192,-44391.7631,-3400.3105880800003,-47792.073688079996
57,-4912.518,-39547.1468,-3593.084,186.0340032,-44459.6648,-3407.0499968,-47866.7147968
58,-4930.7335,-39392.0528,-3686.0724,185.18256792,-44322.7863,-3500.88983208,-47823.67613208
59,-4918.3028,-39497.9783,-3623.5579,188.32871952,-44416.2811,-3435.2291804799997,-47851.51028048
60,-4920.9953,-39316.9654,-3704.2355,187.58680343999998,-44237.9607,-3516.6486965599997,-47754.60939656001
61,-4936.0168,-39405.4741,-3625.3996,185.80780944,-44341.4909,-3439.5917905600004,-47781.08269056
62,-4899.0453,-39405.8473,-3700.1539,186.2957916,-44304.8926,-3513.8581083999998,-47818.750708399995
63,-4859.1641,-39462.8852,-3706.7231,187.9613532,-44322.0493,-3518.7617468000003,-47840.8110468
64,-4931.1592,-39275.1578,-3710.9104,184.44982104,-44206.317,-3526.46057896,-47732.777578960005
65,-4957.0499,-39301.677,-3762.9119,185.88459239999997,-44258.7269,-3577.0273076000003,-47835.7542076
66,-4916.8944,-39354.1337,-3684.8273,185.30773127999998,-44271.028099999996,-3499.51956872,-47770.54766871999
67,-4899.4475,-39476.9703,-3661.1624,186.47645904,-44376.4178,-3474.68594096,-47851.10374096
68,-4899.9544,-39345.8402,-3699.705,187.28505359999997,-44245.7946,-3512.4199464,-47758.214546400006
69,-4923.5228,-39353.1506,-3743.3726,183.99549456,-44276.6734,-3559.3771054400004,-47836.050505440006
70,-4878.8365,-39502.9182,-3625.8272,186.46145928,-44381.7547,-3439.3657407200003,-47821.12044072
71,-4911.2112,-39457.1544,-3690.0061,185.07992976,-44368.3656,-3504.92617024,-47873.291770239994
72,-4891.8973,-39545.1741,-3560.589,184.15189152,-44437.07139999999,-3376.43710848,-47813.508508479994
73,-4934.969,-39526.474,-3553.3231,183.62646936,-44461.443,-3369.69663064,-47831.13963064
74,-4930.2558,-39567.9445,-3588.7138,184.90723272,-44498.2003,-3403.80656728,-47902.00686728
75,-4918.7994,-39447.2703,-3568.3655,187.03660968,-44366.06969999999,-3381.32889032,-47747.398590319994
76,-4893.8072,-39494.0174,-3677.5634,186.62111496,-44387.8246,-3490.94228504,-47878.76688504
77,-4931.2206,-39459.4413,-3614.6484,188.02435175999997,-44390.6619,-3426.62404824,-47817.285948239994
78,-4905.9689,-39458.7696,-3715.1844,189.10091447999997,-44364.7385,-3526.08348552,-47890.82198552
79,-4910.442,-39386.6766,-3640.6925,182.8601172,-44297.1186,-3457.8323828000002,-47754.9509828
80,-4899.1323,-39378.8211,-3679.3247,187.21315368,-44277.9534,-3492.1115463200003,-47770.064946319995
81,-4941.1923,-39429.9384,-3632.5801,188.3074932,-44371.1307,-3444.2726068,-47815.4033068
82,-4931.0184,-39481.5729,-3693.7267,181.92156408,-44412.5913,-3511.8051359200003,-47924.396435919996
83,-4938.7898,-39574.2126,-3604.9097,185.10420456,-44513.0024,-3419.80549544,-47932.807895440004
84,-4909.1149,-39576.7054,-3604.2349,186.39629784,-44485.8203,-3417.83860216,-47903.65890216
85,-4923.0431,-39480.7481,-3618.0106,187.65185184,-44403.7912,-3430.3587481600002,-47834.149948160004
86,-4917.0724,-39421.929,-3703.6023,186.56375831999998,-44339.001399999994,-3517.03854168,-47856.03994167999
87,-4948.5116,-39440.1438,-3624.7853,184.17211776,-44388.655399999996,-3440.6131822400002,-47829.26858224
88,-4918.8502,-39664.8083,-3532.4626,180.42894791999998,-44583.6585,-3352.0336520799997,-47935.692152079995
89,-4895.4647,-39453.9842,-3642.2431,183.49730136,-44349.4489,-3458.74579864,-47808.19469864
90,-4922.2763,-39508.1509,-3667.363,184.12687151999998,-44430.4272,-3483.23612848,-47913.66332848
91,-4948.4123,-39498.8892,-3602.8374,182.36481624,-44447.3015,-3420.47258376,-47867.77408376
92,-4937.3159,-39463.3521,-3648.8386,183.05755632,-44400.668,-3465.78104368,-47866.44904368
93,-4916.7315,-39479.8542,-3681.0523,182.37030479999999,-44396.5857,-3498.6819951999996,-47895.267695200004
94,-4966.098,-39478.3372,-3594.4689,184.80191328,-44444.4352,-3409.66698672,-47854.10218672
95,-4921.5192,-39546.106,-3643.9512,181.91352312,-44467.6252,-3462.03767688,-47929.66287688001
96,-4928.1314,-39532.0388,-3660.6207,182.72627064,-44460.1702,-3477.89442936,-47938.06462936
97,-4899.3869,-39610.0639,-3652.0312,184.85519904,-44509.4508,-3467.17600096,-47976.626800959995
98,-4921.3379,-39575.1162,-3638.7884,182.52115776,-44496.454099999995,-3456.26724224,-47952.721342239995
99,-4934.2099,-39422.523,-3681.3782,185.37184584,-44356.7329,-3496.0063541600002,-47852.73925416

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4.1833,-59.7661,-31.5248,3.96877536,-63.949400000000004,-27.55602464,-91.50542464
1,-5.1597,-62.1548,-33.3583,3.9983400000000002,-67.3145,-29.35996,-96.67446
2,-4.5423,-60.4295,-32.2699,3.95674848,-64.9718,-28.313151519999998,-93.28495152
3,-6.2664,-59.6361,-32.1781,4.01787216,-65.9025,-28.16022784,-94.06272784000001
4,-6.0825,-67.0084,-29.6229,4.037634,-73.09089999999999,-25.585266,-98.676166
5,-4.5111,-62.3847,-31.8994,3.96526896,-66.89580000000001,-27.93413104,-94.82993104
6,-5.524,-60.4888,-32.9884,4.01998752,-66.0128,-28.968412479999998,-94.98121248
7,-3.0091,-64.4904,-29.7124,4.02024528,-67.4995,-25.692154719999998,-93.19165472
8,-3.7725,-66.1309,-28.9425,3.9441816,-69.90339999999999,-24.9983184,-94.9017184
9,-6.5913,-64.2756,-31.912,4.013814239999999,-70.8669,-27.89818576,-98.76508575999999
10,-4.9564,-58.4902,-31.7545,3.99631176,-63.446600000000004,-27.75818824,-91.20478824
11,-5.123,-58.2249,-32.3841,4.01132376,-63.347899999999996,-28.372776239999997,-91.72067624
12,-6.4459,-60.6049,-33.335,4.0534308,-67.0508,-29.2815692,-96.33236919999999
13,-6.4025,-58.2155,-33.3041,3.97247544,-64.618,-29.331624559999998,-93.94962456
14,-5.8197,-57.3433,-32.9571,3.9834849599999997,-63.163,-28.97361504,-92.13661504
15,-7.2614,-60.4797,-34.1711,4.0695400799999994,-67.7411,-30.101559920000003,-97.84265992000002
16,-6.6691,-63.3067,-30.5661,4.02310656,-69.97579999999999,-26.542993439999996,-96.51879344
17,-6.2832,-61.096,-31.6528,4.05504144,-67.3792,-27.59775856,-94.97695856
18,-5.021,-60.3957,-33.4181,4.00867776,-65.41669999999999,-29.40942224,-94.82612224
19,-1.8591,-58.0784,-32.1624,3.9769596,-59.9375,-28.185440399999997,-88.12294039999999
20,-5.0595,-57.0618,-30.3307,4.02475176,-62.1213,-26.30594824,-88.42724824
21,-4.4782,-53.0758,-33.2715,3.9687228,-57.554,-29.3027772,-86.85677720000001
22,-7.8393,-56.7329,-30.7817,4.07143656,-64.5722,-26.71026344,-91.28246344
23,-4.6251,-60.1899,-31.0872,4.00076568,-64.815,-27.08643432,-91.90143431999999
24,-6.1756,-62.3948,-32.432,3.9979763999999998,-68.57039999999999,-28.434023600000003,-97.0044236
25,-4.1704,-61.5048,-33.3792,4.0345452,-65.6752,-29.344654799999997,-95.0198548
26,-6.7767,-61.6468,-33.5574,3.999762,-68.4235,-29.557638,-97.981138
27,-4.7402,-60.7469,-33.238,4.00619952,-65.4871,-29.23180048,-94.71890048
28,-4.4477,-62.3583,-33.7054,3.99477312,-66.806,-29.710626879999996,-96.51662687999999
29,-6.1565,-59.8973,-30.1329,3.9976156799999996,-66.0538,-26.13528432,-92.18908432
30,-5.1354,-60.0416,-33.3686,4.0069893599999995,-65.177,-29.361610640000002,-94.53861064
31,-5.2212,-57.072,-34.8857,4.05421128,-62.2932,-30.83148872,-93.12468872
32,-4.9779,-65.3488,-31.9136,3.98134008,-70.3267,-27.93225992,-98.25895992000001
33,-4.479,-65.4606,-31.1524,3.98631528,-69.9396,-27.16608472,-97.10568472
34,-3.6315,-61.7919,-33.2812,3.98989512,-65.4234,-29.29130488,-94.71470488
35,-6.1385,-57.0365,-34.677,4.03659576,-63.175,-30.64040424,-93.81540424
36,-6.1813,-63.2943,-33.2054,3.96569952,-69.4756,-29.239700479999996,-98.71530048
37,-5.1186,-67.2166,-30.1432,4.0211136000000005,-72.3352,-26.1220864,-98.45728639999999
38,-6.1401,-58.7915,-32.2567,4.06272024,-64.9316,-28.19397976,-93.12557976
39,-4.2828,-63.5378,-31.5514,3.9975055200000003,-67.8206,-27.55389448,-95.37449448
40,-4.3234,-57.3785,-33.1287,3.9692952000000004,-61.7019,-29.1594048,-90.8613048
41,-5.0394,-63.2288,-33.0147,4.0464288,-68.2682,-28.968271199999997,-97.23647119999998
42,-6.14,-60.3745,-32.3456,4.009068,-66.5145,-28.336532,-94.85103199999999
43,-4.985,-64.5102,-29.4822,3.9789914399999997,-69.4952,-25.503208559999997,-94.99840855999999
44,-5.556,-60.2433,-32.9418,4.002614639999999,-65.7993,-28.939185360000003,-94.73848536
45,-4.5389,-55.5087,-35.1535,4.054152960000001,-60.047599999999996,-31.09934704,-91.14694704
46,-4.5272,-66.738,-30.5508,3.97492416,-71.2652,-26.57587584,-97.84107583999999
47,-5.9092,-61.3598,-31.2743,4.049933039999999,-67.269,-27.22436696,-94.49336696
48,-3.9737,-63.1899,-32.152,4.0014936,-67.1636,-28.1505064,-95.3141064
49,-6.5559,-63.7515,-31.9756,3.9990794399999996,-70.3074,-27.97652056,-98.28392056
50,-5.3704,-58.324,-33.9994,3.9973716,-63.6944,-30.0020284,-93.69642840000002
51,-2.2744,-60.0996,-31.9055,4.0425336,-62.374,-27.8629664,-90.2369664
52,-5.9786,-59.0961,-33.2522,3.9991636799999997,-65.0747,-29.253036320000003,-94.32773632000001
53,-6.7052,-62.705,-32.6132,3.9804667199999995,-69.4102,-28.63273328,-98.04293328000001
54,-5.2977,-58.7596,-33.7954,4.0093416,-64.0573,-29.7860584,-93.8433584
55,-5.6151,-63.0388,-32.4228,4.00665528,-68.65390000000001,-28.416144720000002,-97.07004472000001
56,-4.9496,-59.8196,-33.274,3.9906021600000003,-64.7692,-29.28339784,-94.05259784
57,-3.8714,-62.3941,-33.3118,4.00267368,-66.2655,-29.309126319999997,-95.57462632000001
58,-4.387,-52.1085,-36.0215,4.0583808,-56.4955,-31.9631192,-88.4586192
59,-6.3486,-61.4222,-33.2531,4.01277744,-67.7708,-29.240322560000003,-97.01112256
60,-5.3717,-60.6807,-32.0527,3.9793377599999995,-66.0524,-28.07336224,-94.12576224000001
61,-4.1889,-57.5419,-32.944,4.01315472,-61.7308,-28.930845280000003,-90.66164528
62,-4.312,-62.5239,-32.7328,4.04365104,-66.8359,-28.689148959999997,-95.52504895999999
