time_ns,backbone_rmsd_A,ligand_rmsd_A
4.10000000048376,1.1890188,1.6892265
4.150000000493947,1.2473642,1.5762761
4.200000000504133,1.2339993,1.6606723
4.250000000514319,1.1463463,1.5973402
4.300000000524506,1.15745,1.7243701
4.350000000534692,1.1613309,1.6976728
4.400000000544878,1.1899645,1.7127757
4.450000000555065,1.1533754,1.6433611
4.500000000565251,1.1769037,1.6361858
4.550000000575437,1.1046658,1.6633906
4.600000000585624,1.1170796,1.7519033
4.65000000059581,1.163732,1.6641126
4.700000000605996,1.1774346,1.5571043
4.750000000616183,1.2442876,1.5863194
4.800000000626369,1.374184,1.5401645
4.850000000636555,1.2152197,1.6542802
4.900000000646742,1.2986159,1.6140807
4.950000000656928,1.2134358,1.7024945
5.000000000667114,1.1852989,1.6121019
5.050000000677301,1.2421764,1.5245903
5.100000000687487,1.2003179,1.5887113
5.150000000697673,1.2193611,1.6873394
5.20000000070786,1.310687,1.6804264
5.250000000718046,1.2328846,1.6872308
5.300000000728232,1.2381787,1.6198744
5.350000000738419,1.2156997,1.7144566
5.400000000748605,1.2212389,1.5708613
5.450000000758791,1.213985,1.6567645
5.500000000768978,1.301052,1.56417
5.550000000779164,1.2397255,1.627953
5.6000000007893505,1.3792982,1.6535081
5.650000000799535,1.2360234,1.5981395
5.700000000809721,1.1740683,1.6193767
5.750000000819908,1.2198734,1.7879139
5.800000000830094,1.1974683,1.6290593
5.85000000084028,1.3093512,1.6565278
5.900000000850467,1.2987764,1.6108416
5.950000000860653,1.1487424,1.6841474
6.000000000870839,1.1681985,1.6169078
6.050000000881026,1.1895443,1.6041219
6.100000000891212,1.1586372,1.562604
6.150000000901398,1.2492999,1.5828683
6.200000000911585,1.2015667,1.6235764
6.250000000921771,1.1902447,1.5531105
6.3000000009319574,1.2076193,1.62319
6.350000000942144,1.2456596,1.6491578
6.40000000095233,1.159428,1.6401889
6.4500000009625165,1.2791893,1.5638165
6.500000000972703,1.1797676,1.6653595
6.550000000982889,1.2115803,1.5936671
6.6000000009930755,1.3005075,1.5120773
6.650000001003264,1.2967217,1.5977769
6.700000001013446,1.2380778,1.5182651
6.7500000010236345,1.2345057,1.6540756
6.800000001033821,1.3412585,1.6583853
6.850000001044007,1.3794794,1.5239079
6.9000000010541935,1.3438344,1.6405786
6.95000000106438,1.3117672,1.5075125
7.000000001074568,1.3658823,1.5460001
7.050000001084751,1.3262023,1.4838829
7.100000001094939,1.3862581,1.6354406
7.150000001105125,1.2357199,1.6722002
7.200000001115312,1.3221751,1.5817902
7.2500000011255,1.3135445,1.639503
7.3000000011356825,1.3530724,1.6760124
7.350000001145871,1.3572841,1.6191015
7.400000001156057,1.35624,1.6076702
7.450000001166243,1.4753591,1.6123137
7.50000000117643,1.3127832,1.639492
7.550000001186616,1.3700242,1.4936948
7.600000001196804,1.4118677,1.5474308
7.650000001206987,1.4098893,1.5683751
7.700000001217175,1.4405249,1.6517308
7.750000001227361,1.3786032,1.6023765
7.800000001237548,1.3278662,1.6190021
7.850000001247736,1.2851357,1.6311307
7.900000001257919,1.3247563,1.666169
7.950000001268107,1.2636901,1.5587428
8.000000001278293,1.211821,1.6241755
8.05000000128848,1.1602182,1.5188136
8.100000001298666,1.1620841,1.6353887
8.150000001308852,1.2118897,1.7190118
8.200000001319038,1.1543863,1.5716333
8.250000001329225,1.1474361,1.5892823
8.300000001339411,1.2291279,1.5681717
8.350000001349597,1.2692498,1.6099913
8.400000001359784,1.312434,1.6485641
8.450000001369972,1.2498666,1.5393574
8.500000001380155,1.274262,1.5872221
8.550000001390343,1.2133671,1.5880563
8.60000000140053,1.174565,1.583004
8.650000001410715,1.161833,1.4923234
8.700000001420904,1.170372,1.5258867
8.750000001431086,1.1685551,1.5996503
8.800000001441274,1.2310923,1.6176808
8.85000000145146,1.178743,1.5859916
8.900000001461647,1.1526166,1.6182868
8.950000001471833,1.2504332,1.5788331
9.00000000148202,1.3144641,1.6289194
9.050000001492208,1.1534476,1.5995805
9.10000000150239,1.2502666,1.6205853
9.150000001512579,1.239255,1.5743294
9.200000001522765,1.3051443,1.5501997
9.250000001532952,1.3226162,1.5784178
9.30000000154314,1.4322004,1.6446528
9.350000001553322,1.4134604,1.5456607
9.40000000156351,1.3338141,1.658006
9.450000001573697,1.3609014,1.598439
9.500000001583883,1.2977173,1.5243684
9.55000000159407,1.3731225,1.5352457
9.600000001604256,1.3893802,1.5682487
9.650000001614444,1.4746811,1.5502228
9.700000001624627,1.4488016,1.6805363
9.750000001634815,1.4278593,1.5627346
9.800000001645001,1.5199518,1.5441185
9.850000001655188,1.4382672,1.6802294
9.900000001665376,1.3479514,1.5807798
9.950000001675559,1.3872495,1.6438752
10.000000001685747,1.2636243,1.6231781
10.050000001695933,1.3958721,1.6984898
10.10000000170612,1.4471328,1.6550456
10.150000001716306,1.4337994,1.679189
10.200000001726492,1.4471328,1.5751877
10.250000001736678,1.3536264,1.6320257
10.300000001746865,1.2853627,1.7467064
10.350000001757051,1.3749115,1.6163917
10.400000001767237,1.3882403,1.6751463
10.450000001777424,1.381803,1.6484528
10.500000001787612,1.496082,1.6508727
10.550000001797795,1.3579285,1.7127905
10.600000001807983,1.4253186,1.6607287
10.650000001818169,1.3064525,1.6711421
10.700000001828355,1.316997,1.6255789
10.750000001838544,1.3639593,1.7262702
10.800000001848728,1.301244,1.7327423
10.850000001858914,1.3948271,1.6365073
10.9000000018691,1.365272,1.6046429
10.950000001879287,1.4014126,1.7345053
11.000000001889473,1.3933628,1.6498326
11.05000000189966,1.3246936,1.619142
11.100000001909848,1.3461576,1.6330936
11.15000000192003,1.263789,1.6907333
11.200000001930219,1.3701154,1.6607835
11.250000001940405,1.313925,1.6149372
11.300000001950592,1.3200938,1.7010672
11.35000000196078,1.3556563,1.6116471
11.400000001970962,1.2978457,1.6373993
11.45000000198115,1.3990026,1.6048862
11.500000001991337,1.3928244,1.6300213
11.550000002001523,1.396618,1.678517
11.60000000201171,1.3987345,1.6328893
11.650000002021896,1.432055,1.6460747
11.700000002032084,1.4424324,1.6247911
11.750000002042267,1.3919268,1.586837
11.800000002052455,1.3922858,1.6295943
11.850000002062641,1.3223956,1.6038089
11.900000002072828,1.3686551,1.604172
11.950000002083016,1.4700407,1.6276913
12.000000002093199,1.3571919,1.6298001
12.050000002103387,1.4667778,1.6022742
12.100000002113573,1.4079969,1.6367894
12.15000000212376,1.2726916,1.5565827
12.200000002133946,1.3800834,1.6827701
12.250000002144132,1.3263279,1.6353613
12.300000002154318,1.3659127,1.5952091
12.350000002164505,1.2177883,1.6255862
12.400000002174691,1.3166176,1.6106706
12.450000002184877,1.4903623,1.6319929
12.500000002195064,1.4291427,1.6277516
12.550000002205252,1.422744,1.5851177
12.600000002215435,1.3857472,1.5670215
12.650000002225623,1.3472403,1.6339638
12.700000002235809,1.5552573,1.6530123
12.750000002245995,1.495302,1.6762207
12.800000002256184,1.4154339,1.5999447
12.850000002266368,1.4652147,1.6087551
12.900000002276554,1.4045305,1.6682925
12.95000000228674,1.392944,1.6250552
13.000000002296927,1.4069016,1.6334139
13.050000002307113,1.4004015,1.6350077
13.1000000023173,1.3254482,1.6796236
13.150000002327486,1.3208194,1.7608303
13.20000000233767,1.3325329,1.6815282
13.250000002347859,1.4654992,1.6437918
13.300000002358045,1.4068425,1.6563795
13.350000002368231,1.4472768,1.7029916
13.40000000237842,1.5375028,1.7180572
13.450000002388602,1.6030104,1.6277516
13.50000000239879,1.5277983,1.6926985
13.550000002408977,1.47191,1.7542987
13.600000002419163,1.5280983,1.7444365
13.65000000242935,1.5118718,1.7250898
13.700000002439536,1.4514735,1.7100513
13.750000002449724,1.5007532,1.7586066
13.800000002459907,1.4664937,1.6635062
13.850000002470093,1.4730699,1.6904204
13.90000000248028,1.3949466,1.6807199
13.950000002490466,1.3161428,1.7061998
14.000000002500652,1.5225536,1.6412598
14.050000002510838,1.5150374,1.7101271
14.100000002521025,1.4088252,1.650805
14.150000002531211,1.4695305,1.7148529
14.200000002541397,1.5130287,1.6963847
14.250000002551584,1.3946778,1.6157378
14.30000000256177,1.3677111,1.5688263
14.350000002571957,1.4054499,1.5711166
14.400000002582143,1.4075826,1.666861
14.45000000259233,1.395693,1.6276491
14.500000002602516,1.5057694,1.6172211
14.550000002612702,1.4849854,1.5485599
14.600000002622888,1.3904593,1.5774525
14.650000002633075,1.5520126,1.5753295
14.700000002643261,1.4376009,1.5998851
14.750000002653447,1.5976475,1.6327989
14.800000002663634,1.4383252,1.5967646
14.85000000267382,1.4915918,1.6206552
14.900000002684006,1.5126706,1.6778182
14.950000002694193,1.4635361,1.6312468
15.000000002704379,1.3659738,1.6036862
15.050000002714565,1.4356579,1.6095424
15.100000002724752,1.4776164,1.698503
15.150000002734938,1.512946,1.5916686
15.200000002745124,1.5053266,1.5921702
15.25000000275531,1.4217482,1.5846456
15.300000002765497,1.5364726,1.5676433
15.350000002775683,1.5139921,1.6076647
15.40000000278587,1.5210752,1.5486724
15.450000002796056,1.5948026,1.6117609
15.500000002806242,1.4762907,1.665746
15.550000002816432,1.4488304,1.5836043
15.600000002826615,1.5214039,1.5864896
15.650000002836805,1.5085889,1.6313435
15.700000002846988,1.5721756,1.6782506
15.750000002857174,1.5256971,1.7171158
15.80000000286736,1.4291718,1.618923
15.850000002877547,1.4778138,1.5654641
15.900000002887733,1.4463553,1.60197
15.95000000289792,1.5454218,1.5817571
16.000000002908106,1.4278593,1.6219649
16.050000002918292,1.3451049,1.6232938
16.10000000292848,1.3906391,1.563176
16.150000002938665,1.3621559,1.5784564
16.20000000294885,1.3660957,1.5775971
16.250000002959034,1.3852059,1.6468856
16.300000002969224,1.4700689,1.672799
16.350000002979407,1.4123398,1.6216993
16.400000002989596,1.3716959,1.626509
16.450000002999783,1.3933628,1.6162894
16.500000003009966,1.4012935,1.6006672
16.550000003020156,1.4023042,1.6028097
16.600000003030342,1.5501056,1.5628891
16.650000003040528,1.4467298,1.5786538
16.700000003050715,1.423593,1.6203325
16.7500000030609,1.456259,1.6539658
16.800000003071084,1.4911169,1.5922939
16.850000003081274,1.4908094,1.6614555
16.90000000309146,1.5269799,1.5719728
16.950000003101646,1.5332698,1.6532971
17.000000003111836,1.4835258,1.556932
17.05000000312202,1.5283436,1.6589386
17.100000003132205,1.4935737,1.576915
17.150000003142395,1.4410454,1.5672563
17.200000003152578,1.4162284,1.5814114
17.250000003162764,1.4953856,1.5648015
17.30000000317295,1.5118167,1.596395
17.350000003183137,1.4874523,1.5858762
17.400000003193323,1.4773064,1.6014415
17.45000000320351,1.5059907,1.647384
17.500000003213696,1.4575459,1.6613961
17.550000003223882,1.5031385,1.6197834
17.600000003234072,1.5340303,1.57907
17.650000003244255,1.4571171,1.5431918
17.700000003254445,1.5246044,1.6294032
17.750000003264628,1.4795889,1.5780873
17.800000003274814,1.4105688,1.6248903
17.850000003285,1.380023,1.667736
17.900000003295187,1.4583459,1.6474221
17.950000003305373,1.454255,1.658768
18.00000000331556,1.3714528,1.713762
18.050000003325746,1.4185798,1.556556
18.100000003335932,1.4454621,1.7289734
18.15000000334612,1.2892462,1.6431408
18.200000003356305,1.3425006,1.6716825
18.25000000336649,1.4422302,1.5998375
18.300000003376674,1.4397149,1.6673849
18.350000003386864,1.4231832,1.6041636
18.400000003397047,1.3521483,1.6303988
18.450000003407236,1.4905021,1.6637928
18.500000003417423,1.4220412,1.6766232
18.550000003427606,1.3491871,1.7471379
18.600000003437795,1.385687,1.6066326
18.650000003447982,1.372212,1.59794
18.700000003458168,1.4381803,1.6875893
18.750000003468354,1.4116611,1.5838556
18.80000000347854,1.4305704,1.6223782
18.850000003488724,1.4631091,1.580219
18.900000003498914,1.5110447,1.5935409
18.9500000035091,1.4454044,1.579604
19.000000003519286,1.4130181,1.5407246
19.050000003529476,1.3427489,1.5866351
19.10000000353966,1.3588487,1.5689212
19.150000003549845,1.3800834,1.606167
19.200000003560035,1.3359677,1.6059155
19.250000003570218,1.329716,1.6526626
19.300000003580404,1.3704195,1.6946138
19.35000000359059,1.3462813,1.5805225
19.400000003600777,1.4629099,1.629406
19.450000003610963,1.3869792,1.6173971
19.50000000362115,1.3592471,1.575932
19.550000003631336,1.4244123,1.6526113
19.600000003641522,1.3716047,1.6611029
19.650000003651712,1.3858975,1.6153109
19.700000003661895,1.4543695,1.5742073
19.750000003672085,1.4899149,1.6607432
19.800000003682268,1.4553146,1.6526626
19.850000003692454,1.3502365,1.6788542
19.90000000370264,1.3869792,1.6738577
19.950000003712827,1.3425006,1.5582571
20.000000003723013,1.3709058,1.5652204
20.0500000037332,1.3480749,1.6461931
20.100000003743386,1.3434623,1.6863191
20.150000003753572,1.3192414,1.6764748
20.20000000376376,1.3576524,1.6038868
20.250000003773945,1.2906673,1.5872784
20.30000000378413,1.3251966,1.6446791
20.350000003794314,1.3498354,1.6928692
20.400000003804504,1.3102101,1.5471795
20.450000003814687,1.3948869,1.5491747
20.500000003824876,1.2807844,1.6207068
20.550000003835063,1.3257939,1.5260127
20.600000003845246,1.2884705,1.6051452
20.650000003855435,1.3275838,1.5865271
20.700000003865622,1.2629976,1.6139431
20.750000003875808,1.3038987,1.6279494
20.800000003885994,1.3787243,1.5433714
20.85000000389618,1.3690203,1.6166046
20.900000003906364,1.3455694,1.5957835
20.950000003916553,1.3755174,1.5639002
21.00000000392674,1.3656688,1.59131
21.050000003936926,1.2869823,1.6250159
21.100000003947116,1.2946317,1.5407634
21.1500000039573,1.3568236,1.6348255
21.200000003967485,1.5187727,1.5845809
21.250000003977675,1.4874523,1.6762764
21.300000003987858,1.4758391,1.5641861
21.350000003998044,1.4523056,1.5723652
21.40000000400823,1.5525495,1.6356547
21.450000004018417,1.4186385,1.5799663
21.500000004028603,1.4111005,1.7135837
21.55000000403879,1.4328402,1.6849445
21.600000004048976,1.4144326,1.6625915
21.650000004059162,1.3790263,1.5796878
21.700000004069352,1.4247047,1.7440187
21.750000004079535,1.4004312,1.618529
21.800000004089725,1.4769679,1.610131
21.850000004099908,1.4508706,1.6528077
21.900000004110094,1.4719381,1.6606957
21.95000000412028,1.5091412,1.6389048
22.000000004130467,1.5528445,1.6382728
22.050000004140653,1.4725043,1.5471091
22.10000000415084,1.3995384,1.5771173
22.150000004161026,1.3954841,1.5852616
22.200000004171212,1.5586556,1.6382445
22.2500000041814,1.4122808,1.6122388
22.300000004191585,1.4364702,1.6110839
22.35000000420177,1.4968059,1.5834783
22.400000004211954,1.5203081,1.6289879
22.450000004222144,1.5675049,1.6771076
22.500000004232326,1.4525065,1.569305
22.550000004242516,1.4166696,1.6192101
22.600000004252703,1.3956034,1.5860142
22.65000000426289,1.3751842,1.5684216
22.700000004273075,1.3548262,1.581124
22.750000004283258,1.3594617,1.5669777
22.800000004293448,1.346962,1.5991538
22.850000004303634,1.3773335,1.5767941
22.90000000431382,1.321734,1.578009
22.950000004324004,1.4633939,1.6012145
23.000000004334193,1.3474259,1.5741723
23.05000000434438,1.3452907,1.579587
23.100000004354566,1.3493724,1.5979111
23.150000004364756,1.396976,1.6225363
23.20000000437494,1.3444853,1.608254
23.250000004385125,1.3491871,1.6088914
23.300000004395315,1.3596762,1.6041245
23.350000004405498,1.3140519,1.5832486
23.400000004415684,1.4409876,1.6689802
23.45000000442587,1.3758204,1.6543729
23.500000004436057,1.4254063,1.6203895
23.550000004446243,1.4223634,1.648007
23.60000000445643,1.4409298,1.6388402
23.650000004466616,1.3815317,1.5726835
23.700000004476802,1.4010856,1.587924
23.750000004486992,1.3838518,1.6152241
23.800000004497175,1.465357,1.5777861
23.850000004507365,1.4418547,1.6381718
23.900000004517548,1.3824059,1.6374694
23.950000004527734,1.4484565,1.6405678
24.00000000453792,1.424266,1.656186
24.050000004548107,1.4822896,1.6102921
24.100000004558293,1.3631036,1.5562792
24.15000000456848,1.438499,1.6202414
24.200000004578666,1.5518783,1.5780411
24.250000004588852,1.3722727,1.6174506
24.30000000459904,1.4482839,1.5820434
24.350000004609225,1.379721,1.6399882
24.40000000461941,1.4651294,1.59467
24.450000004629594,1.447392,1.7803694
24.500000004639784,1.4523056,1.6218997
24.550000004649966,1.393004,1.5841641
24.600000004660156,1.398645,1.6141748
24.650000004670343,1.386168,1.6405296
24.70000000468053,1.5022236,1.6082984
24.750000004690715,1.4193432,1.5754526
24.800000004700898,1.3817126,1.5323223
24.850000004711088,1.3941996,1.5728693
24.900000004721274,1.4644753,1.5447166
24.95000000473146,1.4184624,1.5959125
25.000000004741647,1.4266919,1.5575081
25.050000004751837,1.4522196,1.6466557
25.10000000476202,1.4416236,1.6569712
25.150000004772206,1.3730619,1.5579797
25.200000004782396,1.4717401,1.6372528
25.25000000479258,1.3494958,1.5991826
25.300000004802765,1.4087956,1.5484965
25.350000004812955,1.3596762,1.6839848
25.400000004823138,1.4431833,1.6318787
25.450000004833324,1.4494342,1.59599
25.50000000484351,1.4761779,1.5863309
25.550000004853697,1.5094724,1.6218125
25.600000004863883,1.5027505,1.6252524
25.65000000487407,1.5106863,1.6319134
25.700000004884256,1.4903344,1.5781401
25.750000004894442,1.5487342,1.6475214
25.800000004904632,1.4794481,1.6167123
25.850000004914815,1.4898031,1.6261322
25.900000004925005,1.5483036,1.629759
25.950000004935188,1.496249,1.6020129
26.000000004945374,1.5362558,1.6861627
26.05000000495556,1.4808835,1.6276426
26.100000004965747,1.4720514,1.5805631
26.150000004975933,1.4637638,1.6906495
26.20000000498612,1.5171534,1.6106603
26.250000004996306,1.4804615,1.6285753
26.300000005006492,1.564818,1.6158642
26.35000000501668,1.4660676,1.6886698
26.400000005026865,1.4076418,1.5839695
26.45000000503705,1.5662019,1.57215
26.500000005047234,1.4597167,1.5803378
26.550000005057424,1.4576602,1.5780325
26.600000005067606,1.3984365,1.6800005
26.650000005077796,1.4169636,1.6545324
26.700000005087983,1.4663233,1.6356229
26.75000000509817,1.3695681,1.6798091
26.800000005108355,1.3427176,1.6859603
26.850000005118538,1.3929739,1.6270237
26.900000005128728,1.4887121,1.5747827
26.950000005138914,1.462226,1.6295742
27.0000000051491,1.5394795,1.6451329
27.050000005159287,1.5919003,1.6763246
27.100000005169477,1.4023933,1.6635823
27.15000000517966,1.3873698,1.6362613
27.200000005189846,1.5597512,1.5980184
27.250000005200036,1.534302,1.5802104
27.30000000521022,1.5090584,1.6927927
27.350000005220405,1.6291,1.5886878
27.400000005230595,1.5076497,1.5729043
27.450000005240778,1.53055,1.6015207
27.500000005250964,1.4879003,1.5827073
27.55000000526115,1.5223347,1.655997
27.600000005271337,1.5543462,1.5227518
27.650000005281523,1.4758109,1.6022983
27.70000000529171,1.4683391,1.6445893
27.750000005301896,1.471457,1.6389074
27.800000005312082,1.5650576,1.6797363
27.850000005322272,1.4730134,1.6121279
27.900000005332455,1.4285886,1.6625376
27.950000005342645,1.4696722,1.6136606
28.000000005352828,1.430454,1.6064341
28.050000005363014,1.4756132,1.6513664
28.1000000053732,1.457403,1.6416409
28.150000005383387,1.410244,1.6572042
28.200000005393573,1.3601052,1.586468
28.25000000540376,1.3919866,1.6135931
28.300000005413946,1.4203408,1.6704179
28.350000005424132,1.5162469,1.5685139
28.40000000543432,1.4756415,1.5773838
28.450000005444505,1.4648166,1.614629
28.50000000545469,1.4584317,1.5796483
28.550000005464874,1.4815587,1.6039574
28.600000005475064,1.447104,1.6392047
28.650000005485246,1.506295,1.6024461
28.700000005495436,1.4911449,1.5558838
28.750000005505623,1.437108,1.6158106
28.80000000551581,1.3700242,1.6043224
28.850000005525995,1.396618,1.6205972
28.900000005536178,1.4951627,1.6543244
28.950000005546368,1.5267072,1.6040493
29.000000005556554,1.5330523,1.6628236
29.05000000556674,1.5693377,1.5590029
29.100000005576927,1.4685662,1.641178
29.150000005587117,1.4577745,1.5941523
29.2000000055973,1.4316185,1.5572526
29.250000005607486,1.4353676,1.6173437
29.300000005617676,1.3270502,1.6567717
29.35000000562786,1.3670104,1.5603412
29.400000005638045,1.4040263,1.5598762
29.450000005648235,1.371726,1.604812
29.500000005658418,1.413873,1.5620241
29.550000005668604,1.3486929,1.6392065
29.60000000567879,1.4166989,1.5975184
29.650000005688977,1.4443952,1.67992
29.700000005699163,1.4334507,1.6980748
29.750000005709353,1.4882642,1.6952311
29.800000005719536,1.4614851,1.6445087
29.850000005729722,1.3587568,1.586129
29.900000005739912,1.3399534,1.6627635
29.950000005750095,1.3274896,1.5543927
30.000000005760285,1.4627674,1.5504506
30.050000005770467,1.4329565,1.6216737
30.100000005780654,1.3890204,1.6756159
30.15000000579084,1.4412767,1.6188033
30.200000005801027,1.4920106,1.5698355
30.25000000581121,1.5469308,1.5779258
30.300000005821396,1.4748508,1.6543252
30.350000005831582,1.5539978,1.5730388
30.40000000584177,1.5789187,1.5859485
30.450000005851955,1.5983515,1.6354424
30.50000000586214,1.5768063,1.5818739
30.550000005872327,1.599524,1.5671176
30.600000005882514,1.5779155,1.5728493
30.6500000058927,1.5541854,1.7351521
30.700000005902886,1.6015023,1.5913081
30.750000005913073,1.5867362,1.5927626
30.80000000592326,1.5221978,1.5551901
30.850000005933445,1.6241055,1.6754086
30.90000000594363,1.5933652,1.5413426
30.950000005953818,1.669367,1.63219
31.000000005964004,1.4515021,1.5379106
31.05000000597419,1.5690987,1.5620909
31.100000005984377,1.5517173,1.5800085
31.150000005994563,1.7646768,1.6158127
31.20000000600475,1.6284606,1.6630538
31.250000006014936,1.7579354,1.6249847
31.300000006025122,1.6475873,1.5797012
31.35000000603531,1.6610858,1.5506774
31.400000006045495,1.6921716,1.5198994
31.45000000605568,1.7465227,1.5930424
31.500000006065868,1.8435394,1.6327379
31.550000006076054,1.826101,1.5239754
31.60000000608624,1.8646615,1.6643776
31.650000006096427,1.8193352,1.5838895
31.700000006106613,1.8480537,1.604419
31.7500000061168,1.7799566,1.5839214
31.800000006126986,1.776442,1.6314914
31.850000006137172,1.8542879,1.5746815
31.90000000614736,1.8157363,1.5649985
31.950000006157545,1.7076364,1.5854204
32.00000000616773,1.7228658,1.5804961
32.05000000617792,1.8655996,1.5720505
32.100000006188104,1.7598541,1.5790569
32.15000000619829,1.6864004,1.5582943
32.20000000620848,1.674127,1.4996536
32.25000000621866,1.6475619,1.5708386
32.30000000622885,1.7006445,1.5423341
32.350000006239036,1.6886964,1.5629845
32.40000000624922,1.636805,1.5585973
32.45000000625941,1.5175653,1.651748
32.500000006269595,1.5057694,1.6357877
32.55000000627978,1.5808438,1.5968179
32.60000000628997,1.6608851,1.6399391
32.650000006300154,1.7473572,1.6094387
32.70000000631034,1.7273337,1.6329914
32.750000006320526,1.660032,1.6000657
32.80000000633071,1.8117394,1.6128645
32.8500000063409,1.8922962,1.5267019
32.900000006351085,1.6742514,1.5231968
32.950000006361286,1.7646768,1.6407095
33.00000000637146,1.8365657,1.6137888
33.050000006381644,1.6779302,1.6137927
33.10000000639183,1.8550516,1.6150997
33.15000000640202,1.7638505,1.6037521
33.2000000064122,1.8566904,1.636723
33.25000000642239,1.8326142,1.6042371
33.300000006432576,1.8354766,1.668573
33.35000000644276,1.891151,1.6031183
33.40000000645295,1.807365,1.5493526
33.450000006463135,1.8713078,1.6212895
33.50000000647332,1.8164933,1.5843644
33.55000000648351,1.8440818,1.5984445
33.600000006493694,1.9302684,1.6190785
33.65000000650388,1.8191519,1.5588145
33.70000000651407,1.966576,1.5701365
33.75000000652425,1.8870931,1.6568067
33.800000006534454,1.9272012,1.5499392
33.850000006544626,1.9326842,1.6608121
33.90000000655481,1.8839555,1.6004605
33.950000006565,2.0778089,1.589812
34.000000006575185,1.93684,1.5888153
34.05000000658537,2.023441,1.5915339
34.10000000659556,1.9893453,1.5722154
34.150000006605744,1.8776867,1.561589
34.20000000661593,1.8293833,1.6003413
34.25000000662612,1.8988897,1.5963111
34.3000000066363,1.9135767,1.5827328
34.35000000664649,1.9218974,1.5712502
34.400000006656676,1.8071344,1.5842234
34.45000000666686,1.8378129,1.5599393
34.50000000667705,2.0704975,1.5829248
34.550000006687235,1.9815392,1.6086978
34.600000006697435,1.8805468,1.5662206
34.65000000670761,1.73765,1.6409683
34.700000006717794,1.8253934,1.5715073
34.750000006727994,1.818396,1.695195
34.800000006738166,1.7725682,1.5781837
34.85000000674835,1.8399653,1.6028832
34.90000000675854,1.728009,1.6007509
34.950000006768725,1.7535931,1.6228448
35.000000006778926,1.7648894,1.5885105
35.0500000067891,1.7303219,1.6623324
