GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
27,-4940.3558,-39358.8604,-3974.0992,189.90036144,-44299.216199999995,-3784.1988385600002,-48083.41503855999
28,-4964.5153,-39303.2029,-3896.5611,187.1130384,-44267.718199999996,-3709.4480616,-47977.166261599996
29,-4962.8462,-39428.0328,-3805.3363,188.66121551999998,-44390.879,-3616.67508448,-48007.554084480005
30,-4944.8156,-39275.9469,-3989.7651,190.11816576,-44220.762500000004,-3799.64693424,-48020.40943424
31,-4905.952,-39449.8452,-3928.7735,189.37656072,-44355.7972,-3739.39693928,-48095.19413928001
32,-4978.7838,-39368.3434,-3912.478,186.29509896,-44347.127199999995,-3726.18290104,-48073.31010104
33,-4950.4273,-39324.6067,-4016.7512,187.56826344,-44275.034,-3829.18293656,-48104.21693656
34,-4946.2886,-39297.5798,-4004.3203,187.46013743999998,-44243.8684,-3816.86016256,-48060.72856256
35,-4984.2374,-39269.1062,-3983.2658,189.8718084,-44253.3436,-3793.3939916,-48046.7375916
36,-4998.7092,-39311.78,-3971.904,186.79652784,-44310.489199999996,-3785.10747216,-48095.59667216
37,-4944.1047,-39457.1758,-3920.5464,187.17053832,-44401.28049999999,-3733.37586168,-48134.65636167999
38,-4868.2744,-39437.4058,-3905.3117,188.07701472,-44305.6802,-3717.23468528,-48022.91488528
39,-4902.4668,-39300.6821,-3992.4207,187.24532112,-44203.1489,-3805.17537888,-48008.324278880005
40,-4933.963,-39245.0487,-4055.076,190.31150015999998,-44179.0117,-3864.76449984,-48043.77619984
41,-4963.8933,-39227.9702,-4069.8175,192.41147519999998,-44191.86350000001,-3877.4060248,-48069.2695248
42,-4912.1123,-39369.4646,-4030.0716,193.27063752,-44281.5769,-3836.80096248,-48118.37786248
43,-4965.9232,-39245.711,-4059.2099,190.93965264,-44211.6342,-3868.2702473599998,-48079.90444736
44,-4937.9328,-39262.6008,-4027.1356,190.25100432,-44200.5336,-3836.88459568,-48037.41819568
45,-4943.6219,-39274.7614,-4045.7832,190.57900824,-44218.3833,-3855.20419176,-48073.58749176
46,-4958.737,-39269.7817,-4029.019,191.05893432,-44228.5187,-3837.96006568,-48066.47876568
47,-4936.1301,-39413.075,-4031.3228,193.56864696,-44349.2051,-3837.75415304,-48186.959253040004
48,-4958.9013,-39295.3236,-4014.4052,189.90930456,-44254.2249,-3824.49589544,-48078.72079544
49,-4932.8217,-39187.987,-4040.845,189.75382632,-44120.8087,-3851.09117368,-47971.899873680006
50,-4890.0791,-39366.8461,-4006.2862,190.644228,-44256.925200000005,-3815.641972,-48072.56717200001
51,-4944.3969,-39325.8336,-4044.5359,192.50630063999998,-44270.2305,-3852.02959936,-48122.26009936
52,-4924.8572,-39390.3802,-3966.5881,190.063458,-44315.2374,-3776.524642,-48091.762042
53,-4976.6929,-39178.6015,-3973.9425,184.45769136,-44155.2944,-3789.48480864,-47944.77920863999
54,-4942.2696,-39359.3597,-3998.1219,187.2262044,-44301.6293,-3810.8956956,-48112.5249956
55,-4916.8455,-39348.3487,-3943.304,190.2683448,-44265.194200000005,-3753.0356552000003,-48018.2298552
56,-4909.62,-39399.4751,-3932.2031,186.56557704,-44309.095100000006,-3745.6375229600003,-48054.73262296001
57,-4929.2102,-39371.3363,-3984.3011,190.0748484,-44300.546500000004,-3794.2262516,-48094.7727516
58,-4961.9362,-39418.6323,-3923.8548,185.6736072,-44380.568499999994,-3738.1811928,-48118.7496928
59,-4915.4525,-39394.5471,-3939.7532,186.06647808,-44309.9996,-3753.6867219200003,-48063.68632192
60,-4958.3925,-39251.1334,-3995.7534,187.03250928,-44209.5259,-3808.72089072,-48018.246790720004
61,-4988.356,-39293.0675,-3940.8856,189.11322216,-44281.4235,-3751.77237784,-48033.19587784
62,-4957.048,-39261.2981,-4031.8015,189.8140752,-44218.3461,-3841.9874248,-48060.3335248
63,-4959.1342,-39298.1641,-4045.3248,189.21726504,-44257.2983,-3856.10753496,-48113.40583496
64,-5028.4568,-39137.3249,-4040.4077,185.96749032,-44165.7817,-3854.4402096800004,-48020.22190968
65,-4936.4095,-39320.4984,-4020.9551,187.62933816,-44256.9079,-3833.3257618400003,-48090.23366184
66,-4980.3792,-39209.5713,-4034.729,189.19103543999998,-44189.950500000006,-3845.5379645599996,-48035.48846456
67,-4956.467,-39339.5362,-3957.7629,185.6197656,-44296.0032,-3772.1431344000002,-48068.1463344
68,-4985.812,-39250.5097,-3981.016,187.34755176,-44236.3217,-3793.66844824,-48029.99014824
69,-4967.7313,-39268.435,-4045.6192,189.57692664,-44236.1663,-3856.04227336,-48092.208573359996
70,-4965.4829,-39178.2566,-4008.9389,187.47271152,-44143.7395,-3821.4661884800003,-47965.205688480004
71,-4881.9652,-39442.2329,-3936.5578,188.78680079999998,-44324.1981,-3747.7709992,-48071.9690992
72,-4947.2544,-39369.2323,-3999.951,189.40509648,-44316.4867,-3810.54590352,-48127.032603520005
73,-4918.3868,-39355.1608,-3997.73,187.85565936,-44273.5476,-3809.87434064,-48083.42194064
74,-4864.1305,-39431.8293,-3949.7582,189.07941671999998,-44295.9598,-3760.67878328,-48056.63858327999
75,-4925.7271,-39254.2328,-3961.6471,190.4091732,-44179.9599,-3771.2379268,-47951.1978268
76,-4947.8002,-39400.2307,-4007.9787,190.92755015999998,-44348.0309,-3817.05114984,-48165.08204984
77,-4938.8783,-39135.3556,-4066.4775,187.4061072,-44074.23390000001,-3879.0713928,-47953.30529280001
78,-4946.0832,-39397.0551,-3983.535,189.0060948,-44343.1383,-3794.5289052,-48137.66720519999
79,-4937.5569,-39375.1525,-3945.4262,185.84016984,-44312.70939999999,-3759.58603016,-48072.29543016
80,-4924.7943,-39485.7217,-3834.027,187.50570911999998,-44410.516,-3646.52129088,-48057.037290880005
81,-4972.7445,-39373.0398,-3928.0822,186.63331896,-44345.7843,-3741.44888104,-48087.23318104
82,-4971.8233,-39472.1496,-3881.5781,183.8445444,-44443.97289999999,-3697.7335556000003,-48141.70645559999
83,-4922.0629,-39290.1994,-4032.0496,191.28931344,-44212.262299999995,-3840.7602865599997,-48053.02258655999
84,-4881.5108,-39258.2679,-4053.903,191.09954304000001,-44139.778699999995,-3862.80345696,-48002.582156959994
85,-4953.6592,-39368.0541,-3828.6705,186.18380711999998,-44321.7133,-3642.48669288,-47964.19999288001
86,-4946.21,-39284.7112,-4001.5706,185.56247808,-44230.9212,-3816.00812192,-48046.92932192
87,-4894.37,-39218.922,-4042.4575,187.52586047999998,-44113.292,-3854.93163952,-47968.22363952
88,-4958.8503,-39122.9632,-4072.404,186.88493952000002,-44081.8135,-3885.51906048,-47967.33256048
89,-4975.7751,-39149.5884,-4129.7181,189.32413032,-44125.3635,-3940.39396968,-48065.75746968
90,-4972.8789,-39200.8798,-4014.7521,186.38704656000002,-44173.758700000006,-3828.3650534400003,-48002.123753440006
91,-4929.6125,-39249.5681,-4080.3944,189.94104936,-44179.1806,-3890.4533506400003,-48069.633950639996
92,-4926.6317,-39282.8676,-3996.2993,190.05082344,-44209.499299999996,-3806.24847656,-48015.74777656
93,-4945.1577,-39397.3811,-3998.1408,186.05991096,-44342.538799999995,-3812.0808890400003,-48154.619689039995
94,-4947.0565,-39479.7408,-3940.5484,188.59763664,-44426.7973,-3751.95076336,-48178.74806336
95,-4917.9663,-39170.8788,-4025.7218,190.3223988,-44088.8451,-3835.3994012,-47924.244501199995
96,-4897.9372,-39339.4507,-3957.1429,188.95580352,-44237.3879,-3768.18709648,-48005.57499648
97,-4942.1715,-39425.6278,-3909.9842,190.08807407999998,-44367.7993,-3719.89612592,-48087.69542592
98,-4958.404,-39325.1658,-3959.1459,187.05594096,-44283.569800000005,-3772.08995904,-48055.659759040005
99,-5031.505,-39186.6783,-3963.1261,185.86681416,-44218.1833,-3777.25928584,-47995.44258584

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4853.8443,-39318.4773,-3983.938,194.367906,-44172.321599999996,-3789.570094,-47961.891694
1,-4847.6894,-39137.3763,-4009.507,199.90960416,-43985.06570000001,-3809.59739584,-47794.663095840006
2,-4796.8749,-39325.4533,-3853.3886,194.60572272,-44122.3282,-3658.7828772800003,-47781.11107728
3,-4854.241,-39098.8956,-4037.3872,201.03348528,-43953.136600000005,-3836.35371472,-47789.49031472
4,-4876.0469,-39219.2591,-3938.5006,198.15681744,-44095.306000000004,-3740.34378256,-47835.64978256
5,-4825.1193,-39287.2782,-3947.6192,196.96158576,-44112.3975,-3750.65761424,-47863.05511424
6,-4867.2947,-39193.5702,-3984.9375,195.48720432,-44060.8649,-3789.45029568,-47850.31519568
7,-4880.5554,-39299.1462,-3916.9677,195.86393424,-44179.7016,-3721.10376576,-47900.80536576
8,-4867.6367,-39139.704,-3966.9951,192.9317004,-44007.3407,-3774.0633996,-47781.404099600004
9,-4835.9357,-39220.5769,-4006.0847,193.00365288,-44056.5126,-3813.0810471199998,-47869.593647120004
10,-4917.6394,-39033.5965,-4089.3902,193.57565544,-43951.2359,-3895.81454456,-47847.05044456
11,-4910.2087,-39216.7225,-3965.2167,191.20024439999997,-44126.931200000006,-3774.0164556,-47900.9476556
12,-4860.8364,-39113.0213,-3975.4422,191.44963656,-43973.8577,-3783.99256344,-47757.85026344
13,-4926.9512,-39164.609,-3984.3434,192.65465088,-44091.5602,-3791.68874912,-47883.248949119996
14,-4869.6485,-39115.5842,-3981.1263,194.50991304,-43985.2327,-3786.61638696,-47771.84908696
15,-4836.3569,-39276.6818,-3856.9833,192.92938271999998,-44113.0387,-3664.05391728,-47777.092617279995
16,-4839.6412,-39279.1163,-3892.5806,189.77883192,-44118.7575,-3702.80176808,-47821.559268080004
17,-4857.4334,-39191.8092,-4004.3891,194.19060815999998,-44049.242600000005,-3810.19849184,-47859.44109184
18,-4870.5903,-39139.1232,-3981.5329,192.54217536,-44009.7135,-3788.9907246400003,-47798.704224639994
19,-4905.4969,-39089.5129,-4008.6127,194.1480144,-43995.0098,-3814.4646856,-47809.474485599996
20,-4862.4254,-39229.1395,-3879.3319,191.26547711999999,-44091.5649,-3688.06642288,-47779.63132287999
21,-4839.1982,-39219.913,-3963.4732,196.277922,-44059.1112,-3767.195278,-47826.306478
22,-4869.523,-39274.2174,-3981.5089,194.81806008,-44143.7404,-3786.6908399199997,-47930.431239920006
23,-4889.3854,-39189.681,-3969.3917,191.19851856,-44079.066399999996,-3778.19318144,-47857.25958144
24,-4879.1935,-39239.6997,-3940.3277,190.27881072,-44118.8932,-3750.04888928,-47868.94208928
25,-4871.6599,-39249.1593,-3995.9455,193.03850376,-44120.8192,-3802.90699624,-47923.72619624
26,-4864.5338,-39333.0188,-3945.9313,195.06501360000001,-44197.552599999995,-3750.8662864000003,-47948.418886399995
27,-4857.1851,-39232.529,-3997.7504,194.91162912,-44089.714100000005,-3802.83877088,-47892.552870880005
28,-4886.7488,-39171.7954,-3921.2862,192.01965408,-44058.544200000004,-3729.2665459199998,-47787.810745920004
29,-4886.0964,-39302.8408,-3824.2671,193.30211880000002,-44188.9372,-3630.9649812,-47819.9021812
30,-4869.2743,-39149.6849,-4010.605,194.72853672,-44018.9592,-3815.87646328,-47834.83566328
31,-4832.6156,-39321.6323,-3951.8338,194.33938968,-44154.247899999995,-3757.49441032,-47911.74231032
32,-4898.5869,-39233.2839,-3934.2335,191.1922992,-44131.870800000004,-3743.0412008,-47874.9120008
33,-4878.3585,-39185.9808,-4042.0252,192.05050895999997,-44064.3393,-3849.97469104,-47914.31399104
34,-4865.5722,-39169.1005,-4028.0805,192.06913536000002,-44034.6727,-3836.01136464,-47870.68406464001
35,-4910.1385,-39139.2891,-4000.3749,194.77406376,-44049.4276,-3805.60083624,-47855.028436240005
36,-4934.0299,-39181.8668,-3987.4146,191.476872,-44115.896700000005,-3795.937728,-47911.834428
37,-4866.492,-39328.291,-3938.1308,192.12281208,-44194.782999999996,-3746.00798792,-47940.790987919994
38,-4787.0807,-39307.4103,-3924.6524,192.77371079999998,-44094.491,-3731.8786892,-47826.3696892
39,-4822.7882,-39177.5952,-4009.1351,192.06460583999998,-44000.383400000006,-3817.07049416,-47817.453894160004
40,-4860.2177,-39106.8958,-4073.7951,195.25059647999998,-43967.1135,-3878.54450352,-47845.65800352
41,-4888.0097,-39092.5669,-4089.9921,197.31452616,-43980.5766,-3892.67757384,-47873.25417384
42,-4834.0529,-39240.3711,-4047.9568,198.08115984,-44074.424,-3849.87564016,-47924.299640159996
43,-4889.8088,-39116.1926,-4076.0863,195.78494664,-44006.0014,-3880.30135336,-47886.30275336
44,-4860.4825,-39126.1113,-4048.2071,195.13773216,-43986.593799999995,-3853.0693678400003,-47839.66316783999
45,-4865.9268,-39144.8544,-4061.9865,195.4572804,-44010.7812,-3866.5292196,-47877.3104196
46,-4878.713,-39138.4036,-4049.5364,196.00870032,-44017.116599999994,-3853.52769968,-47870.64429967999
47,-4861.4188,-39288.0696,-4051.813,198.40527648,-44149.4884,-3853.40772352,-48002.896123520004
48,-4883.1715,-39158.5675,-4033.1548,194.67203111999999,-44041.739,-3838.4827688799996,-47880.22176888
49,-4855.2956,-39055.6429,-4059.6912,194.60485512,-43910.9385,-3865.08634488,-47776.02484488
50,-4804.4685,-39238.4055,-4025.5963,195.56210592,-44042.874,-3830.0341940800004,-47872.90819408
51,-4863.9915,-39210.3133,-4061.3014,197.30739672,-44074.3048,-3863.99400328,-47938.29880327999
52,-4843.2641,-39263.3049,-3984.1363,195.06541968,-44106.569,-3789.07088032,-47895.63988032
53,-4894.7246,-39051.5096,-3994.6676,189.37171295999997,-43946.2342,-3805.2958870400003,-47751.53008704
54,-4858.8167,-39234.9658,-4016.55,191.85480647999998,-44093.7825,-3824.6951935200004,-47918.477693520006
55,-4838.9033,-39225.2082,-3963.0541,195.185754,-44064.1115,-3767.8683459999997,-47831.979846
56,-4836.857,-39270.5022,-3952.042,191.08216367999998,-44107.359200000006,-3760.95983632,-47868.319036320005
57,-4850.1647,-39248.1,-4001.0208,194.813766,-44098.2647,-3806.207034,-47904.471734
58,-4884.3461,-39288.6146,-3944.2764,190.52854416,-44172.9607,-3753.7478558400003,-47926.70855584001
59,-4840.9908,-39262.5422,-3957.3219,190.97736912,-44103.533,-3766.34453088,-47869.87753088
60,-4876.2314,-39124.233,-4013.7114,191.91899232,-44000.4644,-3821.79240768,-47822.256807679994
61,-4906.5477,-39170.0677,-3956.9677,193.9624452,-44076.6154,-3763.0052548000003,-47839.620654800005
62,-4879.221,-39129.9922,-4047.4483,194.6564856,-44009.2132,-3852.7918144,-47862.005014400005
63,-4876.9528,-39168.116,-4066.1829,194.02900128,-44045.0688,-3872.1538987199997,-47917.22269872
64,-4949.5795,-39005.499,-4060.6131,190.8212688,-43955.0785,-3869.7918312,-47824.87033120001
65,-4860.1894,-39185.1127,-4037.8137,192.56401728,-44045.3021,-3845.2496827200002,-47890.55178272
66,-4903.2542,-39082.0149,-4057.2131,194.10071184,-43985.269100000005,-3863.11238816,-47848.381488160005
67,-4878.5774,-39213.8573,-3976.9196,190.55294207999998,-44092.434700000005,-3786.3666579200003,-47878.801357920005
68,-4905.9875,-39120.8066,-3999.9865,192.05381232,-44026.79410000001,-3807.93268768,-47834.72678768
69,-4888.6497,-39136.7585,-4066.2352,194.61812256,-44025.408200000005,-3871.6170774400002,-47897.02527744001
70,-4885.631,-39037.9679,-4027.5684,192.382902,-43923.598900000005,-3835.1854980000003,-47758.784398
71,-4802.8471,-39311.8177,-3953.9346,193.7863872,-44114.6648,-3760.1482128000002,-47874.8130128
72,-4866.7482,-39240.2151,-4017.8117,194.12489376,-44106.9633,-3823.6868062400004,-47930.65010624
73,-4844.2623,-39221.1286,-4018.1535,192.69681624,-44065.3909,-3825.45668376,-47890.84758376
74,-4791.685,-39303.9188,-3968.7333,193.95325799999998,-44095.6038,-3774.780042,-47870.383841999996
75,-4849.4763,-39122.2628,-3982.3502,195.33690072,-43971.7391,-3787.01329928,-47758.75239928
76,-4861.9382,-39287.9168,-4021.1697,195.76977984,-44149.854999999996,-3825.39992016,-47975.25492016
77,-4854.4196,-39015.8755,-4086.9986,192.23235504,-43870.2951,-3894.7662449599998,-47765.06134496
78,-4869.6044,-39266.9902,-4007.0976,193.76163359999998,-44136.5946,-3813.3359664,-47949.9305664
79,-4855.5033,-39237.0349,-3974.3426,190.53083736,-44092.538199999995,-3783.81176264,-47876.34996264
80,-4851.9744,-39341.869,-3858.4623,192.48513192,-44193.8434,-3665.97716808,-47859.820568079995
81,-4896.6541,-39231.5908,-3952.5422,191.45613600000001,-44128.2449,-3761.086064,-47889.330964
82,-4894.9575,-39337.0566,-3903.9695,188.6825736,-44232.0141,-3715.2869264,-47947.3010264
83,-4846.1307,-39155.1006,-4058.2283,196.08908616,-44001.2313,-3862.13921384,-47863.370513840004
84,-4810.1238,-39121.5347,-4079.0974,195.8421348,-43931.6585,-3883.2552652,-47814.9137652
85,-4874.5439,-39228.192,-3856.0957,190.72485432,-44102.7359,-3665.37084568,-47768.10674568
86,-4865.8215,-39148.6246,-4025.6783,190.4363712,-44014.4461,-3835.2419288,-47849.6880288
87,-4819.5439,-39082.541,-4065.7896,192.43006415999997,-43902.084899999994,-3873.3595358400003,-47775.44443583999
88,-4881.8254,-38989.0196,-4095.0724,191.52337248,-43870.845,-3903.54902752,-47774.39402752
89,-4895.2263,-39016.6975,-4150.7077,194.20474104000002,-43911.923800000004,-3956.50295896,-47868.426758960006
90,-4890.3587,-39080.1563,-4032.7128,191.23303032,-43970.515,-3841.4797696799997,-47811.99476968
91,-4852.4301,-39116.6742,-4101.3612,194.68154375999998,-43969.1043,-3906.6796562400004,-47875.78395624
92,-4840.6538,-39159.5955,-4020.4054,195.07292352,-44000.2493,-3825.33247648,-47825.58177648001
93,-4863.6499,-39269.3978,-4021.4178,191.20228776,-44133.047699999996,-3830.21551224,-47963.263212239995
94,-4863.6826,-39356.8949,-3962.6482,193.48020792,-44220.5775,-3769.16799208,-47989.74549208
95,-4833.754,-39040.1748,-4049.5492,195.2144748,-43873.9288,-3854.3347252,-47728.263525200004
96,-4820.6223,-39211.4596,-3980.9667,193.9091436,-44032.081900000005,-3787.0575564,-47819.1394564
97,-4864.1573,-39294.4114,-3932.2758,195.03850247999998,-44158.568699999996,-3737.23729752,-47895.80599752
98,-4883.9858,-39189.5144,-3983.9866,191.85547392,-44073.5002,-3792.1311260800003,-47865.63132608
99,-4957.955,-39054.6357,-3983.0147,190.44312767999998,-44012.5907,-3792.57157232,-47805.16227232

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-6.0986,-65.4721,-34.9852,4.32036648,-71.5707,-30.66483352,-102.23553352
1,-9.1112,-60.7024,-35.9742,4.33053792,-69.8136,-31.643662080000002,-101.45726208
2,-8.2223,-69.3655,-34.0804,4.2990516,-77.5878,-29.7813484,-107.3691484
3,-7.2698,-65.1088,-36.001,4.3194348,-72.3786,-31.681565199999998,-104.06016520000001
4,-10.3217,-62.5506,-35.1249,4.3251156,-72.8723,-30.799784399999997,-103.67208439999999
5,-8.6091,-66.4107,-35.09,4.30492968,-75.0198,-30.785070320000003,-105.80487032
6,-9.2448,-62.7237,-35.1724,4.329486,-71.9685,-30.842914000000004,-102.81141400000001
7,-7.3403,-64.6735,-35.8329,4.4120484,-72.0138,-31.420851600000002,-103.4346516
8,-7.6523,-63.9576,-34.6861,4.29426432,-71.6099,-30.391835680000003,-102.00173568
9,-6.5942,-63.592,-35.1873,4.3871594400000005,-70.1862,-30.80014056,-100.98634056
10,-8.8589,-62.3881,-35.7321,4.3347744,-71.247,-31.397325600000002,-102.6443256
11,-9.0652,-71.2391,-35.3245,4.2673428,-80.3043,-31.0571572,-111.3614572
12,-9.9673,-65.2075,-36.7312,4.37117616,-75.17479999999999,-32.360023840000004,-107.53482383999999
13,-8.6489,-59.1809,-35.4054,4.31451864,-67.8298,-31.09088136,-98.92068136
14,-6.1591,-61.9992,-35.7215,4.356216,-68.1583,-31.365284,-99.52358399999999
15,-10.8809,-65.1917,-34.9561,4.37860152,-76.0726,-30.57749848,-106.65009847999998
16,-10.041,-66.9102,-34.5792,4.28116968,-76.9512,-30.298030320000002,-107.24923032
17,-9.1404,-64.7461,-36.2555,4.33243944,-73.8865,-31.923060559999996,-105.80956056
18,-10.2879,-66.3191,-34.8903,4.282403039999999,-76.607,-30.607896960000005,-107.21489695999999
19,-7.9316,-60.9049,-34.8327,4.33370376,-68.8365,-30.498996240000004,-99.33549624
20,-10.4139,-62.3809,-36.2172,4.3362504,-72.7948,-31.880949599999997,-104.6757496
21,-9.7627,-64.0133,-34.9389,4.31457984,-73.776,-30.624320159999996,-104.40032016
22,-8.8764,-63.6476,-36.4388,4.277293919999999,-72.524,-32.16150608,-104.68550608
23,-6.6678,-65.5683,-35.5546,4.3028244,-72.2361,-31.251775600000002,-103.48787559999998
24,-8.9789,-64.1034,-34.747,4.29960888,-73.08229999999999,-30.44739112,-103.52969112
25,-5.808,-65.9028,-35.8255,4.28550264,-71.7108,-31.539997359999997,-103.25079736
26,-9.9184,-68.086,-33.8588,4.31975232,-78.0044,-29.539047680000003,-107.54344768
27,-8.2381,-59.6199,-36.7075,4.33405368,-67.858,-32.37344632,-100.23144632000002
28,-9.1176,-57.0423,-37.3858,4.3194924,-66.1599,-33.0663076,-99.2262076
29,-8.3744,-58.9284,-37.3548,4.3502616,-67.3028,-33.0045384,-100.3073384
30,-8.3103,-62.2833,-36.6266,4.39811136,-70.5936,-32.22848864,-102.82208864
31,-7.949,-60.9315,-37.3675,4.385251439999999,-68.8805,-32.98224856,-101.86274855999999
32,-9.9536,-62.4528,-35.9399,4.35683088,-72.4064,-31.58306912,-103.98946912000001
33,-7.8313,-64.728,-35.8423,4.270289760000001,-72.5593,-31.57201024,-104.13131024
34,-7.0247,-58.8034,-36.2846,4.31952192,-65.8281,-31.965078079999998,-97.79317808
35,-7.2987,-65.0172,-34.7588,4.36784616,-72.3159,-30.39095384,-102.70685384000001
36,-6.5285,-62.4641,-35.4368,4.3821288,-68.9926,-31.054671199999998,-100.04727119999998
37,-8.8613,-64.6854,-36.0338,4.3870312799999995,-73.5467,-31.64676872,-105.19346872
38,-8.8665,-64.6686,-37.0957,4.388639039999999,-73.5351,-32.70706096,-106.24216095999999
39,-6.432,-57.6152,-36.3551,4.40090352,-64.0472,-31.95419648,-96.00139648
40,-7.5172,-66.1176,-35.7438,4.38571584,-73.6348,-31.35808416,-104.99288416
41,-8.8383,-61.7166,-35.0561,4.37082984,-70.5549,-30.68527016,-101.24017016
42,-8.4351,-58.6176,-35.1108,4.34866248,-67.0527,-30.762137519999996,-97.81483752
43,-8.353,-62.1653,-35.6725,4.33539576,-70.5183,-31.33710424,-101.85540424
44,-8.5825,-64.9081,-37.4718,4.36780944,-73.4906,-33.10399056,-106.59459056
45,-8.4472,-62.3087,-34.3704,4.34877192,-70.7559,-30.021628079999996,-100.77752807999998
46,-7.5119,-64.8094,-35.5629,4.35914424,-72.3213,-31.20375576,-103.52505575999999
47,-4.545,-60.3486,-37.6054,4.36940352,-64.89359999999999,-33.235996480000004,-98.12959647999999
48,-10.78,-64.5161,-37.1701,4.35300624,-75.2961,-32.81709376,-108.11319375999999
49,-7.2482,-64.8319,-35.1045,4.36667472,-72.0801,-30.737825280000003,-102.81792528
50,-11.1127,-61.6619,-35.4419,4.316237999999999,-72.7746,-31.125662,-103.900262
51,-9.0268,-62.8098,-36.4522,4.37653872,-71.8366,-32.07566128,-103.91226128000001
52,-8.2914,-62.7407,-34.2743,4.2795863999999995,-71.0321,-29.994713599999997,-101.0268136
53,-7.9322,-62.5113,-37.6046,4.36619304,-70.4435,-33.23840696,-103.68190696
54,-9.6178,-59.9175,-36.7475,4.41300024,-69.53529999999999,-32.33449976,-101.86979975999999
55,-8.6842,-60.2969,-34.8926,4.344434639999999,-68.9811,-30.548165360000002,-99.52926536
56,-8.5399,-62.2146,-36.0944,4.407500880000001,-70.7545,-31.68689912,-102.44139911999999
57,-9.7589,-59.1306,-36.2802,4.351374,-68.8895,-31.928826,-100.81832600000001
58,-7.7755,-62.6439,-36.0367,4.33134792,-70.4194,-31.705352080000004,-102.12475208
59,-8.2975,-61.1809,-35.6272,4.30593768,-69.4784,-31.321262320000002,-100.79966232
60,-9.599,-65.5407,-34.6604,4.40235,-75.1397,-30.258050000000004,-105.39775000000002
61,-8.1703,-61.9148,-35.6554,4.3282548,-70.0851,-31.3271452,-101.4122452
62,-7.3485,-67.538,-34.4676,4.3695496799999995,-74.8865,-30.09805032,-104.98455031999998
63,-8.5583,-62.8656,-36.5931,4.38043896,-71.4239,-32.21266104,-103.63656103999999
