time_ns,protein_core_rmsd_A,backbone_rmsd_A,ligand_pose_rmsd_A,ligand_internal_rmsd_A
0.0,0.0,0.0,0.0,0.0
0.05000000001018634,0.6045399,0.7389996,0.84121585,0.64173335
0.10000000002037268,0.5768939,0.7451934,0.85018826,0.36006874
0.15000000003055902,0.60628736,0.75770265,0.87685853,0.53300524
0.20000000004074536,0.54729074,0.9387584,0.87086654,0.53001636
0.2500000000509317,0.58292687,0.8903119,0.76615524,0.52670085
0.30000000006111804,0.5971157,1.0113479,0.79381216,0.50801015
0.3500000000713044,0.63243985,0.96495336,1.2581236,0.83916515
0.4000000000814907,0.5881493,1.0847687,1.7072964,1.20034
0.45000000009167707,0.7230686,1.062394,1.3680768,1.0263155
0.5000000001018634,0.70620143,1.050476,1.519079,0.91078043
0.5500000001120497,0.6326692,1.0349306,2.1372123,1.3615367
0.6000000001222361,0.707731,1.0058627,2.0667522,1.4447758
0.6500000001324215,0.6421006,1.0630484,2.1752443,1.3565083
0.7000000001426079,0.6973661,1.0318556,1.6202747,1.2439219
0.7500000001527942,0.6685568,1.1255627,2.1006603,1.4694161
0.8000000001629806,0.675633,1.0538205,1.4309058,0.94792247
0.8500000001731669,0.7049736,1.091494,1.7809541,1.2024227
0.9000000001833532,0.71993834,1.2990404,1.7147532,1.1202477
0.9500000001935396,0.71685374,1.1969446,1.9044626,0.99423516
1.000000000203726,0.7382953,1.3247197,1.5487021,0.9871446
1.0500000002139123,0.7463633,1.2744476,1.7611356,1.1784143
1.1000000002240986,0.6620505,1.3457165,1.6310141,1.0277547
1.150000000234285,0.730773,1.4326448,1.56893,1.0074475
1.2000000002444713,0.68576485,1.3297845,1.5710526,0.79423255
1.2500000002546576,0.6661659,1.4628525,1.522517,0.7609903
1.300000000264844,0.7105484,1.6171812,1.5700151,1.0100647
1.3500000002750303,0.7236558,1.4285182,1.473725,0.78135604
1.4000000002852167,0.68681467,1.4120343,1.4166284,0.9655864
1.450000000295403,0.7085932,1.3874154,1.7248446,1.1958679
1.5000000003055893,0.6785054,1.4993216,1.6091894,1.2204976
1.5500000003157757,0.7320333,1.588766,2.0554967,1.5052056
1.600000000325962,0.7000614,1.4273793,1.5360768,1.0979341
1.6500000003361501,0.7120853,1.430479,1.6449178,1.3076056
1.700000000346333,0.73512524,1.4866452,1.5396582,1.1491597
1.750000000356521,0.71391875,1.4002576,1.8138491,1.1527966
1.8000000003667074,0.6979362,1.4580363,1.6068488,1.1787124
1.8500000003768937,0.67582715,1.4131579,1.3243723,0.98592347
1.90000000038708,0.731367,1.3964608,1.7223573,1.2984474
1.9500000003972664,0.7655029,1.4482574,1.7317097,1.0970926
2.0000000004074545,0.81258893,1.6792284,1.8383408,1.2408171
2.0500000004176373,0.75275785,1.5005157,1.514121,1.1555691
2.1000000004278254,0.6860268,1.5007676,1.5993751,1.1462272
2.1500000004380118,0.69024,1.5346119,1.3570772,0.9543054
2.200000000448198,0.69351363,1.5434629,1.7663684,1.112404
2.250000000458386,0.79153925,1.4397173,1.6351194,1.1043046
2.300000000468569,0.70213294,1.3342334,1.6313647,1.1021912
2.350000000478757,0.7503381,1.5224558,1.5017961,1.0400252
2.4000000004889435,0.7691345,1.4982991,1.7955381,1.2032865
2.45000000049913,0.74073607,1.5591238,1.9155087,1.2294792
2.500000000509316,0.7018667,1.4359307,1.7548645,1.2597238
2.5500000005195025,0.64277804,1.5168099,1.7472804,1.1020751
2.6000000005296906,0.73971206,1.3364182,1.7443275,1.1200013
2.6500000005398734,0.7466367,1.5171695,1.6556256,1.1536367
2.7000000005500615,0.6886998,1.3899695,1.9063526,1.212762
2.750000000560248,0.7265251,1.4782133,1.685593,1.1032518
2.800000000570434,0.6955764,1.4959036,1.6106842,1.1238912
2.8500000005806223,0.698467,1.6428632,1.688634,1.1588914
2.900000000590805,0.72729695,1.6019285,1.8650274,1.1878959
2.950000000600993,0.7314515,1.5417017,1.5855979,1.1172373
3.0000000006111796,0.74576545,1.542179,1.5933578,1.0289822
3.050000000621366,0.74335897,1.4479814,1.8557293,1.1991392
3.1000000006315522,0.72880954,1.4096953,1.797803,1.2288156
3.1500000006417386,0.70788765,1.49752,1.6274791,1.0657938
3.200000000651925,0.7672081,1.5394318,1.971061,1.2626331
3.2500000006621113,0.70104957,1.4505662,1.8073735,1.297293
3.3000000006722976,0.7093408,1.4348816,1.7269279,1.1276121
3.350000000682484,0.7205674,1.5303588,1.6443613,1.2139947
3.4000000006926703,0.7180407,1.4981918,1.8232982,1.2511319
3.4500000007028584,0.7542458,1.5337741,1.6155155,0.9639997
3.500000000713041,0.70397425,1.5563095,1.6984215,1.0869508
3.5500000007232293,0.68769747,1.5014915,1.6894419,1.2546833
3.6000000007334156,0.75376385,1.456667,1.6746795,1.1832495
3.650000000743602,0.84874535,1.5305626,1.6695132,1.0502307
3.70000000075379,0.7429347,1.4975426,1.4720844,1.0342418
3.750000000763973,0.8028414,1.5591133,1.5584991,1.0978678
3.800000000774161,0.7879207,1.5320613,1.4681433,0.986875
