time_ns,minimum_heavy_atom_bond_A,maximum_heavy_atom_bond_A,maximum_absolute_change_from_frame0_A,implausible_heavy_atom_bond_count
0.0,1.2416251,1.6325718,0.0,0
0.05000000001018634,1.2494688,1.5917771,0.13038087,0
0.10000000002037268,1.2228831,1.6068412,0.117133856,0
0.15000000003055902,1.216558,1.580165,0.11899173,0
0.20000000004074536,1.2192607,1.6257057,0.08127701,0
0.2500000000509317,1.2396274,1.58545,0.13506949,0
0.30000000006111804,1.1970687,1.5996505,0.12256181,0
0.3500000000713044,1.1936687,1.6130662,0.12410033,0
0.4000000000814907,1.1927323,1.5992993,0.09620428,0
0.45000000009167707,1.224499,1.6235678,0.12941563,0
0.5000000001018634,1.2332704,1.6527703,0.11292517,0
0.5500000001120497,1.2150445,1.6601114,0.099066496,0
0.6000000001222361,1.2137065,1.6085205,0.08654821,0
0.6500000001324215,1.2462113,1.6427149,0.09551346,0
0.7000000001426079,1.2353733,1.6089537,0.13038456,0
0.7500000001527942,1.21854,1.6121775,0.11689055,0
0.8000000001629806,1.184976,1.5735554,0.13641441,0
0.8500000001731669,1.2287624,1.6154196,0.13921154,0
0.9000000001833532,1.1925575,1.5782775,0.08876431,0
0.9500000001935396,1.2265109,1.5905652,0.10238814,0
1.000000000203726,1.2444897,1.6015086,0.10707319,0
1.0500000002139123,1.2320062,1.6149269,0.12053299,0
1.1000000002240986,1.2129802,1.6443772,0.13882613,0
1.150000000234285,1.2088284,1.6191505,0.112201214,0
1.2000000002444713,1.1844685,1.6006525,0.09498334,0
1.2500000002546576,1.234677,1.6197,0.094530344,0
1.300000000264844,1.2554624,1.6008247,0.1207366,0
1.3500000002750303,1.2332673,1.6284333,0.07774246,0
1.4000000002852167,1.2186693,1.5746393,0.120774984,0
1.450000000295403,1.2067809,1.6481417,0.122769356,0
1.5000000003055893,1.1803298,1.6465063,0.10318065,0
1.5500000003157757,1.2005676,1.5960454,0.17697358,0
1.600000000325962,1.2153993,1.633481,0.10400009,0
1.6500000003361501,1.1878418,1.607673,0.11969209,0
1.700000000346333,1.1922266,1.58179,0.124459624,0
1.750000000356521,1.2264208,1.6215914,0.091314435,0
1.8000000003667074,1.2054945,1.620145,0.13431561,0
1.8500000003768937,1.2117817,1.6042966,0.13089955,0
1.90000000038708,1.2301732,1.5935454,0.11185908,0
1.9500000003972664,1.2267135,1.6199305,0.12130058,0
2.0000000004074545,1.2416807,1.6272329,0.10665774,0
2.0500000004176373,1.2369871,1.6422489,0.09127581,0
2.1000000004278254,1.2179024,1.6130028,0.1086638,0
2.1500000004380118,1.2153234,1.5985782,0.13227642,0
2.200000000448198,1.2488462,1.5967048,0.11504114,0
2.250000000458386,1.2228063,1.5940005,0.09850466,0
2.300000000468569,1.2096803,1.6263579,0.12531495,0
2.350000000478757,1.2524731,1.5929066,0.121836305,0
2.4000000004889435,1.2029595,1.6158011,0.099193215,0
2.45000000049913,1.2203463,1.5863435,0.12711656,0
2.500000000509316,1.2220163,1.5931587,0.105348825,0
2.5500000005195025,1.2105879,1.6264777,0.11655319,0
