selected_index,frame_index,time_ns,cluster_id,distance_to_cluster_medoid_A,is_medoid
0,1599,79.94999993638338,1,0.5766595716708236,False
1,1600,79.99999993621167,1,0.5937395302039097,False
2,1601,80.04999993603995,1,0.5326847810325567,False
3,1602,80.09999993586824,1,0.7230629886170186,False
4,1603,80.14999993569653,1,0.6996649131240666,False
5,1604,80.19999993552481,1,0.7100440921121636,False
6,1605,80.2499999353531,1,0.5950980524355295,False
7,1606,80.29999993518139,1,0.48179404941301024,False
8,1607,80.34999993500968,1,0.6239361232233868,False
9,1608,80.39999993483796,1,0.5857342759356386,False
10,1609,80.44999993466625,1,0.6717994948031709,False
11,1610,80.49999993449454,1,0.6481439288845326,False
12,1611,80.54999993432283,1,0.6408596385612103,False
13,1612,80.59999993415111,1,0.5605007221741803,False
14,1613,80.6499999339794,1,0.46956247557110764,False
15,1614,80.69999993380769,1,0.6036559386505327,False
16,1615,80.74999993363598,1,0.4981759146177508,False
17,1616,80.79999993346426,1,0.3535847519406944,False
18,1617,80.84999993329255,1,0.6051312000984099,False
19,1618,80.89999993312084,1,0.6301869753127829,False
20,1619,80.94999993294913,1,0.6391453869226464,False
21,1620,80.99999993277741,1,0.6487148933691136,False
22,1621,81.0499999326057,1,0.5948737849287775,False
23,1622,81.09999993243399,1,0.4909640878198818,False
24,1623,81.14999993226228,1,0.8188459508969688,False
25,1624,81.19999993209056,1,0.6436156207584489,False
26,1625,81.24999993191885,1,0.6854651213446877,False
27,1626,81.29999993174714,1,0.689661859757133,False
28,1627,81.34999993157543,1,0.538739939488252,False
29,1628,81.39999993140371,1,0.6645568336219072,False
30,1629,81.449999931232,1,0.5563387935146158,False
31,1630,81.49999993106029,1,0.7457004991390264,False
32,1631,81.54999993088857,1,0.49049049976047115,False
33,1632,81.59999993071686,1,0.7261866174236231,False
34,1633,81.64999993054515,1,0.6914876095170329,False
35,1634,81.69999993037344,1,0.6732210809566459,False
36,1635,81.74999993020172,1,0.5824898934868786,False
37,1636,81.79999993003001,1,0.632141392773075,False
38,1637,81.8499999298583,1,0.5777088873472712,False
39,1638,81.89999992968659,1,0.5740486225521958,False
40,1639,81.94999992951487,1,0.6652647784323424,False
41,1640,81.99999992934316,1,1.1349597665749527,False
42,1641,82.04999992917145,1,1.1382804355298195,False
43,1642,82.09999992899974,1,0.9810813520311388,False
44,1643,82.14999992882802,1,1.0760321300841083,False
45,1644,82.19999992865631,1,1.203853714157607,False
46,1645,82.2499999284846,1,1.1301205662750755,False
47,1646,82.29999992831289,1,1.1399094057153982,False
48,1647,82.34999992814117,1,1.1269101462080642,False
49,1648,82.39999992796946,1,1.1378348598907295,False
50,1649,82.44999992779775,1,0.9426592528313658,False
51,1650,82.49999992762604,1,1.1064991075400386,False
52,1651,82.54999992745432,1,1.0496787059952952,False
53,1652,82.5999999272826,1,1.0313726102163614,False
54,1653,82.6499999271109,1,0.999263778487181,False
55,1654,82.69999992693919,1,1.0604336763280906,False
56,1655,82.74999992676749,1,0.8861039632463691,False
57,1656,82.79999992659576,1,0.9430620461987443,False
58,1657,82.84999992642405,1,1.0111325715822876,False
59,1658,82.89999992625232,1,0.7493819213237728,False
60,1659,82.94999992608062,1,0.7173318959834157,False
61,1660,82.99999992590892,1,1.0304990122650628,False
62,1661,83.0499999257372,1,0.9703075963869888,False
63,1662,83.09999992556548,1,1.1298433447739702,False
64,1663,83.14999992539376,1,1.0360213581852065,False
65,1664,83.19999992522206,1,1.0473394604626918,False
66,1665,83.24999992505036,1,1.2066373600441924,False
67,1666,83.29999992487865,1,1.1856914695783702,False
68,1667,83.34999992470692,1,1.0988936643553624,False
69,1668,83.3999999245352,1,1.0342626909151051,False
70,1669,83.44999992436348,1,1.1902870529352887,False
71,1670,83.49999992419178,1,0.9602313424157163,False
72,1671,83.54999992402009,1,1.1199403683701847,False
73,1672,83.59999992384836,1,1.0774431512746931,False
74,1673,83.64999992367665,1,1.036854633975129,False
75,1674,83.69999992350492,1,1.054457479313648,False
76,1675,83.74999992333322,1,1.1433909359442482,False
77,1676,83.79999992316152,1,1.2252983530070802,False
78,1677,83.8499999229898,1,1.0521126464034511,False
79,1678,83.89999992281808,1,1.0537086173932917,False
80,1679,83.94999992264636,1,1.0196317854908719,False
81,1680,83.99999992247466,1,1.0235274061073416,False
82,1681,84.04999992230294,1,1.1387165849783834,False
83,1682,84.09999992213125,1,0.9273605273615453,False
84,1683,84.14999992195952,1,1.1642524318425915,False
85,1684,84.1999999217878,1,0.9579410521542271,False
86,1685,84.24999992161608,1,0.48472293510591,False
87,1686,84.29999992144438,1,1.1058389154816874,False
88,1687,84.34999992127268,1,0.9536914896748432,False
89,1688,84.39999992110096,1,0.9368432270928356,False
90,1689,84.44999992092924,1,1.0005290316424424,False
91,1690,84.49999992075752,1,0.9991080420844016,False
92,1691,84.54999992058582,1,1.0839278873685896,False
93,1692,84.59999992041412,1,0.9494613169355244,False
94,1693,84.64999992024241,1,1.055414086020757,False
95,1694,84.69999992007068,1,1.0766204398735568,False
96,1695,84.74999991989897,1,1.0810948946205352,False
97,1696,84.79999991972726,1,1.0623739387484985,False
98,1697,84.84999991955554,1,1.0495079093804154,False
99,1698,84.89999991938384,1,1.2102955842176153,False
100,1699,84.94999991921212,1,0.6738893447460161,False
101,1700,84.9999999190404,1,0.8363941652541417,False
102,1701,85.04999991886868,1,0.49114227687359924,False
103,1702,85.09999991869698,1,0.5606962564400138,False
104,1703,85.14999991852527,1,0.5502576413303107,False
105,1704,85.19999991835356,1,0.5798150998032706,False
106,1705,85.24999991818184,1,0.5673091762121889,False
107,1706,85.29999991801012,1,0.6738628388169192,False
108,1707,85.34999991783842,1,0.5122548250533409,False
109,1708,85.3999999176667,1,0.6629158587947974,False
110,1709,85.449999917495,1,0.7073582507880134,False
111,1710,85.49999991732328,1,0.6253901163256325,False
112,1711,85.54999991715157,1,0.5285565593309955,False
113,1712,85.59999991697985,1,0.558663737294265,False
114,1713,85.64999991680814,1,0.6739132438495461,False
115,1714,85.69999991663644,1,0.7425667357694998,False
116,1715,85.74999991646472,1,0.7660419660101456,False
117,1716,85.799999916293,1,0.5879410698712719,False
118,1717,85.84999991612128,1,0.6280005264063487,False
119,1718,85.89999991594958,1,0.687233888835431,False
120,1719,85.94999991577787,1,0.6569568139363449,False
121,1720,85.99999991560617,1,0.6437974578777289,False
122,1721,86.04999991543444,1,0.6282400159490621,False
123,1722,86.09999991526273,1,0.5605379302070644,False
124,1723,86.149999915091,1,0.6605384892018445,False
125,1724,86.1999999149193,1,0.6763551102068086,False
126,1725,86.2499999147476,1,0.555765024836869,False
127,1726,86.29999991457588,1,0.5709750271975991,False
128,1727,86.34999991440417,1,0.93387896916595,False
129,1728,86.39999991423244,1,0.6443306464465054,False
130,1729,86.44999991406074,1,0.46248518738720773,False
131,1730,86.49999991388904,1,0.5927635227562162,False
132,1731,86.54999991371731,1,0.5287562045186266,False
133,1732,86.5999999135456,1,0.5884909697754316,False
134,1733,86.64999991337388,1,0.5185202275956068,False
135,1734,86.69999991320218,1,0.563374371283857,False
136,1735,86.74999991303046,1,0.4717734780017144,False
137,1736,86.79999991285877,1,0.504015497208832,False
138,1737,86.84999991268704,1,0.6522805954240316,False
139,1738,86.89999991251533,1,0.6415977615525909,False
140,1739,86.9499999123436,1,0.6209640757750345,False
141,1740,86.9999999121719,1,0.7672109406860748,False
142,1741,87.0499999120002,1,0.528024280684943,False
143,1742,87.09999991182848,1,0.5673493035278852,False
144,1743,87.14999991165676,1,0.7036713996641442,False
145,1744,87.19999991148504,1,0.633069764896874,False
146,1745,87.24999991131334,1,0.5335947992476496,False
147,1746,87.29999991114163,1,0.5314305838351756,False
148,1747,87.34999991096993,1,0.5232494708713165,False
149,1748,87.3999999107982,1,0.6047113135707889,False
150,1749,87.44999991062649,1,0.55193617796035,False
151,1750,87.49999991045476,1,0.5442600521421594,False
152,1751,87.54999991028306,1,0.7172068571041814,False
153,1752,87.59999991011136,1,0.45821874327026435,False
154,1753,87.64999990993964,1,0.6004766180211758,False
155,1754,87.69999990976793,1,0.5749829450594958,False
156,1755,87.7499999095962,1,0.5030317744363215,False
157,1756,87.7999999094245,1,0.6001602887415022,False
158,1757,87.8499999092528,1,0.4887734201482247,False
159,1758,87.89999990908107,1,0.7388988576274065,False
160,1759,87.94999990890936,1,0.728370548205512,False
