selected_index,frame_index,time_ns,cluster_id,distance_to_cluster_medoid_A,is_medoid
0,1599,79.94999993638338,1,0.5450618492404675,False
1,1600,79.99999993621167,1,0.75728225274929,False
2,1601,80.04999993603995,1,0.7943382505035225,False
3,1602,80.09999993586824,1,1.2191910768484655,False
4,1603,80.14999993569653,1,1.1972238128485686,False
5,1604,80.19999993552481,1,0.5127729696235497,False
6,1605,80.2499999353531,1,0.8512774512254617,False
7,1606,80.29999993518139,1,0.7390932460414685,False
8,1607,80.34999993500968,1,0.696246486161745,False
9,1608,80.39999993483796,1,0.683294960200162,False
10,1609,80.44999993466625,1,0.8122495274944213,False
11,1610,80.49999993449454,1,0.7154445073203655,False
12,1611,80.54999993432283,1,0.8818831954606037,False
13,1612,80.59999993415111,1,0.6414889726155549,False
14,1613,80.6499999339794,1,0.6309903725852778,False
15,1614,80.69999993380769,1,0.8960868637296638,False
16,1615,80.74999993363598,1,0.6244174310347593,False
17,1616,80.79999993346426,1,0.35063166791683287,False
18,1617,80.84999993329255,1,0.8265802145878756,False
19,1618,80.89999993312084,1,0.7936883182249255,False
20,1619,80.94999993294913,1,0.6681033196939428,False
21,1620,80.99999993277741,1,0.4381758164621362,False
22,1621,81.0499999326057,1,0.5610855245863678,False
23,1622,81.09999993243399,1,0.46815757823630233,False
24,1623,81.14999993226228,1,0.5145635357617813,False
25,1624,81.19999993209056,1,0.3949815347700696,False
26,1625,81.24999993191885,1,0.6028117699321605,False
27,1626,81.29999993174714,1,0.6766005541458463,False
28,1627,81.34999993157543,1,0.4650517103576123,False
29,1628,81.39999993140371,1,0.5075970181056504,False
30,1629,81.449999931232,1,0.5425838614928986,False
31,1630,81.49999993106029,1,0.7857442395555247,False
32,1631,81.54999993088857,1,0.5450753829851475,False
33,1632,81.59999993071686,1,1.0010497512248588,False
34,1633,81.64999993054515,1,0.7344195910161024,False
35,1634,81.69999993037344,1,0.4891214248632675,False
36,1635,81.74999993020172,1,0.6282758271325857,False
37,1636,81.79999993003001,1,0.7419045990979953,False
38,1637,81.8499999298583,1,0.6632680250312544,False
39,1638,81.89999992968659,1,0.6626961184422311,False
40,1639,81.94999992951487,1,0.5412666193058382,False
41,1640,81.99999992934316,1,0.7642099545455925,False
42,1641,82.04999992917145,1,0.7617073171941091,False
43,1642,82.09999992899974,1,0.510032459814252,False
44,1643,82.14999992882802,1,0.6132924836123304,False
45,1644,82.19999992865631,1,0.5853495942911963,False
46,1645,82.2499999284846,1,0.7241906458317547,False
47,1646,82.29999992831289,1,0.5881401975254575,False
48,1647,82.34999992814117,1,0.3660041013034325,False
49,1648,82.39999992796946,1,0.6119146707566473,False
50,1649,82.44999992779775,1,0.7086394808623706,False
51,1650,82.49999992762604,1,0.5882553321150855,False
52,1651,82.54999992745432,1,0.4552471669699102,False
53,1652,82.5999999272826,1,0.6788889848080801,False
54,1653,82.6499999271109,1,0.6293556031725634,False
55,1654,82.69999992693919,1,0.6404927330746707,False
56,1655,82.74999992676749,1,0.7383628454627309,False
57,1656,82.79999992659576,1,0.758940650492515,False
58,1657,82.84999992642405,1,0.6238942646640672,False
59,1658,82.89999992625232,1,0.42541665936360656,False
60,1659,82.94999992608062,1,0.686008032527521,False
61,1660,82.99999992590892,1,0.6536747102161199,False
