GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
57,-4966.2946,-39550.2255,-3746.1017,187.17737616,-44516.5201,-3558.9243238400004,-48075.44442384
58,-4964.3142,-39511.5894,-3789.8483,185.42879496,-44475.9036,-3604.4195050400003,-48080.32310504
59,-4988.4665,-39380.9953,-3819.4817,186.33504312,-44369.461800000005,-3633.1466568799997,-48002.60845688
60,-4951.3296,-39452.1296,-3742.25,186.76329624,-44403.4592,-3555.48670376,-47958.945903759995
61,-4916.6363,-39433.5726,-3832.7915,186.45556463999998,-44350.2089,-3646.33593536,-47996.54483536
62,-4940.4329,-39445.4641,-3892.5828,187.9419132,-44385.897,-3704.6408868000003,-48090.537886800004
63,-5007.1509,-39330.3044,-3886.5366,185.52107664,-44337.4553,-3701.01552336,-48038.47082336
64,-4945.1121,-39306.1289,-3863.7128,186.40701792,-44251.241,-3677.30578208,-47928.546782080004
65,-4991.6682,-39523.0462,-3786.2366,183.63968064,-44514.7144,-3602.5969193600004,-48117.31131936
66,-4926.8311,-39589.2369,-3819.4366,187.45413264,-44516.06800000001,-3631.98246736,-48148.05046736001
67,-5042.8675,-39302.3654,-3892.3472,184.79602583999997,-44345.2329,-3707.5511741600003,-48052.78407416001
68,-4959.1296,-39376.4816,-3847.4148,186.2427276,-44335.6112,-3661.1720724,-47996.783272399996
69,-4964.4004,-39360.177,-3874.0311,191.06399952,-44324.5774,-3682.96710048,-48007.54450048
70,-4992.2097,-39428.116,-3824.606,187.49193048,-44420.3257,-3637.11406952,-48057.43976952
71,-4998.3642,-39400.0412,-3786.3729,188.15533632,-44398.4054,-3598.21756368,-47996.622963680005
72,-4945.5092,-39314.9957,-3847.1782,188.47335528,-44260.5049,-3658.70484472,-47919.20974472
73,-4973.6243,-39320.3942,-3818.4046,186.99444359999998,-44294.018500000006,-3631.4101564,-47925.42865640001
74,-4992.0323,-39433.4529,-3788.4182,187.65444456,-44425.485199999996,-3600.76375544,-48026.248955439994
75,-4975.6894,-39430.1697,-3806.8484,187.8761304,-44405.8591,-3618.9722696,-48024.831369600004
76,-4902.4953,-39394.4585,-3871.4859,188.57282616,-44296.9538,-3682.91307384,-47979.86687384
77,-4933.2418,-39314.9579,-3856.8267,185.7138264,-44248.1997,-3671.1128736,-47919.31257359999
78,-4973.7855,-39421.0952,-3784.9807,184.8061584,-44394.8807,-3600.1745416,-47995.0552416
79,-4980.4304,-39420.5635,-3800.4203,184.20241248,-44400.993899999994,-3616.21788752,-48017.21178751999
80,-5016.5692,-39362.5381,-3817.5823,186.18040008,-44379.107299999996,-3631.4018999200002,-48010.50919992
81,-4980.4978,-39328.3653,-3897.8343,184.96126583999998,-44308.863099999995,-3712.87303416,-48021.73613416
82,-5000.1374,-39323.3611,-3823.7333,186.48945648,-44323.4985,-3637.2438435199997,-47960.74234352
83,-4900.6522,-39461.9547,-3864.474,188.5356684,-44362.6069,-3675.9383316000003,-48038.5452316
84,-5021.264,-39364.581,-3825.4712,185.09653584,-44385.845,-3640.37466416,-48026.21966416
85,-5001.4643,-39373.5566,-3899.6717,186.32912976,-44375.0209,-3713.34257024,-48088.36347024
86,-4955.3657,-39523.3392,-3754.7427,185.57438471999998,-44478.704900000004,-3569.1683152799997,-48047.87321528001
87,-4981.4227,-39364.8144,-3794.1023,189.52138223999998,-44346.237100000006,-3604.58091776,-47950.81801776001
88,-4926.1727,-39361.0172,-3833.1225,189.31831128000002,-44287.189900000005,-3643.8041887199997,-47930.99408872
89,-4990.3802,-39267.7369,-3862.447,186.15079007999998,-44258.1171,-3676.2962099200004,-47934.413309920004
90,-5006.1463,-39286.0777,-3856.4669,185.94777888,-44292.224,-3670.51912112,-47962.74312112
91,-4955.7377,-39369.2934,-3852.3631,185.58311903999999,-44325.0311,-3666.77998096,-47991.811080960004
92,-5027.9939,-39261.2866,-3891.7832,186.25571064,-44289.2805,-3705.52748936,-47994.80798936
93,-4986.5549,-39487.0274,-3698.6199,183.28758336,-44473.5823,-3515.33231664,-47988.91461664
94,-4981.6542,-39377.7458,-3845.5689,187.92078768,-44359.399999999994,-3657.64811232,-48017.04811231999
95,-4992.0587,-39357.3267,-3845.221,182.85650568,-44349.3854,-3662.36449432,-48011.74989432
96,-4997.917,-39394.6887,-3784.021,187.22009807999999,-44392.6057,-3596.8009019200003,-47989.40660192
97,-4983.0779,-39370.7902,-3828.5391,184.94134272,-44353.86810000001,-3643.5977572799998,-47997.46585728001
98,-4974.3459,-39414.1392,-3846.8023,184.93061256,-44388.4851,-3661.8716874399997,-48050.35678744
99,-4909.7205,-39368.3272,-3975.7142,188.65596384,-44278.0477,-3787.05823616,-48065.105936160006

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4846.5725,-39270.5314,-3946.2699,193.16123208,-44117.1039,-3753.10866792,-47870.21256792
1,-4852.1744,-39232.077,-3963.1637,191.25139392,-44084.251399999994,-3771.9123060800002,-47856.16370607999
2,-4915.4655,-39131.9222,-3992.7886,191.9809944,-44047.3877,-3800.8076056,-47848.1953056
3,-4876.9003,-39258.8184,-3916.5696,192.87223704000002,-44135.7187,-3723.6973629599997,-47859.41606296
4,-4872.662,-39316.8263,-3821.6905,194.9070492,-44189.4883,-3626.7834508,-47816.27175079999
5,-4796.23,-39177.2016,-4005.3614,194.42654423999997,-43973.431599999996,-3810.9348557599997,-47784.36645576
6,-4907.0444,-39333.6938,-3861.6989,195.17502024,-44240.7382,-3666.52387976,-47907.26207976
7,-4887.7119,-39153.5263,-4005.6879,192.07559664,-44041.2382,-3813.6123033599997,-47854.850503359994
8,-4871.1488,-39161.685,-4013.3623,191.87480376000002,-44032.8338,-3821.48749624,-47854.32129624
9,-4867.9347,-39340.1282,-3876.5025,189.38277792,-44208.0629,-3687.11972208,-47895.18262208
10,-4898.9287,-39272.5899,-3803.9662,185.50942128,-44171.518599999996,-3618.45677872,-47789.975378719995
11,-4877.2313,-39268.3682,-3926.8193,190.38666095999997,-44145.5995,-3736.43263904,-47882.03213904
12,-4911.985,-39287.8058,-3843.8874,188.23439736,-44199.7908,-3655.65300264,-47855.44380264
13,-4937.3742,-39309.687,-3831.8169,188.86587408,-44247.0612,-3642.9510259199997,-47890.01222591999
14,-4906.8289,-39234.0689,-3939.0117,192.04174368,-44140.8978,-3746.96995632,-47887.86775632
15,-4882.8301,-39267.3658,-3899.9729,190.11908232,-44150.1959,-3709.8538176800002,-47860.04971768
16,-4841.9329,-39266.06,-3883.5709,189.33731279999998,-44107.9929,-3694.2335872000003,-47802.226487199994
17,-4905.4645,-39192.3774,-4032.8183,191.23748496,-44097.8419,-3841.58081504,-47939.42271504
18,-4935.4097,-39241.8937,-3908.6476,190.57268807999998,-44177.303400000004,-3718.07491192,-47895.37831192
19,-4917.3684,-39198.0327,-3894.2184,191.34409391999998,-44115.4011,-3702.87430608,-47818.27540608
20,-4883.9306,-39180.7349,-4049.2704,195.89689008,-44064.6655,-3853.37350992,-47918.03900992
21,-4909.8688,-39258.3056,-3916.0335,192.2185908,-44168.1744,-3723.8149092,-47891.9893092
22,-4866.7197,-39326.1749,-3856.0677,191.48695343999998,-44192.8946,-3664.58074656,-47857.47534656
23,-4894.8298,-39245.9661,-3860.3783,191.18396448,-44140.7959,-3669.19433552,-47809.990235519996
24,-4911.3975,-39337.1068,-3828.8905,190.58980392,-44248.5043,-3638.30069608,-47886.804996080005
25,-4911.7809,-39380.371,-3823.742,192.48411024,-44292.1519,-3631.25788976,-47923.40978975999
26,-4871.574,-39354.6378,-3822.4441,189.9215964,-44226.2118,-3632.5225036,-47858.734303599995
27,-4926.8155,-39295.6434,-3849.2753,188.12835936,-44222.4589,-3661.1469406399997,-47883.60584064
28,-4887.2422,-39249.2674,-3886.078,191.10080592,-44136.5096,-3694.97719408,-47831.486794079996
29,-4924.8013,-39135.3004,-3955.2547,187.48188503999998,-44060.1017,-3767.77281496,-47827.87451496
30,-4933.2792,-39157.423,-3942.3379,190.07665848,-44090.7022,-3752.26124152,-47842.96344152
31,-4891.6574,-39277.2809,-3840.7566,189.9814248,-44168.938299999994,-3650.7751752000004,-47819.7134752
32,-4913.4803,-39332.14,-3815.692,190.38118319999998,-44245.6203,-3625.3108168,-47870.931116800006
33,-4901.3779,-39237.4593,-3876.5828,192.68816328,-44138.8372,-3683.89463672,-47822.73183672
34,-4930.366,-39178.8087,-3883.9693,190.28593152000002,-44109.1747,-3693.6833684800004,-47802.85806848
35,-4877.683,-39246.2639,-3881.5843,191.07193752,-44123.946899999995,-3690.51236248,-47814.45926248
36,-4889.8729,-39190.9516,-3882.2237,191.06896896,-44080.8245,-3691.15473104,-47771.97923104001
37,-4883.1398,-39306.2081,-3850.6601,191.86413407999999,-44189.3479,-3658.79596592,-47848.14386592
38,-4876.2505,-39203.4573,-3812.7154,189.96151824,-44079.707800000004,-3622.7538817600002,-47702.46168176
39,-4854.659,-39272.3783,-3862.3233,192.31722935999997,-44127.037299999996,-3670.00607064,-47797.04337064
40,-4894.1117,-39305.2596,-3788.6077,188.92534752,-44199.3713,-3599.68235248,-47799.05365248
41,-4924.7389,-39197.015,-3919.9718,193.49982935999998,-44121.753899999996,-3726.4719706399997,-47848.225870639995
42,-4954.2536,-39322.2589,-3849.245,191.03026247999998,-44276.5125,-3658.2147375199997,-47934.72723752
43,-4904.9051,-39177.638,-3864.5643,187.85889863999998,-44082.543099999995,-3676.70540136,-47759.248501359994
44,-4867.2626,-39280.6724,-3926.2958,193.42939968,-44147.935000000005,-3732.8664003199997,-47880.80140032001
45,-4910.9739,-39406.2833,-3850.6762,188.33557607999998,-44317.2572,-3662.34062392,-47979.597823920005
46,-4891.1004,-39158.3815,-4001.9105,193.22983871999998,-44049.481900000006,-3808.68066128,-47858.162561280005
47,-4903.8011,-39246.8687,-3899.5123,192.64565448,-44150.669799999996,-3706.86664552,-47857.536445519996
48,-4901.8974,-39118.7241,-3915.4002,192.22736328,-44020.6215,-3723.17283672,-47743.79433672
49,-4931.6275,-39169.1674,-3929.5312,190.28189808,-44100.7949,-3739.24930192,-47840.04420192
50,-4901.0164,-39295.154,-3945.919,191.97957312,-44196.1704,-3753.9394268799997,-47950.109826880005
51,-4902.578,-39452.7493,-3777.9676,190.03990751999999,-44355.327300000004,-3587.92769248,-47943.25499248001
52,-4889.0874,-39413.4541,-3854.6719,191.90236968,-44302.54150000001,-3662.76953032,-47965.31103032001
53,-4902.2667,-39311.1267,-3812.6539,189.32438232,-44213.3934,-3623.3295176799998,-47836.722917679996
54,-4872.4826,-39308.1421,-3850.2393,190.58879879999998,-44180.6247,-3659.6505012000002,-47840.2752012
55,-4905.4279,-39385.553,-3827.8478,192.45347855999998,-44290.9809,-3635.39432144,-47926.37522144001
56,-4886.0399,-39367.4615,-3777.5734,188.52954911999998,-44253.501399999994,-3589.0438508800003,-47842.54525087999
57,-4889.675,-39431.5327,-3768.507,191.48215608,-44321.207700000006,-3577.02484392,-47898.23254392001
58,-4883.4079,-39392.5606,-3810.8888,189.84504528,-44275.968499999995,-3621.0437547200004,-47897.01225471999
59,-4907.2539,-39256.83,-3842.5475,190.73104848,-44164.0839,-3651.81645152,-47815.90035152
60,-4870.5167,-39331.0096,-3764.7865,191.17139904,-44201.5263,-3573.6151009600003,-47775.14140096
61,-4839.9553,-39317.9199,-3851.9885,190.92298968,-44157.8752,-3661.0655103199997,-47818.94071032
62,-4853.2534,-39328.7508,-3917.5472,192.3856236,-44182.0042,-3725.1615764,-47907.165776400005
63,-4918.8801,-39214.6555,-3909.3343,190.08127151999997,-44133.5356,-3719.25302848,-47852.788628480004
64,-4868.6296,-39188.4904,-3885.198,190.41299207999998,-44057.12,-3694.7850079199998,-47751.90500792
65,-4912.931,-39404.7211,-3806.0003,188.0328492,-44317.6521,-3617.9674508000003,-47935.6195508
66,-4849.5841,-39473.2453,-3843.921,191.70718775999998,-44322.8294,-3652.2138122399997,-47975.04321224
67,-4961.561,-39191.9051,-3916.0487,189.33828911999998,-44153.466100000005,-3726.71041088,-47880.17651088
68,-4875.8574,-39260.3719,-3868.8363,190.61460359999998,-44136.2293,-3678.2216964,-47814.4509964
69,-4885.6288,-39247.8229,-3896.0691,195.24194928,-44133.4517,-3700.82715072,-47834.278850719995
70,-4914.6192,-39308.1352,-3848.7315,191.88040608,-44222.7544,-3656.85109392,-47879.60549392
71,-4912.5068,-39281.0628,-3807.6811,192.22331976,-44193.5696,-3615.45778024,-47809.027380240004
72,-4861.6172,-39198.3902,-3871.3956,193.04492399999998,-44060.0074,-3678.350676,-47738.358076000004
73,-4890.5655,-39204.7725,-3838.2409,191.28863808,-44095.337999999996,-3646.9522619199997,-47742.290261919996
74,-4909.9484,-39317.0055,-3812.4439,192.18917951999998,-44226.9539,-3620.2547204800003,-47847.20862048
75,-4889.422,-39327.4664,-3825.9534,192.48334128,-44216.888399999996,-3633.47005872,-47850.358458719995
76,-4816.2705,-39280.2749,-3896.4404,193.30762896,-44096.545399999995,-3703.13277104,-47799.678171039996
77,-4852.8583,-39194.4777,-3879.213,189.98445168,-44047.336,-3689.2285483200003,-47736.564548320006
78,-4888.9946,-39304.8689,-3809.1429,189.0970128,-44193.8635,-3620.0458872,-47813.9093872
79,-4899.9612,-39306.6033,-3823.9564,188.90415792000002,-44206.5645,-3635.05224208,-47841.616742080005
80,-4933.1368,-39248.3772,-3838.0463,190.57412448,-44181.514,-3647.47217552,-47828.98617552
81,-4898.7944,-39214.5002,-3922.7967,189.69268319999998,-44113.2946,-3733.1040168,-47846.3986168
82,-4918.0003,-39205.0891,-3850.2546,191.03396256,-44123.0894,-3659.2206374400002,-47782.310037439995
83,-4815.8519,-39345.7087,-3887.8677,193.00456224,-44161.560600000004,-3694.86313776,-47856.42373776001
84,-4940.8239,-39236.2529,-3848.3794,189.66613968000001,-44177.0768,-3658.71326032,-47835.79006032
85,-4913.8166,-39259.156,-3917.3633,190.69924968,-44172.9726,-3726.66405032,-47899.63665032
86,-4867.4651,-39412.708,-3773.2742,190.26963576,-44280.1731,-3583.00456424,-47863.17766424
87,-4899.9499,-39243.9067,-3820.9647,193.83211368,-44143.8566,-3627.13258632,-47770.989186319995
88,-4842.1439,-39248.6017,-3852.3664,193.71277728,-44090.7456,-3658.65362272,-47749.39922272
89,-4903.4286,-39152.3986,-3883.4665,190.68221447999997,-44055.8272,-3692.78428552,-47748.61148552
90,-4922.4257,-39169.5496,-3878.8628,190.33492248000002,-44091.9753,-3688.52787752,-47780.503177520004
91,-4873.7489,-39250.8658,-3876.0474,189.90435096,-44124.6147,-3686.14304904,-47810.75774904
92,-4938.2706,-39154.0787,-3915.7728,190.89507528,-44092.3493,-3724.87772472,-47817.22702472
93,-4901.7644,-39368.7583,-3720.6998,187.87946616,-44270.5227,-3532.82033384,-47803.34303384001
94,-4902.9816,-39249.0625,-3869.3964,192.12376536,-44152.0441,-3677.27263464,-47829.31673464
95,-4910.1952,-39233.0519,-3871.5073,187.34486544,-44143.2471,-3684.1624345600003,-47827.40953456
96,-4915.6386,-39274.4594,-3812.4036,191.73465216,-44190.098,-3620.6689478400003,-47810.76694784
97,-4901.1447,-39250.5626,-3853.1808,189.41157576,-44151.707299999995,-3663.76922424,-47815.476524239995
98,-4888.789,-39299.4392,-3869.5122,189.37057896,-44188.2282,-3680.1416210400002,-47868.369821039996
99,-4822.3006,-39253.6857,-3996.788,193.09707792,-44075.986300000004,-3803.69092208,-47879.677222080005

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-11.2112,-77.3025,-42.491,4.0902444000000004,-88.5137,-38.4007556,-126.91445560000001
1,-11.6129,-79.8527,-41.1188,4.1119480799999995,-91.4656,-37.00685192,-128.47245192
2,-9.0684,-78.1106,-43.5489,4.13217288,-87.179,-39.416727120000004,-126.59572712
3,-8.806,-78.875,-40.5945,4.08878568,-87.681,-36.505714319999996,-124.18671432
4,-9.018,-75.4319,-42.7272,4.19815512,-84.4499,-38.52904488,-122.97894488
5,-7.9953,-76.8776,-42.9177,4.09288752,-84.8729,-38.824812480000006,-123.69771248
6,-7.0492,-77.0676,-43.309,4.15330704,-84.1168,-39.155692959999996,-123.27249296
7,-8.2185,-77.9836,-41.8904,4.09527792,-86.2021,-37.79512208,-123.99722208
8,-8.4552,-80.795,-41.3018,4.05849744,-89.2502,-37.243302560000004,-126.49350256000002
9,-6.3242,-81.6374,-38.8053,4.08536568,-87.9616,-34.71993432,-122.68153432000001
10,-10.997,-79.4569,-41.1824,4.08850776,-90.4539,-37.09389224,-127.54779224
11,-7.8802,-79.8126,-39.5476,4.09575888,-87.6928,-35.451841120000005,-123.14464112
12,-11.4369,-76.3393,-41.3447,4.1367924,-87.77619999999999,-37.207907600000006,-124.9841076
13,-7.8526,-76.7221,-42.3143,4.16737728,-84.57469999999999,-38.146922720000006,-122.72162272
14,-5.7842,-81.9908,-41.4776,4.091225039999999,-87.77499999999999,-37.386374960000005,-125.16137496
15,-9.8234,-76.7307,-42.283,4.16841696,-86.5541,-38.11458304,-124.66868304000002
16,-8.261,-80.4438,-40.5985,4.127659199999999,-88.70479999999999,-36.470840800000005,-125.17564079999998
17,-7.5375,-77.2583,-41.1268,4.12084512,-84.7958,-37.005954880000004,-121.80175488
18,-8.7422,-76.4982,-43.4513,4.1614848,-85.2404,-39.28981520000001,-124.5302152
19,-13.0059,-76.232,-44.6028,4.167545759999999,-89.2379,-40.435254240000006,-129.67315424
20,-9.9708,-79.4236,-41.3716,4.1431536,-89.39439999999999,-37.2284464,-126.62284639999999
21,-9.5173,-77.3754,-44.6286,4.176684,-86.8927,-40.451916,-127.344616
22,-10.0351,-75.5776,-43.4559,4.214912399999999,-85.6127,-39.2409876,-124.8536876
23,-8.19,-77.6508,-43.0265,4.154315759999999,-85.8408,-38.872184239999996,-124.71298424
24,-7.2935,-82.3081,-40.5025,4.07543472,-89.60159999999999,-36.42706528,-126.02866527999998
25,-9.4271,-78.66,-41.0784,4.18955832,-88.08709999999999,-36.88884168,-124.97594168
26,-8.9712,-77.3736,-41.6189,4.130322479999999,-86.34479999999999,-37.48857752,-123.83337751999998
27,-7.8146,-79.6334,-41.9843,4.12635528,-87.448,-37.85794472,-125.30594472
28,-5.2534,-81.271,-40.5592,4.10830704,-86.5244,-36.45089296,-122.97529295999999
29,-10.6931,-76.8999,-41.8571,4.1473692,-87.593,-37.7097308,-125.30273080000002
30,-9.1892,-83.3454,-38.1785,4.21818192,-92.5346,-33.96031808,-126.49491807999999
31,-11.105,-76.7447,-42.9651,4.18635936,-87.8497,-38.77874064,-126.62844064
32,-7.2425,-80.837,-41.7942,4.10957784,-88.0795,-37.684622159999996,-125.76412215999999
33,-10.0116,-79.1683,-41.5968,4.13814384,-89.1799,-37.458656160000004,-126.63855616000001
34,-10.8164,-74.9031,-44.2578,4.148903519999999,-85.7195,-40.108896480000006,-125.82839648000001
35,-9.7093,-77.3823,-44.4384,4.194648,-87.0916,-40.243752,-127.335352
36,-9.8335,-74.0561,-44.0668,4.100987519999999,-83.8896,-39.965812480000004,-123.85541248
37,-7.5231,-79.2647,-43.1289,4.20559848,-86.7878,-38.92330152,-125.71110151999999
38,-6.4977,-76.9506,-42.564,4.1650632,-83.44829999999999,-38.3989368,-121.84723679999998
39,-9.9455,-74.4052,-43.4328,4.16178288,-84.35069999999999,-39.27101712,-123.62171711999999
40,-9.143,-76.0598,-43.8417,4.154159519999999,-85.2028,-39.68754048,-124.89034048
41,-9.2517,-77.8597,-42.0107,4.14150408,-87.1114,-37.86919592,-124.98059591999998
42,-8.8521,-72.2177,-43.3893,4.22360784,-81.06979999999999,-39.16569216,-120.23549215999998
43,-7.1402,-76.6582,-43.2314,4.1840208,-83.79839999999999,-39.0473792,-122.8457792
44,-8.8207,-80.3788,-40.726,4.16853,-89.1995,-36.55747,-125.75697
45,-9.2784,-77.3833,-43.3109,4.15331928,-86.66170000000001,-39.15758072,-125.81928072
46,-7.4136,-75.347,-43.4571,4.13638992,-82.7606,-39.32071008,-122.08131008
47,-10.5378,-79.8555,-42.0501,4.116052799999999,-90.39330000000001,-37.9340472,-128.3273472
48,-8.0098,-79.1604,-42.068,4.10179608,-87.1702,-37.96620392,-125.13640392
49,-9.5758,-75.1693,-44.2346,4.1606244,-84.74510000000001,-40.0739756,-124.8190756
50,-8.1818,-84.2098,-40.3665,4.1490972,-92.3916,-36.2174028,-128.6090028
51,-8.1236,-80.5252,-40.3259,4.1521571999999995,-88.6488,-36.1737428,-124.82254279999998
52,-9.1895,-79.0007,-41.1618,4.13044632,-88.19019999999999,-37.03135368,-125.22155367999997
53,-10.1951,-80.1259,-43.0775,4.16497896,-90.321,-38.91252104,-129.23352104
54,-9.4822,-78.2147,-40.0483,4.117322880000001,-87.6969,-35.930977119999994,-123.62787712
55,-7.8222,-74.1162,-44.1121,4.14546984,-81.9384,-39.96663016,-121.90503016
56,-9.185,-76.121,-42.7416,4.13004744,-85.306,-38.61155256,-123.91755255999999
57,-7.0653,-71.3734,-36.3635,4.03343424,-78.4387,-32.330065760000004,-110.76876576
58,-11.0879,-65.7812,-39.0142,4.009006080000001,-76.8691,-35.00519392,-111.87429392
59,-6.6897,-70.5494,-38.2545,4.0651912800000005,-77.23910000000001,-34.18930872,-111.42840872000002
60,-9.8796,-61.4125,-42.0398,4.012742159999999,-71.2921,-38.02705784,-109.31915784
61,-9.1077,-65.3329,-37.6364,3.96409824,-74.44059999999999,-33.67230176,-108.11290176
