selected_index,frame_index,time_ns,cluster_id,distance_to_cluster_medoid_A,is_medoid
0,1599,79.94999993638338,1,0.49766088794369345,False
1,1600,79.99999993621167,1,0.5307190248417231,False
2,1601,80.04999993603995,1,0.43100546424338526,False
3,1602,80.09999993586824,1,0.697172824307415,False
4,1603,80.14999993569653,1,0.5356276494062554,False
5,1604,80.19999993552481,1,0.6778648565552069,False
6,1605,80.2499999353531,1,0.5877542118517453,False
7,1606,80.29999993518139,1,0.6161637230947608,False
8,1607,80.34999993500968,1,0.50606190118461,False
9,1608,80.39999993483796,1,0.6790270783025494,False
10,1609,80.44999993466625,1,0.5888638822217582,False
11,1610,80.49999993449454,1,0.47260942405262935,False
12,1611,80.54999993432283,1,0.6185981768207492,False
13,1612,80.59999993415111,1,0.4650889671208341,False
14,1613,80.6499999339794,1,0.7095016668962916,False
15,1614,80.69999993380769,1,0.4968531830105238,False
16,1615,80.74999993363598,1,0.5677214224152629,False
17,1616,80.79999993346426,1,0.5211347488504513,False
18,1617,80.84999993329255,1,0.49131972382262,False
19,1618,80.89999993312084,1,0.4931914465405719,False
20,1619,80.94999993294913,1,0.4022040896847143,False
21,1620,80.99999993277741,1,0.4239969997415617,False
22,1621,81.0499999326057,1,0.43142808724806775,False
23,1622,81.09999993243399,1,0.4389835127463571,False
24,1623,81.14999993226228,1,0.5512430836226535,False
25,1624,81.19999993209056,1,0.43851799073319075,False
26,1625,81.24999993191885,1,0.4962971429564752,False
27,1626,81.29999993174714,1,0.6691282447307789,False
28,1627,81.34999993157543,1,0.6812874696887548,False
29,1628,81.39999993140371,1,0.731816329741293,False
30,1629,81.449999931232,1,0.5349737799433298,False
31,1630,81.49999993106029,1,0.7687611892605012,False
32,1631,81.54999993088857,1,0.4599978893886568,False
33,1632,81.59999993071686,1,0.5325433420594163,False
34,1633,81.64999993054515,1,0.5474142680746217,False
35,1634,81.69999993037344,1,0.492050074506559,False
36,1635,81.74999993020172,1,0.7208080349724646,False
37,1636,81.79999993003001,1,0.5902211200974891,False
38,1637,81.8499999298583,1,0.5593023911890617,False
39,1638,81.89999992968659,1,0.6063184103931144,False
40,1639,81.94999992951487,1,0.5163322308975374,False
41,1640,81.99999992934316,1,0.6009318289575526,False
42,1641,82.04999992917145,1,0.615026206173481,False
43,1642,82.09999992899974,1,0.6280932232184722,False
44,1643,82.14999992882802,1,0.5047786511373569,False
45,1644,82.19999992865631,1,0.5832189421651414,False
46,1645,82.2499999284846,1,0.8437408554789767,False
47,1646,82.29999992831289,1,0.4985068442699489,False
48,1647,82.34999992814117,1,0.4474211770364784,False
49,1648,82.39999992796946,1,0.5974318292093013,False
50,1649,82.44999992779775,1,0.44416822360611957,False
51,1650,82.49999992762604,1,0.5302721590087378,False
52,1651,82.54999992745432,1,0.5420884513195952,False
53,1652,82.5999999272826,1,0.6119377016508851,False
54,1653,82.6499999271109,1,0.41837051083439925,False
55,1654,82.69999992693919,1,0.657647290357916,False
56,1655,82.74999992676749,1,0.7237174152029804,False
57,1656,82.79999992659576,1,0.5275171473375551,False
58,1657,82.84999992642405,1,0.5640676622853767,False
59,1658,82.89999992625232,1,0.5258654380387239,False
60,1659,82.94999992608062,1,0.5295281699854675,False
61,1660,82.99999992590892,1,0.5000114175130048,False
62,1661,83.0499999257372,1,0.43874341950386353,False
63,1662,83.09999992556548,1,0.49984831398685564,False
64,1663,83.14999992539376,1,0.5878337291744985,False
65,1664,83.19999992522206,1,0.4619038618352658,False
66,1665,83.24999992505036,1,0.5411848422449196,False
67,1666,83.29999992487865,1,0.48163493290931786,False
68,1667,83.34999992470692,1,0.5016372036507724,False
69,1668,83.3999999245352,1,0.5154778218522045,False
70,1669,83.44999992436348,1,0.6483051492560781,False
71,1670,83.49999992419178,1,0.4724389693551787,False
72,1671,83.54999992402009,1,0.47410303580850904,False
73,1672,83.59999992384836,1,0.5309027502161455,False
74,1673,83.64999992367665,1,0.5377027645497165,False
75,1674,83.69999992350492,1,0.637724267635404,False
76,1675,83.74999992333322,1,0.5018110777742133,False
77,1676,83.79999992316152,1,0.4482965159742367,False
78,1677,83.8499999229898,1,0.46827415246725934,False
79,1678,83.89999992281808,1,0.8735986606171229,False
80,1679,83.94999992264636,1,0.5155738906369648,False
81,1680,83.99999992247466,1,0.40052460844504567,False
82,1681,84.04999992230294,1,0.5056171037370354,False
83,1682,84.09999992213125,1,0.4907637509853385,False
84,1683,84.14999992195952,1,0.6377282045373547,False
85,1684,84.1999999217878,1,0.5608034190148121,False
86,1685,84.24999992161608,1,0.4562358826993956,False
87,1686,84.29999992144438,1,0.618938161077039,False
88,1687,84.34999992127268,1,0.5176885524786256,False
89,1688,84.39999992110096,1,0.4829349408941997,False
90,1689,84.44999992092924,1,0.7199419706307093,False
91,1690,84.49999992075752,1,0.43904635172397133,False
92,1691,84.54999992058582,1,0.4976138694035336,False
93,1692,84.59999992041412,1,0.47806675353565387,False
94,1693,84.64999992024241,1,0.5949494925359617,False
95,1694,84.69999992007068,1,0.7105101439416002,False
96,1695,84.74999991989897,1,0.5714524467882404,False
97,1696,84.79999991972726,1,0.5503287092779844,False
98,1697,84.84999991955554,1,0.459757169874082,False
99,1698,84.89999991938384,1,0.5687998396781178,False
100,1699,84.94999991921212,1,0.4873512578881579,False
101,1700,84.9999999190404,1,0.6175998555231008,False
102,1701,85.04999991886868,1,0.5596740535413953,False
103,1702,85.09999991869698,1,0.6077949129598447,False
104,1703,85.14999991852527,1,0.45409270021738674,False
105,1704,85.19999991835356,1,0.5076339495516391,False
106,1705,85.24999991818184,1,0.5325642425581433,False
107,1706,85.29999991801012,1,0.48835930020181484,False
108,1707,85.34999991783842,1,0.5677713948822783,False
109,1708,85.3999999176667,1,0.7178695177605143,False
110,1709,85.449999917495,1,0.4075207877222127,False
111,1710,85.49999991732328,1,0.902859536643474,False
