selected_index,frame_index,time_ns,cluster_id,distance_to_cluster_medoid_A,is_medoid
0,1599,79.94999993638338,1,0.5382425059743386,False
1,1600,79.99999993621167,1,0.6501438017417469,False
2,1601,80.04999993603995,1,0.4863491412815663,False
3,1602,80.09999993586824,1,0.46381186642416866,False
4,1603,80.14999993569653,1,0.6630237781505204,False
5,1604,80.19999993552481,1,0.6020146594782603,False
6,1605,80.2499999353531,1,0.5867194297513302,False
7,1606,80.29999993518139,1,0.7004751572619901,False
8,1607,80.34999993500968,1,0.5984799527541704,False
9,1608,80.39999993483796,1,0.4112599487140689,False
10,1609,80.44999993466625,1,0.45366987692210087,False
11,1610,80.49999993449454,1,0.7010123624797581,False
12,1611,80.54999993432283,1,0.7138505723574097,False
13,1612,80.59999993415111,1,0.5177212488590567,False
14,1613,80.6499999339794,1,0.4915625194045511,False
15,1614,80.69999993380769,1,0.682640159826826,False
16,1615,80.74999993363598,1,0.4599971327099387,False
17,1616,80.79999993346426,1,0.46469747759083013,False
18,1617,80.84999993329255,1,0.41948756768812245,False
19,1618,80.89999993312084,1,0.6406524669906266,False
20,1619,80.94999993294913,1,0.5246044620671183,False
21,1620,80.99999993277741,1,0.48716278351102976,False
22,1621,81.0499999326057,1,0.7186765942688753,False
23,1622,81.09999993243399,1,0.6034418842504927,False
24,1623,81.14999993226228,1,0.6300061855384651,False
25,1624,81.19999993209056,1,0.48322930979504714,False
26,1625,81.24999993191885,1,0.7142783310835954,False
27,1626,81.29999993174714,1,0.6623184588659619,False
28,1627,81.34999993157543,1,0.6427377448365523,False
29,1628,81.39999993140371,1,0.8191191290250798,False
30,1629,81.449999931232,1,0.6634540117878668,False
31,1630,81.49999993106029,1,0.6060507527274029,False
32,1631,81.54999993088857,1,0.6728884122596884,False
33,1632,81.59999993071686,1,0.5949162017066805,False
34,1633,81.64999993054515,1,0.6228960796623004,False
35,1634,81.69999993037344,1,0.44199716406015455,False
36,1635,81.74999993020172,1,0.8162946465166063,False
37,1636,81.79999993003001,1,0.6571991559649344,False
38,1637,81.8499999298583,1,0.696231187915026,False
39,1638,81.89999992968659,1,0.7010991813491425,False
40,1639,81.94999992951487,1,0.6227527041003363,False
41,1640,81.99999992934316,1,0.6052162619519481,False
42,1641,82.04999992917145,1,0.5704627321088501,False
43,1642,82.09999992899974,1,0.6790583211342813,False
44,1643,82.14999992882802,1,0.6823466451130533,False
45,1644,82.19999992865631,1,0.49758053717198425,False
46,1645,82.2499999284846,1,0.5168577422643156,False
