step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
5675000,11350.0000013948,3.800000000774161,-844546.9664736758,222312.83997948573,-622234.1264941901,310.3324511002205,763.8571686001334,1.0255445839440265,107
5700000,11400.000001404986,3.8500000007843473,-841997.7058317112,222419.146796676,-619578.5590350352,310.4808476352581,763.0009379040532,1.0266954380378417,107
5725000,11450.000001415172,3.9000000007945337,-843488.6270440854,221298.46023101077,-622190.1668130746,308.916451224911,761.4096933742101,1.0288410943301232,107
5750000,11500.000001425358,3.95000000080472,-842366.0453331,222694.89630335133,-619671.1490297487,310.8657737614509,764.3067120873118,1.0249413877647546,107
5775000,11550.000001435545,4.000000000814906,-840261.7418497577,222554.91159670823,-617706.8302530495,310.6703653579907,763.1514207444999,1.0264929879845628,107
5800000,11600.000001445733,4.0500000008250945,-841740.4147362998,222266.2129947067,-619474.2017415931,310.2673632426085,764.244251798942,1.0250251543544164,107
5825000,11650.000001455915,4.100000000835277,-840895.2014597529,222877.32230980517,-618017.8791499478,311.12042711270345,763.5399389406962,1.025970669263877,107
5850000,11700.000001466104,4.150000000845465,-841330.1174337156,221536.15301320175,-619793.9644205138,309.2482529495121,765.6479508712878,1.0231459266275464,107
5875000,11750.00000147629,4.200000000855652,-841704.4313601647,223753.46318769967,-617950.968172465,312.34345564389935,766.875346975264,1.0215083654135957,107
5900000,11800.000001486476,4.250000000865838,-841989.6194516318,221426.6774304424,-620562.9420211894,309.09543304969674,765.3886723090943,1.0234925215202693,107
5925000,11850.000001496664,4.300000000876026,-841364.7997305323,221978.0696550596,-619386.7300754727,309.86513623282747,763.7921446963128,1.0256318916138594,107
5950000,11900.000001506847,4.350000000886209,-841316.8379556001,220503.45299116388,-620813.3849644363,307.8066793133701,763.5556957596554,1.025949497220786,107
5975000,11950.000001517035,4.400000000896397,-840501.0932777519,222399.50749801024,-618101.5857797416,310.453432611936,766.03015928849,1.022635431080548,107
6000000,12000.000001527222,4.450000000906583,-840125.1577108102,221695.0227374399,-618430.1349733702,309.47002345513374,765.3192922392001,1.0235853063009477,107
6025000,12050.000001537408,4.50000000091677,-842088.936135415,221962.3912749361,-620126.544860479,309.84325036184737,765.5736651583229,1.0232452052836518,107
6050000,12100.000001547594,4.550000000926956,-841717.6087375255,222380.11681784975,-619337.4919196757,310.4263646418482,764.0982725982841,1.025220983029932,107
6075000,12150.00000155778,4.6000000009371425,-840843.644504277,223294.30902483052,-617549.3354794465,311.7025100430551,764.6586260081541,1.024469685582717,107
6100000,12200.000001567969,4.650000000947331,-841159.5603323509,221398.52032561292,-619761.0400067379,309.0561277924816,767.1876742763491,1.0210925024357311,107
6125000,12250.000001578152,4.700000000957513,-842487.8042672221,221469.3653903244,-621018.4388768977,309.1550223168927,764.2955265626082,1.0249563878619867,107
