selected_index,frame_index,time_ns,cluster_id,distance_to_cluster_medoid_A,is_medoid
0,1599,79.94999993638338,1,0.5515667736859119,False
1,1600,79.99999993621167,1,0.32143095231168267,False
2,1601,80.04999993603995,1,0.31703081111574966,False
3,1602,80.09999993586824,1,0.48359257064133404,False
4,1603,80.14999993569653,1,0.49651551530816385,False
5,1604,80.19999993552481,1,0.5823205592165047,False
6,1605,80.2499999353531,1,0.4130326359299661,False
7,1606,80.29999993518139,1,0.38970150038759444,False
8,1607,80.34999993500968,1,0.594542796056974,False
9,1608,80.39999993483796,1,0.5763768097827492,False
10,1609,80.44999993466625,1,0.3967611947117685,False
11,1610,80.49999993449454,1,0.3647524426204761,False
12,1611,80.54999993432283,1,0.5030395957416121,False
13,1612,80.59999993415111,1,0.6882819692488867,False
14,1613,80.6499999339794,1,0.3563723222058754,False
15,1614,80.69999993380769,1,0.47290042980751823,False
16,1615,80.74999993363598,1,0.5882261567221849,False
17,1616,80.79999993346426,1,0.5964602991162059,False
18,1617,80.84999993329255,1,0.5493299289540985,False
19,1618,80.89999993312084,1,0.4341649812876313,False
20,1619,80.94999993294913,1,0.5432581507634355,False
21,1620,80.99999993277741,1,0.3520265410704625,False
22,1621,81.0499999326057,1,0.48187480890311174,False
23,1622,81.09999993243399,1,0.5197791701489276,False
24,1623,81.14999993226228,1,0.5598531805245428,False
25,1624,81.19999993209056,1,0.5080509679768108,False
26,1625,81.24999993191885,1,0.4721701340841258,False
27,1626,81.29999993174714,1,0.3730609008540572,False
28,1627,81.34999993157543,1,0.48161494273051897,False
29,1628,81.39999993140371,1,0.6251425788286334,False
30,1629,81.449999931232,1,0.6129975162599517,False
31,1630,81.49999993106029,1,0.48751882995839535,False
32,1631,81.54999993088857,1,0.6519506481774877,False
33,1632,81.59999993071686,1,0.5158197704505918,False
34,1633,81.64999993054515,1,0.511548913165657,False
35,1634,81.69999993037344,1,0.4143768652138991,False
36,1635,81.74999993020172,1,0.6366511892917754,False
37,1636,81.79999993003001,1,0.5223504751277374,False
38,1637,81.8499999298583,1,0.5597197192121915,False
39,1638,81.89999992968659,1,0.6976025331482895,False
40,1639,81.94999992951487,1,0.49095351367034684,False
41,1640,81.99999992934316,1,0.573343102579359,False
42,1641,82.04999992917145,1,0.2945304321766785,False
43,1642,82.09999992899974,1,0.6297980338588621,False
44,1643,82.14999992882802,1,0.38067694416666586,False
45,1644,82.19999992865631,1,0.3546054501321172,False
46,1645,82.2499999284846,1,0.46674900867133373,False
47,1646,82.29999992831289,1,0.43599638529939705,False
48,1647,82.34999992814117,1,0.47233374271640627,False
