step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
3775000,7550.000000620638,0.0,-1798204.2893699352,472669.44078772777,-1325534.8485822077,311.3473417306397,1621.3545580094117,1.0254206756340905,0
3800000,7600.000000630825,0.05000000001018634,-1799329.8216886222,470400.58863852633,-1328929.2330500958,309.8528489107602,1624.2633003214662,1.0235843449688085,149
3825000,7650.000000641011,0.10000000002037268,-1795639.1976619093,471478.59740767855,-1324160.600254231,310.5629332438589,1627.4735446004654,1.0215652916954625,150
3850000,7700.000000651197,0.15000000003055902,-1795729.7355438508,468377.363661898,-1327352.3718819527,308.52015069962465,1629.4868144903835,1.0203031233710145,150
3875000,7750.000000661384,0.20000000004074536,-1796525.8582496904,470278.1531158533,-1326247.7051338372,309.7722006368753,1628.004360912914,1.0212322068867958,150
3900000,7800.00000067157,0.2500000000509317,-1793555.8045456866,469943.68268944765,-1323612.121856239,309.55188498038746,1626.4434517081172,1.0222122906089135,149
3925000,7850.000000681756,0.30000000006111804,-1795396.474364737,470299.1074773324,-1325097.3668874046,309.78600327394304,1624.587779095763,1.0233799045575738,149
3950000,7900.000000691943,0.3500000000713044,-1795568.6696595105,470458.6725474615,-1325109.9971120488,309.8911087792513,1623.3705501861543,1.0241472509931715,149
3975000,7950.000000702129,0.4000000000814907,-1795535.2684161924,470455.7376906701,-1325079.5307255222,309.88917558920025,1624.1221337508446,1.0236733135806624,149
4000000,8000.000000712315,0.45000000009167707,-1794733.2126615727,471381.80462031096,-1323351.4080412618,310.4991758386935,1624.62459949289,1.023356710735131,149
4025000,8050.000000722502,0.5000000001018634,-1795846.7588473698,471904.3608861616,-1323942.397961208,310.8433836300966,1623.3324825445422,1.0241712675584338,149
4050000,8100.000000732688,0.5500000001120497,-1794602.423316135,470508.75538086216,-1324093.667935273,309.924098339608,1626.5962418264469,1.022116271736606,149
4075000,8150.000000742874,0.6000000001222361,-1796759.0445959186,470640.5064002729,-1326118.5381956457,310.0108827308211,1624.9966645531797,1.0231223993149392,149
4100000,8200.00000075306,0.6500000001324215,-1796145.7546075843,468410.7700139544,-1327734.9845936298,308.5421554623872,1621.4072795720458,1.025387333129059,149
4125000,8250.000000763246,0.7000000001426079,-1797362.7230266118,469749.1863910589,-1327613.536635553,309.42377027642254,1625.7890869128246,1.022623721428369,149
4150000,8300.000000773432,0.7500000001527942,-1797055.3125028322,470793.8750792306,-1326261.4374236015,310.11190667351275,1623.8227317334492,1.0238620594636028,149
4175000,8350.000000783619,0.8000000001629806,-1794226.502336382,471314.4025624833,-1322912.0997738987,310.45477810589983,1627.501531937445,1.021547724343602,149
4200000,8400.000000793805,0.8500000001731669,-1795917.4441577925,471829.1515522381,-1324088.2926055542,310.793843244851,1625.681308005381,1.022691519013836,149
4225000,8450.000000803991,0.9000000001833532,-1796495.319789064,470057.24936375226,-1326438.0704253118,309.62669134420696,1624.479466749439,1.023448138524769,149
4250000,8500.000000814178,0.9500000001935396,-1794293.5157882413,473901.9031660997,-1320391.6126221416,312.1591646499501,1625.160209158448,1.023019439527963,149
4275000,8550.000000824364,1.000000000203726,-1792095.7942451993,470460.2620632425,-1321635.5321819568,309.8921557932326,1630.224038939078,1.0198417190550049,148
4300000,8600.00000083455,1.0500000002139123,-1798278.699823534,470987.3791391295,-1327291.3206844046,310.2393677900241,1623.6539462019882,1.0239684941520126,149
4325000,8650.000000844737,1.1000000002240986,-1794811.1736134207,471368.7654033619,-1323442.4082100587,310.49058690701094,1626.463154434714,1.0221999076851256,149
4350000,8700.000000854923,1.150000000234285,-1795350.788641491,471738.7229556064,-1323612.0656858846,310.7342779318687,1622.590599146763,1.024639540738547,149
4375000,8750.00000086511,1.2000000002444713,-1793740.890022058,472532.52635472594,-1321208.363667332,311.25715619910073,1626.4131025115375,1.0222313652964614,149
4400000,8800.000000875296,1.2500000002546576,-1795750.4343358958,470967.27461417374,-1324783.159721722,310.2261249402404,1624.441984661166,1.0234717533868776,149
4425000,8850.000000885482,1.300000000264844,-1794265.2828770203,468585.5005586175,-1325679.782318403,308.6572504651641,1628.4849109008742,1.0209308512393234,149
4450000,8900.000000895669,1.3500000002750303,-1794144.5352918012,469642.9031392616,-1324501.6321525397,309.3537615027171,1624.267443540154,1.02358173398636,149
4475000,8950.000000905855,1.4000000002852167,-1796739.1191516342,473222.1217071081,-1323516.997444526,311.71139263011713,1624.7354380131185,1.0232868979269467,148
4500000,9000.000000916041,1.450000000295403,-1795174.114852568,469798.7350978499,-1325375.3797547182,309.4564080076028,1626.728705258391,1.0220330414912908,148
4525000,9050.000000926228,1.5000000003055893,-1794930.382436904,471445.91880944127,-1323484.4636274627,310.54140785250775,1623.662960552511,1.0239628092216082,148
4550000,9100.000000936414,1.5500000003157757,-1796916.3430439634,469958.1721337846,-1326958.1709101787,309.5614291767924,1624.1087593691257,1.0236817434333876,148
4575000,9150.0000009466,1.600000000325962,-1794109.9230592912,470349.3363218607,-1323760.5867374304,309.8190890118237,1626.9486421607548,1.0218948793050766,148
4600000,9200.000000956788,1.6500000003361501,-1796322.7383372637,471731.7102488418,-1324591.0280884216,310.72965866220346,1622.825151792962,1.0244914459697327,148
4625000,9250.000000966971,1.700000000346333,-1795350.1382120969,471141.7637378216,-1324208.3744742754,310.3410609190041,1623.461360817461,1.0240899638530785,148
4650000,9300.00000097716,1.750000000356521,-1793917.4434145326,471881.29637889226,-1322036.1470356402,310.8281910400813,1627.5759123507437,1.02150103949077,148
4675000,9350.000000987346,1.8000000003667074,-1793968.7356941411,469579.645609739,-1324389.090084402,309.3120937705521,1627.4828808425514,1.0215594313690763,148
4700000,9400.000000997532,1.8500000003768937,-1796476.0314239431,470170.3919991607,-1326305.6394247825,309.7012183936225,1623.112102894274,1.0243103254247123,148
4725000,9450.000001007718,1.90000000038708,-1795380.253172828,468956.38583475,-1326423.867338078,308.9015525817098,1625.9008888812316,1.0225534026618457,149
