time_ns,protein_core_rmsd_A,backbone_rmsd_A,ligand_pose_rmsd_A,ligand_internal_rmsd_A
0.0,0.0,0.0,0.0,0.0
0.05000000001018634,0.5844625,0.7665224,0.5896919,0.2632432
0.10000000002037268,0.59780043,0.8665682,0.6495917,0.29801372
0.15000000003055902,0.5586496,0.84793484,0.683666,0.3350635
0.20000000004074536,0.6399958,0.8844084,1.3223236,1.025584
0.2500000000509317,0.6611789,0.89683497,0.9110421,0.5192676
0.30000000006111804,0.6917879,0.94122994,1.2973497,0.9365251
0.3500000000713044,0.6559571,0.9614663,1.2974939,0.9104056
0.4000000000814907,0.688726,1.0327502,1.1483088,0.73404765
0.45000000009167707,0.65079147,0.97886676,1.6535015,1.337493
0.5000000001018634,0.7062688,1.0392913,1.5084853,1.1847692
0.5500000001120497,0.6780251,0.9775707,0.95393443,0.7043339
0.6000000001222361,0.6933204,1.0978609,1.1575189,0.78353393
0.6500000001324215,0.7050724,1.0781713,1.3856375,0.9341666
0.7000000001426079,0.7024826,1.0197382,1.3377612,0.8168696
0.7500000001527942,0.7138165,1.1331341,1.788142,1.3372527
0.8000000001629806,0.69087553,0.97680813,1.445551,1.0699278
0.8500000001731669,0.6819647,0.95187074,1.4449202,1.0888667
0.9000000001833532,0.6957352,0.96575093,1.8142034,1.516392
0.9500000001935396,0.77555305,1.085073,1.4358292,1.3236115
1.000000000203726,0.77145135,0.99282277,1.3348849,1.0230886
1.0500000002139123,0.75445473,1.0275095,0.882246,0.60338855
1.1000000002240986,0.69013005,1.0131786,1.3830078,0.92200065
1.150000000234285,0.6830956,1.0494281,1.2908971,0.7892369
1.2000000002444713,0.7253188,1.0595863,1.0862083,0.83271337
1.2500000002546576,0.7050962,0.9718051,0.87906945,0.53680557
1.300000000264844,0.75505817,1.065824,1.4942279,0.86860627
1.3500000002750303,0.6816467,1.0042473,1.0358868,0.82011056
1.4000000002852167,0.70301867,1.0976588,0.90618896,0.5869346
1.450000000295403,0.7556557,1.1521885,1.0777632,0.51499695
1.5000000003055893,0.7232244,1.1169405,1.0661583,0.6151528
1.5500000003157757,0.7156834,1.145034,1.1238072,0.72156847
1.600000000325962,0.7957945,1.1525558,1.1455537,0.6427025
1.6500000003361501,0.7516806,1.0655068,1.0717605,0.73568696
1.700000000346333,0.6915479,1.0263339,1.3275394,0.8189806
1.750000000356521,0.7676022,1.0578738,0.9559256,0.62878716
1.8000000003667074,0.74613416,1.0738351,1.1008385,0.77088886
1.8500000003768937,0.7138815,1.0221572,1.3008345,0.92725277
1.90000000038708,0.6498479,1.0664414,1.1806916,0.7289494
1.9500000003972664,0.69868827,1.0599837,1.5376723,1.0746906
2.0000000004074545,0.7376557,1.0709567,1.0178957,0.42943043
2.0500000004176373,0.7086644,1.1082704,1.0390857,0.5907619
2.1000000004278254,0.7141216,1.1809278,1.19122,0.8878412
2.1500000004380118,0.717438,1.1611756,1.0496117,0.6495966
2.200000000448198,0.75505465,1.1048052,0.9176409,0.6225417
2.250000000458386,0.7933794,1.0676093,1.4719427,1.2329128
2.300000000468569,0.7134462,1.0512794,1.0433187,0.8190235
2.350000000478757,0.77135277,1.1833427,1.4922869,0.8526759
2.4000000004889435,0.6913836,1.1444774,0.96480477,0.6541166
2.45000000049913,0.79393613,1.1854086,1.3078227,0.9804687
2.500000000509316,0.718633,1.044778,1.5125072,1.0177528
2.5500000005195025,0.7583023,1.0918231,1.1967765,0.80143285
2.6000000005296906,0.76516724,1.1595598,0.76107955,0.5581759
2.6500000005398734,0.7199612,1.1404967,1.6675282,1.447777
2.7000000005500615,0.7462532,1.1656859,1.6188388,1.3428953
2.750000000560248,0.7598547,1.1155485,1.4071898,1.1893749
2.800000000570434,0.7142627,1.128419,1.1178222,0.8024531
2.8500000005806223,0.7378683,1.1294523,1.5483104,1.3233669
2.900000000590805,0.74594355,1.1368132,1.0188068,0.6364122
2.950000000600993,0.7267755,1.1385108,1.2183236,0.97568065
3.0000000006111796,0.76645327,1.1456528,1.7430962,1.4304986
3.050000000621366,0.7494325,1.1220701,1.6929204,1.4162947
3.1000000006315522,0.73645496,1.0950551,2.1075006,1.6667757
3.1500000006417386,0.70361143,1.0463789,1.8589009,1.4414968
3.200000000651925,0.74657893,1.1707939,1.1757799,0.75130534
3.2500000006621113,0.7141287,1.1092871,1.6499263,1.1678462
3.3000000006722976,0.7812614,1.0963691,1.3932537,1.0767972
3.350000000682484,0.81737113,1.2850103,1.5673542,1.1494806
3.4000000006926703,0.7475673,1.1740582,1.6071321,1.1052723
3.4500000007028584,0.7495848,1.1497265,1.562289,1.0869993
3.500000000713041,0.6747716,1.0820416,1.4601141,1.0893126
3.5500000007232293,0.7443242,1.1598897,1.5158854,1.1260574
3.6000000007334156,0.7154243,1.1669679,1.7966532,1.1867926
3.650000000743602,0.75673765,1.2085261,1.2906985,0.8744863
3.70000000075379,0.75732106,1.1410283,1.6933602,1.1936433
3.750000000763973,0.73379606,1.0991201,1.9455638,1.5527174
3.800000000774161,0.7083875,1.1383643,1.6057258,1.2626212
3.8500000007843473,0.7496346,1.1832159,1.5131081,0.8891518
3.9000000007945337,0.7544608,1.2157766,0.8834233,0.47562754
3.95000000080472,0.76898324,1.2256359,1.6818498,1.2018945
4.000000000814906,0.80602586,1.2408434,1.9639714,1.5068971
4.0500000008250945,0.74652565,1.2199432,1.2675891,0.86424696
4.100000000835277,0.785175,1.2476684,2.0822973,1.4720781
4.150000000845465,0.78516334,1.1625857,1.5007238,1.0658833
4.200000000855652,0.82677555,1.1778996,1.4409362,0.8838607
4.250000000865838,0.8087873,1.1937253,1.9665496,1.4208759
4.300000000876026,0.73000157,1.1337968,1.1066916,0.6905521
4.350000000886209,0.8184378,1.2141228,1.3462137,1.0142254
4.400000000896397,0.7719478,1.1697305,0.69496566,0.46298042
4.450000000906583,0.7316253,1.1110764,1.5722663,1.0390668
4.50000000091677,0.73828065,1.2143428,1.3317523,0.8209822
4.550000000926956,0.8079675,1.2134751,1.3857366,0.90270126
4.6000000009371425,0.7993839,1.3031201,1.7397679,1.1195127
4.650000000947331,0.78603137,1.1549885,0.809577,0.4216753
4.700000000957513,0.7751679,1.2013804,1.2681744,0.8062813
4.7500000009677015,0.749926,1.1366444,1.8060924,1.3501178
4.800000000977888,0.72539675,1.161886,1.093847,0.4210976
4.850000000988074,0.77275133,1.1041737,0.604157,0.22169656
4.900000000998262,0.78849727,1.1778144,0.95377433,0.6997475
4.950000001008445,0.764007,1.1422076,1.1581361,0.7884988
5.000000001018633,0.7694597,1.2135838,1.3024035,0.992952
5.0500000010288195,0.7845548,1.1822535,0.88651115,0.62880313
5.100000001039006,0.83743846,1.144197,0.79506487,0.4307201
5.150000001049192,0.8214561,1.1665143,1.1277411,0.5878789
5.2000000010593785,0.8097961,1.1954366,0.64413047,0.3544277
5.250000001069565,0.7085535,1.1775545,0.71063185,0.39505225
5.300000001079751,0.7443389,1.1823975,0.75262773,0.30468455
5.350000001089938,0.7248831,1.2183237,0.82803994,0.2668132
5.400000001100124,0.68670994,1.1788152,0.5861011,0.3445102
5.45000000111031,0.7847097,1.2770982,0.5081947,0.39597237
5.500000001120498,0.8152583,1.2631478,0.6752645,0.3663771
5.550000001130681,0.7765675,1.2830591,0.5184654,0.34425515
5.600000001140869,0.77164435,1.1986796,0.44758284,0.2572742
5.650000001151056,0.8073863,1.1943109,0.68362945,0.3063357
5.700000001161242,0.71737134,1.2039734,0.5833255,0.21127464
5.75000000117143,0.7679584,1.1680875,0.43963903,0.2539161
5.800000001181615,0.73420733,1.1717354,0.76965624,0.3258975
5.850000001191801,0.7017844,1.2070274,0.6371242,0.296993
5.900000001201987,0.74391496,1.1791736,0.7999581,0.29235992
5.950000001212174,0.75383306,1.1816633,0.5805242,0.37412468
6.00000000122236,0.81556135,1.2152413,0.64464235,0.28149652
6.050000001232546,0.8470476,1.2699789,1.3697408,1.0019345
6.1000000012427344,0.81181264,1.1248128,1.5706875,1.2303586
6.150000001252917,0.8231511,1.1721714,0.8016252,0.53889596
6.200000001263105,0.8086625,1.1903522,0.87472105,0.5156836
6.250000001273292,0.73828435,1.1680735,0.75362206,0.217283
6.300000001283478,0.80918676,1.2188706,0.9196985,0.40155476
6.350000001293666,0.84544957,1.2534332,1.1250854,0.7494223
6.400000001303849,0.7599229,1.1339324,1.5909189,1.3160836
6.450000001314037,0.8524481,1.2035233,1.8286064,1.4318955
6.500000001324223,0.85200876,1.2295744,1.3901149,1.0747466
6.55000000133441,0.80044365,1.2193074,0.78078455,0.27385938
6.600000001344596,0.76038116,1.2900004,0.567299,0.26314786
6.650000001354782,0.81155866,1.297444,0.9651548,0.491769
6.7000000013649705,0.78817296,1.1981646,0.7515774,0.4279493
6.750000001375153,0.8308766,1.1919687,0.62246853,0.2203795
6.800000001385341,0.8548719,1.2826359,0.89526606,0.43853843
6.850000001395528,0.8015823,1.2938364,0.6012628,0.2952896
6.900000001405714,0.78424597,1.2206218,0.9555826,0.2464325
6.950000001415902,0.81636614,1.2666802,0.66722584,0.36698624
7.000000001426085,0.8404955,1.3886573,0.61960316,0.25187182
7.050000001436273,0.8206271,1.2662536,0.9004848,0.34198773
7.1000000014464595,0.8448254,1.2918308,0.67064154,0.36639765
7.150000001456646,0.79925406,1.2427113,0.7006242,0.43492967
7.200000001466832,0.8194435,1.2375915,0.5492331,0.32632852
7.2500000014770185,0.78556466,1.254688,0.7697084,0.5214717
7.300000001487205,0.8014149,1.1852338,0.52583766,0.34873134
7.350000001497391,0.8458072,1.3014067,0.5534508,0.3627561
7.4000000015075775,0.8341816,1.2480785,0.89239836,0.36057025
7.450000001517764,0.881612,1.3095977,1.194197,0.61716086
7.50000000152795,0.85945547,1.3681818,1.4075193,0.79823864
7.550000001538138,0.8306427,1.3697267,1.0039563,0.37126276
7.600000001548321,0.86485815,1.4024696,0.89444226,0.39380518
7.650000001558509,0.83214974,1.3590455,0.8021002,0.38057593
7.700000001568696,0.82138306,1.2825322,0.61400366,0.31287724
7.750000001578882,0.82059777,1.2995194,0.95013237,0.57466716
7.80000000158907,0.87246156,1.3930179,1.5799581,1.1596947
7.850000001599255,0.89529926,1.3639683,0.69071937,0.42559707
7.900000001609441,0.8799287,1.3424898,0.84843063,0.54461247
7.950000001619627,0.85053456,1.2854933,0.9441674,0.4718983
8.000000001629813,0.84972036,1.3327347,0.9667306,0.48743245
8.050000001639999,0.85205996,1.2875283,0.85312754,0.401361
8.100000001650185,0.87271166,1.3854866,0.85841507,0.34258896
8.150000001660372,0.877509,1.5150596,1.0886593,0.50295585
8.200000001670556,0.7782382,1.4473187,0.7252282,0.52179885
8.250000001680746,0.8603027,1.3712765,1.0119027,0.6608499
8.300000001690933,0.8839167,1.4014983,0.8492274,0.42910305
8.350000001701119,0.82139283,1.2702125,0.7997116,0.35384658
8.400000001711305,0.7711723,1.2770791,0.6617742,0.3260361
8.450000001721488,0.9252692,1.4238598,1.1069446,0.37638518
8.500000001731678,0.8340562,1.3341434,0.6835834,0.32497984
8.550000001741864,0.82235384,1.3473545,0.5372665,0.2939949
8.60000000175205,0.79920244,1.3578782,0.5617911,0.3157914
8.650000001762237,0.82057345,1.3072135,1.2889943,0.6803775
8.700000001772423,0.8367363,1.3503124,0.5735195,0.24845086
8.75000000178261,0.8225038,1.3909996,1.0833029,0.5329534
8.800000001792792,0.8109417,1.370965,0.7867891,0.29806423
8.850000001802979,0.89476234,1.3798349,0.9771596,0.36474314
8.900000001813165,0.8624084,1.336413,0.96902996,0.44733766
8.950000001823351,0.8094765,1.2950854,0.8388362,0.42511916
9.000000001833538,0.88503987,1.4628743,1.0175977,0.47250417
9.050000001843724,0.8729544,1.3670297,0.52637136,0.27246287
9.10000000185391,0.828115,1.4479102,1.222567,0.95921576
9.150000001864097,0.8611877,1.5141345,1.6368203,1.1841272
9.200000001874283,0.9187997,1.5030792,1.3735154,1.0865905
9.25000000188447,0.8337636,1.4765732,1.3260685,1.1345304
9.300000001894656,0.770865,1.3913732,1.4985424,1.1404984
9.350000001904842,0.85508883,1.4454294,1.6980196,1.2356426
