time_ns,minimum_heavy_atom_bond_A,maximum_heavy_atom_bond_A,maximum_absolute_change_from_frame0_A,implausible_heavy_atom_bond_count
0.0,1.2257996,1.6252004,0.0,0
0.05000000001018634,1.2119304,1.6139753,0.10896492,0
0.10000000002037268,1.2093364,1.5998518,0.11168039,0
0.15000000003055902,1.2160754,1.5938547,0.1171124,0
0.20000000004074536,1.2470465,1.5820904,0.114941835,0
0.2500000000509317,1.2278701,1.6094166,0.10547328,0
0.30000000006111804,1.215198,1.5798622,0.15303135,0
0.3500000000713044,1.2158643,1.6285253,0.1146909,0
0.4000000000814907,1.2254088,1.5817587,0.10344553,0
0.45000000009167707,1.2243706,1.5946877,0.099229574,0
0.5000000001018634,1.2095224,1.6194797,0.10249019,0
0.5500000001120497,1.2305104,1.5982186,0.08743703,0
0.6000000001222361,1.2074157,1.5861063,0.118450165,0
0.6500000001324215,1.237449,1.6206808,0.09486091,0
0.7000000001426079,1.232408,1.5790987,0.15380394,0
0.7500000001527942,1.2366444,1.6030254,0.09381652,0
0.8000000001629806,1.1885451,1.5762092,0.10307479,0
0.8500000001731669,1.2189517,1.5749084,0.12808454,0
0.9000000001833532,1.250373,1.594298,0.13840401,0
0.9500000001935396,1.2478945,1.5873586,0.13378453,0
1.000000000203726,1.1914523,1.5916036,0.13772666,0
1.0500000002139123,1.2140532,1.5978806,0.11416221,0
1.1000000002240986,1.2080822,1.6567124,0.14424181,0
1.150000000234285,1.2087128,1.5877007,0.13919985,0
1.2000000002444713,1.2042477,1.6263635,0.08971715,0
1.2500000002546576,1.249669,1.58467,0.09779513,0
1.300000000264844,1.229745,1.60792,0.14220977,0
1.3500000002750303,1.2355951,1.6108769,0.099327326,0
1.4000000002852167,1.1942564,1.5725973,0.13323474,0
1.450000000295403,1.1874324,1.6249369,0.12746084,0
1.5000000003055893,1.2485437,1.6629531,0.105436206,0
1.5500000003157757,1.2253966,1.6238886,0.09376204,0
1.600000000325962,1.2465094,1.6010168,0.12154782,0
1.6500000003361501,1.193087,1.5936172,0.124694824,0
1.700000000346333,1.1736538,1.6021218,0.12631512,0
1.750000000356521,1.2658948,1.6479013,0.10072625,0
1.8000000003667074,1.2266158,1.5649221,0.09712875,0
1.8500000003768937,1.1891763,1.591372,0.137851,0
1.90000000038708,1.2329032,1.5841686,0.1296264,0
1.9500000003972664,1.2674596,1.6100336,0.13759124,0
2.0000000004074545,1.2157096,1.6035229,0.113910556,0
2.0500000004176373,1.2223146,1.6060152,0.15842998,0
2.1000000004278254,1.2271303,1.6453611,0.10923016,0
2.1500000004380118,1.1803672,1.5761192,0.09278333,0
2.200000000448198,1.2056891,1.5915526,0.11352146,0
2.250000000458386,1.2262366,1.5770506,0.13893127,0
2.300000000468569,1.2231301,1.5966702,0.16007817,0
2.350000000478757,1.2448199,1.6179061,0.10294926,0
2.4000000004889435,1.2120786,1.5801795,0.088754535,0
2.45000000049913,1.2281519,1.6121655,0.1053431,0
2.500000000509316,1.2356877,1.5889126,0.0980885,0
2.5500000005195025,1.2440562,1.5707772,0.0901649,0
2.6000000005296906,1.2068138,1.597409,0.110777855,0
2.6500000005398734,1.1938354,1.6139413,0.16582203,0
2.7000000005500615,1.2228081,1.5809896,0.1100384,0
2.750000000560248,1.2610576,1.5752213,0.07955229,0
2.800000000570434,1.2435654,1.5869254,0.118178725,0
2.8500000005806223,1.2161475,1.583712,0.12438917,0
2.900000000590805,1.2273549,1.6254797,0.11080897,0
2.950000000600993,1.2521155,1.6142411,0.1344136,0
3.0000000006111796,1.2146416,1.5858651,0.14060175,0
3.050000000621366,1.2470473,1.619853,0.11364031,0
3.1000000006315522,1.2114956,1.642729,0.107350945,0
3.1500000006417386,1.2110652,1.6402535,0.13357878,0
3.200000000651925,1.2004088,1.5820016,0.10650647,0
3.2500000006621113,1.2251375,1.6418843,0.13392925,0
3.3000000006722976,1.2565377,1.5510278,0.15802586,0
3.350000000682484,1.2416203,1.5957649,0.08119655,0
3.4000000006926703,1.2098101,1.614001,0.12366068,0
3.4500000007028584,1.210926,1.607316,0.10860455,0
3.500000000713041,1.2319872,1.5996767,0.123726964,0
3.5500000007232293,1.2455099,1.5775495,0.12748075,0
3.6000000007334156,1.2095904,1.5700327,0.112044215,0
3.650000000743602,1.2176192,1.627243,0.11835647,0
3.70000000075379,1.1797491,1.6205527,0.12150109,0
3.750000000763973,1.2178311,1.6432633,0.093283534,0
3.800000000774161,1.2522521,1.585759,0.12963569,0
3.8500000007843473,1.2066934,1.6183503,0.12154043,0
3.9000000007945337,1.2204686,1.6096222,0.10367429,0
3.95000000080472,1.2178503,1.6115779,0.08057034,0
4.000000000814906,1.2348121,1.5866107,0.09960818,0
4.0500000008250945,1.23882,1.5842834,0.085767984,0
4.100000000835277,1.1964569,1.5975946,0.10969925,0
4.150000000845465,1.2078102,1.5854058,0.114967585,0
4.200000000855652,1.2189746,1.6379123,0.1121546,0
4.250000000865838,1.2435262,1.6095656,0.1276915,0
4.300000000876026,1.2282038,1.6335974,0.15934777,0
4.350000000886209,1.2137923,1.5765738,0.1187557,0
4.400000000896397,1.2315689,1.5954878,0.09840536,0
4.450000000906583,1.2381861,1.5889707,0.1063596,0
4.50000000091677,1.2390516,1.5998744,0.07978523,0
4.550000000926956,1.216388,1.5659876,0.112372756,0
4.6000000009371425,1.2196981,1.62068,0.07804263,0
4.650000000947331,1.2322266,1.5564979,0.111400366,0
4.700000000957513,1.2069612,1.5851289,0.115113616,0
4.7500000009677015,1.2321488,1.6174779,0.116093636,0
4.800000000977888,1.1896596,1.6007768,0.12355077,0
4.850000000988074,1.2067833,1.5874305,0.117688656,0
4.900000000998262,1.2082716,1.6012365,0.07874,0
4.950000001008445,1.2325125,1.5875027,0.11089563,0
5.000000001018633,1.2245295,1.6095974,0.09453118,0
5.0500000010288195,1.217796,1.5865788,0.13245022,0
5.100000001039006,1.2155825,1.6218756,0.10528982,0
5.150000001049192,1.2121603,1.6291664,0.12353659,0
5.2000000010593785,1.2267838,1.5681148,0.118698,0
5.250000001069565,1.1864072,1.590342,0.095587134,0
5.300000001079751,1.211115,1.6114305,0.12932265,0
5.350000001089938,1.2046041,1.5850637,0.1190393,0
5.400000001100124,1.2515349,1.583441,0.13319862,0
5.45000000111031,1.2461711,1.6338207,0.11628938,0
5.500000001120498,1.2398754,1.6197233,0.1291976,0
5.550000001130681,1.2268963,1.6136992,0.12160027,0
5.600000001140869,1.1961278,1.6227305,0.12883568,0
5.650000001151056,1.2350501,1.623399,0.09970546,0
5.700000001161242,1.1872281,1.6140335,0.12486768,0
5.75000000117143,1.2321703,1.6430254,0.12103486,0
5.800000001181615,1.2246794,1.5774,0.1068337,0
5.850000001191801,1.2146157,1.60217,0.14196551,0
5.900000001201987,1.250685,1.6419873,0.09469652,0
5.950000001212174,1.2256597,1.6107676,0.10042441,0
6.00000000122236,1.2375785,1.607909,0.08544552,0
6.050000001232546,1.2289224,1.6047158,0.1278944,0
6.1000000012427344,1.2141893,1.5911331,0.11259568,0
6.150000001252917,1.2449429,1.577924,0.104174376,0
6.200000001263105,1.2207727,1.5882618,0.13032413,0
6.250000001273292,1.2406275,1.6138604,0.10795164,0
6.300000001283478,1.2508434,1.6020375,0.09281039,0
6.350000001293666,1.2506697,1.6211061,0.17547691,0
6.400000001303849,1.2283227,1.6075815,0.103480816,0
6.450000001314037,1.216858,1.5943028,0.10437012,0
6.500000001324223,1.2309906,1.5696921,0.10446727,0
6.55000000133441,1.2220947,1.572869,0.12668693,0
6.600000001344596,1.2438138,1.581307,0.09378421,0
6.650000001354782,1.2160766,1.632855,0.11192715,0
6.7000000013649705,1.2643914,1.6185644,0.14454508,0
6.750000001375153,1.2069298,1.6115189,0.111785054,0
6.800000001385341,1.217778,1.6149502,0.10664153,0
6.850000001395528,1.2212576,1.5885991,0.10742056,0
6.900000001405714,1.2407887,1.5892662,0.079072714,0
6.950000001415902,1.2276913,1.608022,0.115006804,0
7.000000001426085,1.2386941,1.5873076,0.11134386,0
7.050000001436273,1.2273769,1.6360562,0.122175336,0
7.1000000014464595,1.2225605,1.5728015,0.1512382,0
7.150000001456646,1.199954,1.5742686,0.109396815,0
7.200000001466832,1.2151576,1.6250541,0.12609577,0
7.2500000014770185,1.2364774,1.6005304,0.11416423,0
7.300000001487205,1.2396958,1.6189358,0.124575496,0
7.350000001497391,1.2005347,1.5808188,0.10370064,0
7.4000000015075775,1.2307639,1.5905674,0.13519788,0
7.450000001517764,1.1960723,1.6243511,0.110254645,0
7.50000000152795,1.2460237,1.59848,0.14842272,0
7.550000001538138,1.2043855,1.6008509,0.11286616,0
7.600000001548321,1.2412633,1.5973988,0.12247884,0
7.650000001558509,1.1761389,1.5596081,0.120052814,0
7.700000001568696,1.2259051,1.5930943,0.10420036,0
7.750000001578882,1.2371995,1.6427034,0.0974946,0
7.80000000158907,1.204004,1.5770953,0.11179185,0
7.850000001599255,1.2129637,1.608283,0.110410094,0
7.900000001609441,1.2249084,1.622196,0.16315067,0
7.950000001619627,1.2271061,1.6044486,0.10672593,0
8.000000001629813,1.1944695,1.5938014,0.11839759,0
8.050000001639999,1.2049631,1.6093144,0.09138453,0
8.100000001650185,1.2594004,1.6296178,0.11790717,0
8.150000001660372,1.2001154,1.6054822,0.08196366,0
8.200000001670556,1.2114351,1.5941536,0.08079553,0
8.250000001680746,1.2432656,1.5946355,0.08916509,0
8.300000001690933,1.213941,1.6089907,0.1216197,0
8.350000001701119,1.2216296,1.6256725,0.11858153,0
8.400000001711305,1.1899885,1.5972035,0.08074653,0
8.450000001721488,1.2213888,1.5982414,0.08731532,0
8.500000001731678,1.1998482,1.6254305,0.099430084,0
8.550000001741864,1.2204257,1.6185007,0.11877918,0
8.60000000175205,1.2325771,1.617696,0.09300232,0
8.650000001762237,1.2397058,1.6074696,0.114853024,0
8.700000001772423,1.1953591,1.5707327,0.11917472,0
8.75000000178261,1.183711,1.5968387,0.14925003,0
8.800000001792792,1.21282,1.6014631,0.10264015,0
