GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
58,-4918.1561,-38811.7493,-4254.9893,189.15171336,-43729.9054,-4065.83758664,-47795.742986640005
59,-4970.6604,-38857.5091,-4250.0493,191.28382416,-43828.1695,-4058.7654758399995,-47886.934975840006
60,-4951.0622,-39054.6344,-4108.891,186.60893543999998,-44005.6966,-3922.2820645599995,-47927.978664559996
61,-4989.9086,-39084.3871,-4082.5942,186.26955192,-44074.2957,-3896.32464808,-47970.62034808
62,-4957.8289,-39091.1441,-4048.6976,188.52370488,-44048.973,-3860.17389512,-47909.14689512
63,-4880.5176,-39065.6313,-4143.0285,190.43852616,-43946.1489,-3952.5899738400003,-47898.738873840004
64,-4929.3134,-39211.8869,-4084.9187,189.6644412,-44141.2003,-3895.2542588,-48036.4545588
65,-4894.167,-39101.4403,-4068.533,187.97948136,-43995.6073,-3880.5535186399998,-47876.160818640004
66,-4924.2829,-38960.707,-4167.0501,189.80095895999997,-43884.9899,-3977.2491410400003,-47862.239041040004
67,-4952.7639,-38906.6122,-4265.9036,187.6372452,-43859.3761,-4078.2663547999996,-47937.6424548
68,-4925.7448,-38952.0232,-4310.1434,190.02898728,-43877.768000000004,-4120.11441272,-47997.882412720006
69,-4945.7803,-39044.8292,-4163.9659,187.47232488,-43990.6095,-3976.49357512,-47967.10307512
70,-4938.5566,-39001.6959,-4114.8671,187.60498056,-43940.2525,-3927.2621194400003,-47867.51461944001
71,-4938.8593,-38965.0379,-4156.6345,185.56596072,-43903.89720000001,-3971.06853928,-47874.96573928001
72,-4951.3935,-39071.9887,-4115.7428,188.66879856,-44023.3822,-3927.07400144,-47950.45620144
73,-4950.0079,-39055.2139,-4123.3702,187.37531568,-44005.2218,-3935.9948843200004,-47941.216684319996
74,-4905.3006,-39067.1691,-4169.4005,188.46965088,-43972.4697,-3980.93084912,-47953.40054912001
75,-4983.2158,-38856.6759,-4206.0992,187.50866616,-43839.8917,-4018.59053384,-47858.48223384
76,-4962.8025,-38978.4808,-4157.7,188.45280072,-43941.283299999996,-3969.2471992799997,-47910.530499279994
77,-4988.5905,-38973.0724,-4129.4377,188.97275376000002,-43961.662899999996,-3940.4649462400002,-47902.12784624
78,-4952.9626,-38890.3136,-4140.5338,183.30282792,-43843.2762,-3957.2309720800004,-47800.50717208
79,-4972.3113,-39022.0289,-4162.7449,185.28660144,-43994.3402,-3977.4582985599995,-47971.79849856
80,-5002.9759,-38943.0461,-4247.0946,185.47338096,-43946.022,-4061.62121904,-48007.643219039994
81,-4966.5931,-38996.194,-4197.1533,184.54726008,-43962.7871,-4012.60603992,-47975.39313992
82,-5021.2384,-39018.8303,-4120.8268,183.91447944,-44040.0687,-3936.91232056,-47976.98102056001
83,-4974.2009,-38930.8711,-4191.0023,188.76314664,-43905.072,-4002.2391533600003,-47907.31115336
84,-4950.5454,-39010.4573,-4205.8602,188.55028944,-43961.002700000005,-4017.30991056,-47978.31261056001
85,-4951.0786,-38983.965,-4125.571,186.264792,-43935.0436,-3939.306208,-47874.349808
86,-4903.3944,-38923.9248,-4155.8982,189.49532832,-43827.3192,-3966.4028716799994,-47793.72207167999
87,-4957.7247,-38828.4529,-4250.2068,189.84773592,-43786.177599999995,-4060.35906408,-47846.53666408
88,-4935.6352,-38963.8143,-4114.7844,186.97239792,-43899.449499999995,-3927.8120020799997,-47827.26150207999
89,-4930.6988,-38857.0206,-4302.2786,190.45683432,-43787.7194,-4111.82176568,-47899.54116568
90,-4975.8549,-38878.3959,-4233.0806,185.93271792,-43854.2508,-4047.1478820800003,-47901.398682080006
91,-4974.954,-38905.64,-4189.3393,187.23399623999998,-43880.594,-4002.1053037599995,-47882.69930376
92,-4956.7038,-38834.408,-4280.7355,191.07974088,-43791.111800000006,-4089.65575912,-47880.76755912001
93,-5001.773,-38944.888,-4177.1114,184.09940712,-43946.661,-3993.01199288,-47939.672992880005
94,-4974.5811,-38869.8252,-4215.4473,185.81499,-43844.4063,-4029.63231,-47874.03861
95,-4961.2794,-39082.5473,-4089.5358,189.54230976,-44043.8267,-3899.99349024,-47943.820190239996
96,-4950.1462,-39038.8001,-4179.8665,186.04863791999998,-43988.9463,-3993.81786208,-47982.76416208
97,-4945.6692,-38960.4614,-4114.9428,190.025226,-43906.130600000004,-3924.9175739999996,-47831.048174
98,-4913.371,-39040.4797,-4195.1068,188.42423472,-43953.8507,-4006.6825652799994,-47960.533265280006
99,-4955.5116,-39036.2906,-4109.368,184.98631176,-43991.8022,-3924.3816882400006,-47916.18388824

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4885.6675,-39055.6766,-4100.3819,190.20872015999998,-43941.3441,-3910.1731798400006,-47851.51727984
1,-4909.4226,-38928.2859,-4206.9525,195.84077471999998,-43837.7085,-4011.1117252800004,-47848.82022528
2,-4868.5569,-39104.0905,-4097.9677,195.0066216,-43972.6474,-3902.9610784,-47875.608478400005
3,-4876.7805,-38787.6792,-4220.5685,196.28358623999998,-43664.4597,-4024.2849137600006,-47688.74461376
4,-4844.621,-38872.2065,-4237.6322,193.25335031999998,-43716.8275,-4044.37884968,-47761.20634968
5,-4882.985,-38718.2399,-4397.3331,194.92767576,-43601.2249,-4202.40542424,-47803.63032424
6,-4888.7761,-38894.1189,-4211.7697,191.33612064000002,-43782.895000000004,-4020.43357936,-47803.32857936
7,-4915.33,-38923.5369,-4184.6386,194.7516264,-43838.8669,-3989.8869736,-47828.7538736
8,-4875.4833,-39042.7892,-4108.3089,193.11559416,-43918.2725,-3915.19330584,-47833.465805839995
9,-4924.0816,-38950.4315,-4091.5491,191.29188456,-43874.5131,-3900.25721544,-47774.77031544
10,-4868.6096,-38966.0871,-4074.8876,193.27840415999998,-43834.6967,-3881.60919584,-47716.30589584
11,-4857.0273,-38841.2991,-4196.0456,193.49715816,-43698.3264,-4002.5484418400006,-47700.87484184
12,-4901.8261,-38946.8963,-4079.0796,189.23440752,-43848.7224,-3889.84519248,-47738.567592479994
13,-4898.2922,-38944.7957,-4075.7286,190.13844888,-43843.0879,-3885.59015112,-47728.67805112
14,-4920.3487,-38968.2958,-4096.1569,193.94223839999998,-43888.6445,-3902.2146616,-47790.859161600005
15,-4920.1273,-39039.8345,-4134.1298,192.96272664,-43959.9618,-3941.16707336,-47901.12887336
16,-4869.2777,-39055.7958,-4061.7187,192.11684904,-43925.0735,-3869.60185096,-47794.675350959995
17,-4890.3168,-38937.1649,-4152.6659,191.13016104,-43827.481700000004,-3961.53573896,-47789.01743896001
18,-4840.7631,-39065.4248,-4070.2713,191.33685,-43906.187900000004,-3878.9344499999997,-47785.122350000005
19,-4877.5752,-38979.0224,-4162.6753,195.23425392000001,-43856.5976,-3967.44104608,-47824.03864608
20,-4859.6312,-38950.8791,-4168.0197,192.69697319999997,-43810.510299999994,-3975.3227268,-47785.83302679999
21,-4900.7534,-38981.5126,-4163.8887,195.3589644,-43882.266,-3968.5297356000005,-47850.795735600004
22,-4915.5848,-38971.0411,-4165.6916,194.09169384,-43886.6259,-3971.59990616,-47858.22580616
23,-4893.0624,-39091.8388,-4127.0886,193.79833632,-43984.9012,-3933.29026368,-47918.19146368001
24,-4886.4746,-39037.0709,-4094.5964,194.52465863999998,-43923.5455,-3900.07174136,-47823.61724136
25,-4885.9592,-38947.5136,-4107.5364,193.01953752,-43833.472799999996,-3914.51686248,-47747.989662479995
26,-4894.2338,-38922.3594,-4185.749,191.67491088,-43816.5932,-3994.07408912,-47810.66728912
27,-4885.7439,-38847.5977,-4288.1683,195.73738056,-43733.3416,-4092.4309194400003,-47825.77251944
28,-4934.5827,-38841.494,-4167.4827,189.97404623999998,-43776.0767,-3977.5086537599996,-47753.58535376
29,-4918.676,-38835.3356,-4250.1997,191.70360864,-43754.0116,-4058.4960913600003,-47812.50769136
30,-4968.2828,-38908.3273,-4279.3337,192.65597856,-43876.6101,-4086.67772144,-47963.287821440004
31,-4862.0433,-38808.4704,-4312.7285,194.22674568,-43670.513699999996,-4118.50175432,-47789.01545432
32,-4870.2182,-38822.2298,-4323.8571,193.83729696,-43692.448000000004,-4130.019803040001,-47822.46780304
33,-4892.616,-38696.7638,-4379.1396,195.21441719999999,-43589.3798,-4183.925182800001,-47773.30498280001
34,-4925.1632,-38816.8877,-4283.8836,190.22273927999998,-43742.0509,-4093.66086072,-47835.711760720005
35,-4855.9297,-38883.0374,-4272.939,192.38857776,-43738.9671,-4080.5504222400004,-47819.51752224
36,-4892.3775,-38790.9348,-4164.0238,189.92052288,-43683.312300000005,-3974.10327712,-47657.41557712001
37,-4906.1602,-38891.7947,-4150.8125,192.88698119999998,-43797.9549,-3957.9255188,-47755.8804188
38,-4889.3353,-38728.3377,-4288.2808,192.41984448,-43617.672999999995,-4095.8609555200005,-47713.53395552
39,-4882.142,-38786.7823,-4225.2204,194.35170024,-43668.9243,-4030.8686997600003,-47699.79299976
40,-4870.5885,-38932.3772,-4294.9186,191.76887664,-43802.9657,-4103.14972336,-47906.115423359995
41,-4835.5261,-38785.3897,-4250.3302,193.72430663999998,-43620.9158,-4056.60589336,-47677.52169336
42,-4943.8243,-38937.3032,-4182.26,191.46499848,-43881.1275,-3990.7950015200004,-47871.922501520006
43,-4908.5892,-38843.7167,-4222.8769,191.00370528,-43752.3059,-4031.8731947200004,-47784.17909472
44,-4869.7278,-38904.4528,-4250.8222,195.28710984,-43774.1806,-4055.5350901599995,-47829.71569016
45,-4942.5852,-38914.4,-4208.2635,191.6220888,-43856.9852,-4016.6414112,-47873.6266112
46,-4856.7948,-38909.8055,-4203.7247,190.0566756,-43766.600300000006,-4013.6680244,-47780.26832440001
47,-4882.3367,-38866.1334,-4198.9455,191.13527087999998,-43748.4701,-4007.81022912,-47756.28032912
48,-4908.6616,-38805.3555,-4258.7692,194.5786968,-43714.0171,-4064.1905031999995,-47778.2076032
49,-4865.3536,-38976.5097,-4149.4321,193.29789384,-43841.863300000005,-3956.13420616,-47797.997506160005
50,-4835.7705,-38908.8569,-4201.0018,191.73625776,-43744.6274,-4009.26554224,-47753.892942239996
51,-4872.0088,-38918.373,-4167.1675,192.25198368,-43790.3818,-3974.9155163199994,-47765.29731632
52,-4879.1934,-38974.2821,-4207.5799,193.51927872,-43853.4755,-4014.06062128,-47867.53612128
53,-4912.2788,-38862.6276,-4232.2344,191.50038936,-43774.9064,-4040.73401064,-47815.64041064
54,-4862.1006,-38969.2975,-4142.6931,192.03696144,-43831.3981,-3950.6561385600003,-47782.05423856
55,-4873.463,-38924.9121,-4148.2513,195.09853392,-43798.375100000005,-3953.1527660799998,-47751.52786608001
56,-4841.9841,-38864.4423,-4176.9897,191.01009815999998,-43706.426400000004,-3985.97960184,-47692.406001840005
57,-4870.6987,-38870.4115,-4191.9788,192.98019888,-43741.1102,-3998.99860112,-47740.10880112
58,-4856.8271,-38659.9835,-4296.8749,192.99623112,-43516.810600000004,-4103.87866888,-47620.68926888001
59,-4912.0126,-38705.0686,-4290.4349,195.150978,-43617.0812,-4095.283922,-47712.365122
60,-4886.2172,-38908.4724,-4150.2996,190.784844,-43794.6896,-3959.5147560000005,-47754.204355999995
61,-4930.2826,-38935.7072,-4119.0037,190.02139056,-43865.989799999996,-3928.9823094400003,-47794.972109439994
62,-4895.5346,-38943.3758,-4086.6996,192.39120504,-43838.9104,-3894.30839496,-47733.21879496
63,-4826.4493,-38909.9878,-4181.3651,194.29824815999999,-43736.4371,-3987.06685184,-47723.50395184001
64,-4864.207,-39066.8182,-4120.1541,193.60785672,-43931.025200000004,-3926.5462432799995,-47857.57144328
65,-4834.9478,-38952.6538,-4107.6472,191.5824348,-43787.6016,-3916.0647652000002,-47703.6663652
66,-4868.4383,-38811.3867,-4203.9154,193.5934164,-43679.825000000004,-4010.3219836,-47690.1469836
67,-4895.4708,-38759.8486,-4303.5568,191.43300456,-43655.3194,-4112.12379544,-47767.44319544
68,-4868.7098,-38802.4284,-4348.076,193.88335247999999,-43671.138199999994,-4154.19264752,-47825.330847519996
69,-4886.3187,-38897.3559,-4205.2054,191.53775304,-43783.6746,-4013.6676469599997,-47797.34224696
70,-4877.1546,-38846.4203,-4154.6722,191.41410312,-43723.5749,-3963.25809688,-47686.83299688
71,-4877.7217,-38813.4972,-4198.4161,189.54102888,-43691.2189,-4008.8750711200005,-47700.093971120004
72,-4892.6603,-38919.8043,-4157.0665,192.62467152,-43812.46460000001,-3964.44182848,-47776.906428480004
73,-4895.6055,-38894.8364,-4161.5277,190.88682696,-43790.4419,-3970.64087304,-47761.08277304
74,-4845.7255,-38909.4579,-4210.5165,192.53171304,-43755.1834,-4017.98478696,-47773.16818696
75,-4920.0112,-38703.0592,-4250.6601,191.29141367999998,-43623.070400000004,-4059.36868632,-47682.43908632
76,-4899.1365,-38838.7017,-4196.2638,192.20944752,-43737.8382,-4004.0543524799996,-47741.89255248
77,-4923.9284,-38815.4856,-4170.804,193.02358248,-43739.414,-3977.78041752,-47717.19441752
78,-4889.64,-38743.8249,-4179.0718,187.21548,-43633.4649,-3991.85632,-47625.32122
79,-4906.0105,-38874.7057,-4200.5507,188.96056344000002,-43780.716199999995,-4011.59013656,-47792.306336559996
80,-4938.7667,-38794.3274,-4291.2994,189.58428936,-43733.0941,-4101.71511064,-47834.80921064001
81,-4912.6069,-38839.1251,-4239.2321,188.60290128,-43751.731999999996,-4050.62919872,-47802.36119872
82,-4956.7705,-38873.7196,-4160.2266,187.75948319999998,-43830.490099999995,-3972.4671168,-47802.957216799994
83,-4912.0816,-38778.4372,-4231.6184,192.48262703999998,-43690.5188,-4039.1357729600004,-47729.65457296
84,-4898.338,-38849.1347,-4247.3426,192.1703508,-43747.4727,-4055.1722492,-47802.6449492
85,-4888.2235,-38840.7145,-4164.7206,190.02971735999998,-43728.938,-3974.6908826399995,-47703.628882640005
86,-4845.6525,-38781.133,-4196.0935,193.15286208,-43626.7855,-4002.94063792,-47629.72613792
87,-4893.4962,-38679.0178,-4288.8652,193.63251744000002,-43572.514,-4095.2326825600003,-47667.746682560006
88,-4877.3824,-38802.7055,-4158.5171,190.90133784,-43680.0879,-3967.61576216,-47647.70366216
89,-4870.2286,-38700.3591,-4344.0164,194.61149423999998,-43570.587700000004,-4149.4049057600005,-47719.99260576
90,-4915.2964,-38724.465,-4270.5634,189.8973648,-43639.761399999996,-4080.6660352,-47720.42743519999
91,-4920.0617,-38742.4603,-4230.6686,191.07593856,-43662.522,-4039.59266144,-47702.11466143999
92,-4897.9727,-38668.0045,-4325.8114,194.94723095999998,-43565.9772,-4130.86416904,-47696.84136904
93,-4949.7972,-38786.2491,-4222.3123,187.91461295999997,-43736.0463,-4034.3976870399997,-47770.44398704
94,-4908.7687,-38713.927,-4256.6182,189.72550008000002,-43622.695700000004,-4066.89269992,-47689.58839992
95,-4896.1397,-38936.7053,-4127.3953,193.49163288,-43832.845,-3933.90366712,-47766.74866712
96,-4890.9642,-38890.6828,-4218.1281,189.74941704,-43781.647000000004,-4028.37868296,-47810.025682960004
97,-4885.8677,-38802.677,-4160.5976,193.83338808,-43688.544700000006,-3966.76421192,-47655.30891192001
98,-4850.1979,-38895.3344,-4233.0355,192.13314264,-43745.5323,-4040.9023573599998,-47786.43465736
99,-4889.8313,-38891.8736,-4146.418,188.76524544,-43781.7049,-3957.6527545599997,-47739.35765455999

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-3.6375,-63.3274,-34.4173,4.07227032,-66.9649,-30.345029679999996,-97.30992968
1,-5.815,-66.9472,-32.5009,4.07026512,-72.76219999999999,-28.43063488,-101.19283487999999
2,-5.8007,-65.6603,-33.3697,4.03903008,-71.46100000000001,-29.330669920000002,-100.79166992
3,-4.3926,-67.7965,-33.6172,4.05247392,-72.1891,-29.564726079999996,-101.75382608
4,-6.4724,-62.8129,-34.5391,4.06257696,-69.2853,-30.476523039999996,-99.76182304
5,-5.4854,-62.2984,-33.7364,4.08586248,-67.7838,-29.650537520000004,-97.43433752
6,-7.5341,-66.7899,-32.8918,4.056192719999999,-74.324,-28.835607280000005,-103.15960728
7,-3.5297,-67.8706,-32.8739,4.015192320000001,-71.4003,-28.85870768,-100.25900768000001
8,-5.7907,-61.3289,-32.4252,4.03716456,-67.11959999999999,-28.388035439999996,-95.50763543999999
9,-2.6856,-61.2019,-33.2347,3.9970252799999995,-63.8875,-29.237674719999998,-93.12517471999999
10,-4.5127,-62.3568,-35.1913,4.09011408,-66.8695,-31.10118592,-97.97068592
11,-5.3499,-65.413,-32.5763,3.97871064,-70.7629,-28.597589360000004,-99.36048936
12,-4.4022,-68.485,-32.7823,4.06340064,-72.88719999999999,-28.718899359999998,-101.60609936
13,-8.248,-65.6383,-32.9492,4.00957776,-73.8863,-28.93962224,-102.82592224
14,-4.4514,-69.0162,-33.4426,4.0735684800000005,-73.4676,-29.36903152,-102.83663152
15,-6.6668,-63.7101,-33.873,4.09446,-70.37689999999999,-29.77854,-100.15544
16,-2.6828,-65.0779,-32.9846,4.019436,-67.7607,-28.965164,-96.725864
17,-4.3373,-60.9324,-34.3631,4.05567,-65.2697,-30.307430000000004,-95.57713
18,-4.8938,-64.749,-33.9986,4.0892227199999995,-69.6428,-29.909377280000005,-99.55217728000001
19,-7.1951,-64.9994,-33.0528,4.05562824,-72.19449999999999,-28.997171759999997,-101.19167175999999
20,-4.0493,-63.9054,-32.743,4.05886752,-67.9547,-28.684132480000002,-96.63883247999999
21,-5.7657,-59.0822,-32.636,4.03498656,-64.8479,-28.601013440000003,-93.44891344000001
22,-5.2059,-64.4401,-33.0352,4.05402408,-69.646,-28.981175920000005,-98.62717592
23,-4.918,-61.8098,-34.5649,4.04851608,-66.7278,-30.516383920000003,-97.24418392
24,-6.0306,-61.6996,-34.1966,4.0741667999999995,-67.7302,-30.122433199999996,-97.85263319999999
25,-4.7128,-63.2025,-35.1471,4.06042488,-67.9153,-31.086675120000002,-99.00197512
26,-2.8404,-60.6237,-34.9927,4.03651152,-63.4641,-30.956188479999998,-94.42028848
27,-7.931,-57.3505,-35.9586,4.08435696,-65.2815,-31.874243039999996,-97.15574303999999
28,-6.0408,-62.7763,-34.2833,4.06339848,-68.8171,-30.219901519999997,-99.03700151999999
29,-5.2859,-59.1446,-34.5933,4.01345496,-64.4305,-30.57984504,-95.01034503999999
30,-7.1142,-68.9497,-32.7264,4.05714672,-76.0639,-28.66925328,-104.73315328
31,-4.609,-67.1553,-32.9674,4.037634,-71.76429999999999,-28.929765999999997,-100.69406599999999
32,-6.08,-68.6735,-33.5047,4.062959279999999,-74.7535,-29.44174072,-104.19524072
33,-3.6979,-65.5747,-32.2886,4.03850232,-69.27260000000001,-28.250097680000003,-97.52269768000001
34,-5.6611,-63.0324,-33.202,4.08726432,-68.6935,-29.11473568,-97.80823568
35,-4.0342,-60.7043,-33.4866,4.10138208,-64.7385,-29.385217920000002,-94.12371792
36,-3.5147,-62.3223,-33.6842,4.08485592,-65.837,-29.599344079999998,-95.43634408
37,-4.7432,-65.7278,-33.1572,4.068576,-70.471,-29.088624000000003,-99.55962400000001
38,-4.2184,-66.3653,-32.8877,4.05826056,-70.58370000000001,-28.82943944,-99.41313944000002
39,-6.5546,-62.7686,-34.368,4.04458632,-69.3232,-30.32341368,-99.64661368000002
40,-2.4978,-61.4082,-33.6449,4.07309112,-63.906,-29.57180888,-93.47780888
41,-5.3237,-63.8727,-32.7473,4.033129679999999,-69.1964,-28.714170320000004,-97.91057032
42,-7.1526,-64.5859,-32.8487,4.07137968,-71.73849999999999,-28.77732032,-100.51582031999999
43,-5.9337,-60.7998,-33.5873,4.050966239999999,-66.73349999999999,-29.536333759999998,-96.26983376
44,-5.8727,-62.0356,-33.0843,4.04044272,-67.9083,-29.043857279999997,-96.95215728
45,-3.9915,-63.0364,-32.1901,4.03233264,-67.0279,-28.15776736,-95.18566736
46,-5.2137,-64.643,-33.5883,4.07330568,-69.8567,-29.514994319999996,-99.37169431999999
47,-3.2072,-59.6746,-32.7236,4.00974696,-62.8818,-28.713853039999996,-91.59565304
48,-4.9092,-66.5668,-34.5693,4.0535964,-71.476,-30.5157036,-101.9917036
49,-4.4372,-63.8363,-32.5043,4.03049448,-68.2735,-28.47380552,-96.74730552
50,-3.8008,-64.6601,-33.4402,4.01501808,-68.4609,-29.425181919999996,-97.88608191999998
51,-7.0338,-66.8205,-31.6362,4.00670136,-73.8543,-27.629498639999998,-101.48379864
52,-5.5121,-64.1707,-32.7582,4.009944239999999,-69.6828,-28.748255760000003,-98.43105576
53,-3.8289,-66.2036,-31.9057,3.9964939199999994,-70.0325,-27.90920608,-97.94170607999999
54,-6.9972,-64.7839,-32.452,4.043228399999999,-71.78110000000001,-28.408771599999998,-100.1898716
55,-6.3432,-65.2238,-33.2705,4.09497408,-71.567,-29.17552592,-100.74252591999999
56,-5.0447,-65.2607,-32.782,4.05260496,-70.3054,-28.729395039999996,-99.03479504
57,-5.7099,-65.6719,-34.0055,4.08212784,-71.3818,-29.92337216,-101.30517216
58,-4.8746,-64.4633,-32.9522,4.065354,-69.3379,-28.886846,-98.224746
59,-5.1024,-62.4397,-33.3607,3.9965068799999997,-67.5421,-29.364193120000003,-96.90629312000002
60,-5.7137,-63.7038,-33.2632,4.0597005600000005,-69.4175,-29.203499439999998,-98.62099944
61,-3.7964,-68.3387,-32.6169,4.0169973599999995,-72.13510000000001,-28.599902640000003,-100.73500264
