time_ns,protein_core_rmsd_A,backbone_rmsd_A,ligand_pose_rmsd_A,ligand_internal_rmsd_A
0.0,0.0,0.0,0.0,0.0017539581
0.05000000001018634,0.5042535,0.6319731,0.4477268,0.3397974
0.10000000002037268,0.5792037,0.74787194,0.6722886,0.36994797
0.15000000003055902,0.53202283,0.7330178,0.65797484,0.41141814
0.20000000004074536,0.5959668,0.7762473,0.47594008,0.29780638
0.2500000000509317,0.595876,0.75997204,0.7355541,0.37347776
0.30000000006111804,0.67720884,0.82750785,0.7279622,0.27823877
0.3500000000713044,0.58465827,0.78346795,0.62772405,0.2567557
0.4000000000814907,0.590614,0.7646581,0.70952153,0.25156307
0.45000000009167707,0.59698147,0.82391375,0.55158603,0.40543377
0.5000000001018634,0.6799886,0.80945885,0.2940753,0.18853214
0.5500000001120497,0.66692924,0.8467043,0.75269175,0.30215967
0.6000000001222361,0.6555951,0.8368213,1.0418067,0.39969468
0.6500000001324215,0.61808425,0.8947801,1.0815091,0.5903704
0.7000000001426079,0.61142355,0.940504,0.7064525,0.3542344
0.7500000001527942,0.61534035,0.9875316,0.578548,0.304179
0.8000000001629806,0.6286099,0.9588367,0.63150054,0.2992902
0.8500000001731669,0.6486192,0.8770033,0.6377255,0.3178683
0.9000000001833532,0.61842316,0.8807301,0.7496563,0.2772419
0.9500000001935396,0.67958224,0.88791305,0.695331,0.2974084
1.000000000203726,0.6406581,0.88196814,0.6840886,0.3380137
1.0500000002139123,0.69282687,1.0154138,0.81085646,0.43905392
1.1000000002240986,0.6548393,0.96121526,0.6596083,0.35041428
1.150000000234285,0.72513163,0.9259379,0.5582607,0.3334135
1.2000000002444713,0.76668495,0.9395133,0.58216196,0.24768098
1.2500000002546576,0.6070242,0.86581415,0.54716426,0.34172034
1.300000000264844,0.66350436,0.8495369,0.4791009,0.28927016
1.3500000002750303,0.67473525,0.9709782,0.62691146,0.38520846
1.4000000002852167,0.68225384,0.9744933,0.7851194,0.387712
1.450000000295403,0.66357327,0.9319672,0.42564034,0.25092638
1.5000000003055893,0.71484333,1.0333167,0.7244886,0.39136067
1.5500000003157757,0.71526,1.0430398,0.55167794,0.27676994
1.600000000325962,0.7682059,1.1135174,0.46738315,0.35047138
1.6500000003361501,0.63752586,0.933625,0.54549927,0.42150497
1.700000000346333,0.67781,0.97646976,0.62995803,0.30315074
1.750000000356521,0.6682771,0.982284,0.6417595,0.29341993
1.8000000003667074,0.71864295,1.0526725,0.5671506,0.3900023
1.8500000003768937,0.7623154,1.0906129,0.78252065,0.40490603
1.90000000038708,0.7839811,1.1097,0.8126766,0.37586302
1.9500000003972664,0.726471,1.1369584,0.5417537,0.394391
2.0000000004074545,0.71883535,1.151446,0.7507306,0.4160912
2.0500000004176373,0.7559327,1.1316038,0.63633823,0.2341846
2.1000000004278254,0.7534767,1.1091559,0.6243443,0.3532517
2.1500000004380118,0.690726,1.19336,0.72707343,0.2960918
2.200000000448198,0.75311613,1.1351455,0.49316984,0.3773986
2.250000000458386,0.68700796,1.1374384,0.56841654,0.3654383
2.300000000468569,0.66888,1.1451286,0.5005347,0.32255188
2.350000000478757,0.7662875,1.1593477,0.47638226,0.37727225
2.4000000004889435,0.7437686,1.1102118,0.8341577,0.50748223
2.45000000049913,0.74083936,1.1556224,0.5527175,0.40657037
2.500000000509316,0.7353917,1.2337123,0.49254286,0.39464056
2.5500000005195025,0.6918433,1.1043711,0.5135889,0.25988188
2.6000000005296906,0.7628829,1.1683693,0.46491027,0.39327788
2.6500000005398734,0.7101327,1.1782361,0.5740175,0.36941952
2.7000000005500615,0.7819536,1.232398,0.44504,0.32132393
2.750000000560248,0.73924273,1.2828467,0.5262513,0.40185547
2.800000000570434,0.7904386,1.2871462,0.42400065,0.32021627
2.8500000005806223,0.79671097,1.2135249,0.4679941,0.34595683
2.900000000590805,0.77205884,1.2290157,0.5752797,0.34604576
2.950000000600993,0.83196235,1.2036171,0.49401134,0.3464278
3.0000000006111796,0.7566417,1.2697445,0.4620567,0.22291833
3.050000000621366,0.6838218,1.1142886,0.55185044,0.46141434
3.1000000006315522,0.7723658,1.2666702,0.5834613,0.27596843
3.1500000006417386,0.78131205,1.2388923,0.4409973,0.28763306
3.200000000651925,0.76397395,1.2167385,0.5764791,0.36828107
3.2500000006621113,0.7492954,1.2664082,0.54078376,0.24634214
3.3000000006722976,0.73440045,1.2781191,0.42207903,0.29284272
3.350000000682484,0.734821,1.2612463,0.617389,0.31975958
3.4000000006926703,0.81373906,1.3869898,0.48086256,0.30971146
3.4500000007028584,0.790357,1.4305816,0.5967108,0.4428562
3.500000000713041,0.76075745,1.2892511,0.36301193,0.23430279
3.5500000007232293,0.8107209,1.3374537,0.5662217,0.43071008
3.6000000007334156,0.7479846,1.3020096,0.48972222,0.21300302
3.650000000743602,0.8090302,1.3879138,0.5842167,0.45513776
3.70000000075379,0.9152507,1.4343927,0.46822444,0.32676384
3.750000000763973,0.8984553,1.4593356,0.47609693,0.30326742
3.800000000774161,0.85260564,1.3777812,0.44938838,0.19422264
3.8500000007843473,0.8428488,1.3465381,0.5404738,0.36176634
3.9000000007945337,0.86963004,1.2815826,0.60541993,0.27702543
3.95000000080472,0.9519678,1.43618,0.5456656,0.33469823
4.000000000814906,0.858212,1.2522461,0.54283917,0.46857274
4.0500000008250945,0.9060184,1.3509463,0.6117879,0.38492087
4.100000000835277,0.84325707,1.2652099,0.44851434,0.34857902
4.150000000845465,0.88510084,1.3520222,0.7554838,0.34009606
4.200000000855652,0.8464606,1.3465555,0.37919626,0.18362191
4.250000000865838,0.83363175,1.3011628,0.6401015,0.40531993
4.300000000876026,0.9896896,1.4709861,0.6664476,0.28314883
4.350000000886209,0.9002696,1.4022286,0.88887775,0.47178864
4.400000000896397,0.8960631,1.4957762,0.83439803,0.31379187
4.450000000906583,0.7983129,1.3896786,0.67803574,0.31719494
4.50000000091677,0.816606,1.3919485,0.6990322,0.340846
4.550000000926956,0.8934262,1.4654766,0.62160957,0.3603306
4.6000000009371425,0.82687724,1.3902702,0.8096734,0.45520872
4.650000000947331,0.8494499,1.493106,0.6501558,0.27824432
4.700000000957513,0.8327967,1.4723268,0.7753902,0.32496542
4.7500000009677015,0.9073938,1.5610133,0.7913811,0.32412174
4.800000000977888,0.90188855,1.5130728,0.67977524,0.41392666
4.850000000988074,0.8843309,1.5331004,0.84447986,0.46515286
4.900000000998262,0.7895029,1.4824,0.7993083,0.48224595
4.950000001008445,0.9174373,1.4447498,0.5818775,0.45187828
5.000000001018633,0.8987262,1.5706294,0.80110395,0.3675285
5.0500000010288195,0.919187,1.550648,0.74247575,0.41878846
5.100000001039006,0.9218138,1.3962684,0.6831365,0.42913586
5.150000001049192,0.88441527,1.571873,0.7822671,0.4009473
5.2000000010593785,0.8557549,1.5791427,0.63741356,0.39525592
5.250000001069565,0.9042763,1.473769,0.55432415,0.37527326
5.300000001079751,0.85625136,1.5907278,0.7138947,0.23812523
5.350000001089938,0.79875755,1.5708805,0.61340886,0.47331852
5.400000001100124,0.8242167,1.4056617,0.5271847,0.35517108
