time_ns,minimum_heavy_atom_bond_A,maximum_heavy_atom_bond_A,maximum_absolute_change_from_frame0_A,implausible_heavy_atom_bond_count
0.0,1.3511587,1.6178696,0.0,0
0.05000000001018634,1.3692957,1.6514837,0.09675658,0
0.10000000002037268,1.3716657,1.595346,0.11030197,0
0.15000000003055902,1.3352329,1.5772665,0.08992052,0
0.20000000004074536,1.3166497,1.6023062,0.085223675,0
0.2500000000509317,1.3451326,1.6044426,0.09377968,0
0.30000000006111804,1.3454385,1.6377957,0.09854722,0
0.3500000000713044,1.352213,1.6137466,0.108638525,0
0.4000000000814907,1.359024,1.6705484,0.089402676,0
0.45000000009167707,1.3420002,1.5891106,0.10530603,0
0.5000000001018634,1.313625,1.6013598,0.12284577,0
0.5500000001120497,1.3434086,1.6127484,0.09369266,0
0.6000000001222361,1.3295612,1.6338096,0.12982774,0
0.6500000001324215,1.3739575,1.6087091,0.10101998,0
0.7000000001426079,1.3063515,1.6184272,0.08320987,0
0.7500000001527942,1.3161354,1.6048561,0.1171118,0
0.8000000001629806,1.3254259,1.5572621,0.085633755,0
0.8500000001731669,1.3383577,1.6029968,0.115278125,0
0.9000000001833532,1.3454266,1.5864105,0.085202575,0
0.9500000001935396,1.3424855,1.608659,0.068500996,0
1.000000000203726,1.3415979,1.5712211,0.083730936,0
1.0500000002139123,1.3542663,1.5856314,0.11178601,0
1.1000000002240986,1.3433466,1.6080533,0.10318661,0
1.150000000234285,1.3736247,1.6179454,0.1161052,0
1.2000000002444713,1.3599386,1.6280482,0.12007558,0
1.2500000002546576,1.3345761,1.6239947,0.10366416,0
1.300000000264844,1.3588059,1.5976005,0.08010435,0
1.3500000002750303,1.3443195,1.6273726,0.109423876,0
1.4000000002852167,1.348007,1.5964589,0.12300873,0
1.450000000295403,1.3459982,1.5971456,0.095660806,0
1.5000000003055893,1.3532639,1.649745,0.109942675,0
1.5500000003157757,1.3366835,1.5907383,0.08353639,0
1.600000000325962,1.3146482,1.6223181,0.09466195,0
1.6500000003361501,1.312648,1.6005809,0.11925268,0
1.700000000346333,1.358185,1.6217016,0.07633412,0
1.750000000356521,1.3689206,1.633483,0.12586176,0
1.8000000003667074,1.3296349,1.6098032,0.09441805,0
1.8500000003768937,1.3580121,1.6181269,0.08980954,0
1.90000000038708,1.3509916,1.6225412,0.11441207,0
1.9500000003972664,1.3647866,1.6306071,0.08979571,0
2.0000000004074545,1.3299189,1.6106409,0.10187209,0
2.0500000004176373,1.3343298,1.6046096,0.1039505,0
2.1000000004278254,1.2729656,1.6307294,0.12241197,0
2.1500000004380118,1.2720324,1.6413261,0.1426915,0
2.200000000448198,1.3427231,1.5851105,0.09422934,0
2.250000000458386,1.3511907,1.6498227,0.088008404,0
2.300000000468569,1.3381737,1.5780164,0.12787855,0
2.350000000478757,1.3026788,1.6368091,0.10735595,0
2.4000000004889435,1.3134044,1.6011684,0.10463297,0
2.45000000049913,1.3485138,1.6010892,0.11877811,0
2.500000000509316,1.3253775,1.5995452,0.08895087,0
2.5500000005195025,1.3790387,1.6164598,0.112674594,0
2.6000000005296906,1.3477951,1.6069205,0.16097331,0
