GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
75,-4927.2447,-39120.4457,-4044.8083,186.5059416,-44047.6904,-3858.3023584000002,-47905.992758399996
76,-4978.9096,-39068.7352,-3989.6543,185.8304052,-44047.6448,-3803.8238948000003,-47851.4686948
77,-4983.9599,-38896.2184,-4168.8934,187.17773327999998,-43880.1783,-3981.7156667199997,-47861.89396672
78,-4961.3824,-39094.8526,-4128.929,187.76161728,-44056.235,-3941.16738272,-47997.40238272001
79,-4967.9128,-39085.9996,-4020.6517,185.6416572,-44053.9124,-3835.0100428,-47888.9224428
80,-4917.7392,-39073.1912,-4060.3921,186.24803112,-43990.9304,-3874.14406888,-47865.07446888
81,-4919.4666,-38942.5504,-4154.6569,188.94653639999999,-43862.017,-3965.7103636,-47827.7273636
82,-4949.2736,-38832.005,-4238.7751,191.46530376,-43781.2786,-4047.3097962399997,-47828.58839624
83,-4985.8553,-39002.6325,-4129.2854,187.10656776,-43988.4878,-3942.17883224,-47930.666632240005
84,-5009.2679,-39001.0468,-4119.846,184.96414296,-44010.314699999995,-3934.8818570399994,-47945.19655703999
85,-5014.2891,-39091.2706,-4097.8584,186.30683424,-44105.559700000005,-3911.55156576,-48017.11126576
86,-5026.0461,-38920.588,-4112.4538,186.55937856,-43946.6341,-3925.8944214400003,-47872.52852144001
87,-5029.956,-39114.995,-4096.8064,184.20716016,-44144.951,-3912.5992398400003,-48057.550239840006
88,-4987.7529,-39080.4783,-4134.6847,191.0822796,-44068.2312,-3943.6024203999996,-48011.8336204
89,-4981.2151,-39078.3921,-4006.8445,183.94288128,-44059.6072,-3822.90161872,-47882.508818719994
90,-4958.6936,-39280.9996,-3967.3122,185.09590296,-44239.6932,-3782.21629704,-48021.909497040004
91,-4975.4139,-39191.8881,-3950.1173,184.682412,-44167.301999999996,-3765.434888,-47932.73688799999
92,-5029.6164,-39207.3157,-3897.5903,184.63989384,-44236.9321,-3712.95040616,-47949.88250616
93,-4998.8131,-39075.5521,-4091.8824,185.95009296,-44074.3652,-3905.93230704,-47980.29750704
94,-4980.1015,-39119.3265,-3955.543,184.25130192,-44099.428,-3771.29169808,-47870.71969808
95,-4957.7113,-39189.6472,-4039.5075,183.10283496,-44147.3585,-3856.40466504,-48003.76316504
96,-4980.3791,-39245.1108,-3898.9633,185.10779448,-44225.4899,-3713.85550552,-47939.345405520005
97,-4964.8333,-39116.3731,-4007.1813,183.76615368,-44081.206399999995,-3823.41514632,-47904.62154631999
98,-4942.1232,-39248.3011,-3912.583,182.78216712,-44190.4243,-3729.80083288,-47920.22513288
99,-4984.2367,-39229.1926,-3954.4164,185.63444136,-44213.4293,-3768.78195864,-47982.21125864

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-4860.0015,-39246.5684,-3914.7891,194.53449456,-44106.569899999995,-3720.25460544,-47826.824505439996
1,-4819.7634,-39103.5054,-4016.3516,195.8549112,-43923.268800000005,-3820.4966888,-47743.76548880001
2,-4923.4265,-39073.7576,-3900.4028,192.64851072,-43997.1841,-3707.7542892799997,-47704.938389279996
3,-4872.2611,-39116.3898,-3964.5669,195.49369223999997,-43988.65089999999,-3769.0732077599996,-47757.72410775999
4,-4837.4016,-39171.5969,-3917.3252,193.59353232,-44008.998499999994,-3723.73166768,-47732.73016767999
5,-4888.3562,-38918.0222,-4118.9074,193.61275848,-43806.3784,-3925.29464152,-47731.67304152
6,-4842.7513,-39092.4989,-4002.8725,193.54043952,-43935.250199999995,-3809.33206048,-47744.58226047999
7,-4852.4865,-39136.0707,-3959.0113,195.31381032,-43988.557199999996,-3763.69748968,-47752.25468967999
8,-4889.5617,-39194.4643,-3931.3927,193.70125872,-44084.026,-3737.6914412799997,-47821.717441279994
9,-4941.9082,-39197.1507,-3957.7061,194.56215912,-44139.058899999996,-3763.1439408799997,-47902.202840879996
10,-4850.8415,-39284.3348,-3832.2783,192.40181712,-44135.1763,-3639.87648288,-47775.05278288
11,-4871.2857,-39209.3581,-3908.8609,193.17267648,-44080.6438,-3715.68822352,-47796.33202352
12,-4853.5395,-39222.1648,-3849.1454,196.74585216,-44075.7043,-3652.3995478399997,-47728.10384784
13,-4851.6225,-39124.6692,-3852.1081,193.3240644,-43976.291699999994,-3658.7840355999997,-47635.07573559999
14,-4876.4367,-39254.5602,-3780.4883,191.17451304,-44130.9969,-3589.31378696,-47720.310686959994
15,-4845.1219,-39439.0225,-3821.8629,196.3464372,-44284.1444,-3625.5164628,-47909.660862799996
16,-4847.0584,-39226.6629,-3918.7471,197.3235276,-44073.721300000005,-3721.4235724,-47795.14487240001
17,-4900.7566,-39354.9747,-3849.9124,193.64342616000002,-44255.7313,-3656.26897384,-47912.00027384
18,-4865.3637,-39171.0055,-3928.2994,194.62487471999998,-44036.3692,-3733.67452528,-47770.043725280004
19,-4904.8713,-39128.1811,-3917.4983,193.93259904,-44033.0524,-3723.56570096,-47756.61810096
20,-4842.9308,-39246.3361,-3796.9965,193.91408784,-44089.2669,-3603.0824121600003,-47692.349312160004
21,-4862.9763,-39292.5038,-3816.5179,194.37534359999998,-44155.4801,-3622.1425563999996,-47777.6226564
22,-4864.4898,-39343.7153,-3809.8869,192.12693192,-44208.20510000001,-3617.75996808,-47825.965068080004
23,-4869.5934,-39295.8628,-3813.9,191.19690288,-44165.4562,-3622.70309712,-47788.15929712
24,-4903.0602,-39195.2452,-3869.4597,192.97609848,-44098.3054,-3676.48360152,-47774.789001519996
25,-4897.6311,-39215.2665,-3917.2859,192.70628856,-44112.8976,-3724.57961144,-47837.47721144
26,-4938.2073,-39258.7045,-3815.1786,188.734338,-44196.9118,-3626.444262,-47823.356062
27,-4877.8221,-38969.9469,-3981.239,191.5615836,-43847.769,-3789.6774164,-47637.4464164
28,-4916.3997,-39155.5081,-3952.8962,191.66321231999999,-44071.9078,-3761.23298768,-47833.14078768
29,-4900.5734,-39235.4545,-3911.1243,193.50552816,-44136.0279,-3717.61877184,-47853.646671840004
30,-4928.6801,-39109.394,-3930.1035,192.91864536,-44038.0741,-3737.18485464,-47775.25895464
31,-4938.7475,-39087.8064,-3889.629,191.28748752,-44026.5539,-3698.34151248,-47724.89541248
32,-4917.6781,-39129.8506,-3879.1931,190.33041528,-44047.528699999995,-3688.86268472,-47736.391384719995
33,-4836.6812,-39152.4253,-3984.6526,194.38153416,-43989.1065,-3790.27106584,-47779.377565840005
34,-4962.8519,-38954.6304,-3962.6287,187.67044439999998,-43917.4823,-3774.9582556,-47692.440555600006
35,-4890.5795,-39023.0053,-4001.4638,191.33650872,-43913.5848,-3810.12729128,-47723.712091279995
36,-4912.6329,-39226.3904,-3888.8567,192.40810488,-44139.02329999999,-3696.44859512,-47835.47189511999
37,-4958.3657,-39039.4583,-3956.266,190.6029576,-43997.824,-3765.6630424,-47763.487042400004
38,-4876.5629,-39176.3354,-3910.819,190.10558448,-44052.8983,-3720.71341552,-47773.611715520005
39,-4885.3697,-39090.3962,-3926.5353,193.87909439999999,-43975.765900000006,-3732.6562056000002,-47708.42210560001
40,-4858.552,-39112.1678,-3980.061,195.10954055999997,-43970.719800000006,-3784.9514594400002,-47755.67125944001
41,-4860.3617,-39207.1657,-3918.6464,192.77775648,-44067.5274,-3725.86864352,-47793.39604352
42,-4868.9803,-39030.0405,-4020.3788,195.41465064,-43899.020800000006,-3824.96414936,-47723.984949360005
43,-4852.3035,-39103.4406,-3969.5615,194.28734736,-43955.7441,-3775.2741526399996,-47731.01825264001
44,-4885.9443,-39153.23,-3979.4944,193.32799344,-44039.174300000006,-3786.16640656,-47825.34070656001
45,-4913.6327,-38982.3742,-4031.2014,190.81686312,-43896.0069,-3840.38453688,-47736.391436879996
46,-4863.6825,-39188.9961,-3876.1547,194.22937872,-44052.6786,-3681.92532128,-47734.603921279995
47,-4899.6433,-39056.618,-3970.5824,193.27558176,-43956.2613,-3777.3068182399998,-47733.56811824
48,-4900.2102,-39116.0527,-3891.1221,192.21753311999998,-44016.2629,-3698.90456688,-47715.167466880004
49,-4907.8107,-38924.5634,-4056.7415,193.27964255999998,-43832.3741,-3863.46185744,-47695.83595744
50,-4857.5282,-39121.4707,-3974.6466,196.23592367999998,-43978.9989,-3778.41067632,-47757.40957632
51,-4856.4798,-39167.8062,-3874.0292,193.73564664,-44024.286,-3680.29355336,-47704.579553359996
52,-4850.7885,-39253.4251,-3839.6781,191.99353752000002,-44104.2136,-3647.68456248,-47751.89816248
53,-4840.173,-39320.5167,-3879.1232,192.33864936,-44160.6897,-3686.78455064,-47847.47425064001
54,-4871.0428,-39169.3366,-3848.4119,192.76988184,-44040.379400000005,-3655.64201816,-47696.02141816
55,-4865.6412,-39260.7605,-3938.6869,196.257384,-44126.401699999995,-3742.429516,-47868.831216
56,-4882.9671,-39106.8034,-3964.271,193.40974223999999,-43989.7705,-3770.86125776,-47760.63175776
57,-4909.1117,-39141.7494,-3932.469,192.30107256,-44050.8611,-3740.16792744,-47791.029027439996
58,-4871.7858,-39238.267,-3868.7272,195.53680079999998,-44110.0528,-3673.1903992,-47783.2431992
59,-4846.0762,-38973.8003,-4076.5543,196.50836664,-43819.876500000006,-3880.0459333599997,-47699.92243336
60,-4866.8108,-38909.8536,-4079.7311,193.25671631999998,-43776.6644,-3886.47438368,-47663.13878368
61,-4862.5897,-39146.7868,-3936.2061,193.31756712,-44009.3765,-3742.8885328799997,-47752.26503288
62,-4888.3476,-39149.7497,-4050.3845,193.70564711999998,-44038.0973,-3856.6788528800002,-47894.776152880004
63,-4897.2945,-39035.8703,-4018.6912,191.02748832,-43933.1648,-3827.6637116800002,-47760.828511679996
64,-4845.8759,-38984.3801,-4119.8975,194.07583512,-43830.256,-3925.82166488,-47756.07766488
65,-4867.1871,-38986.6844,-4086.594,193.17336624,-43853.8715,-3893.42063376,-47747.29213376
66,-4834.0192,-39039.2059,-4082.991,194.13229104,-43873.2251,-3888.85870896,-47762.08380896001
67,-4850.6305,-38804.8419,-4146.8108,194.66095392,-43655.4724,-3952.1498460800003,-47607.62224608
68,-4855.4359,-38902.2373,-4167.8936,192.73560695999998,-43757.673200000005,-3975.1579930400003,-47732.83119304001
69,-4902.411,-38747.6508,-4284.3493,195.2594856,-43650.0618,-4089.0898144,-47739.151614400005
70,-4872.6488,-38755.0449,-4257.1811,192.89256336,-43627.6937,-4064.2885366399996,-47691.982236640004
71,-4890.5495,-38669.9595,-4289.2263,195.41738736,-43560.509,-4093.8089126400005,-47654.31791264
72,-4856.3759,-38853.5885,-4201.0585,190.3174056,-43709.9644,-4010.7410944000003,-47720.7054944
73,-4886.3945,-38836.966,-4241.882,191.64451752,-43723.3605,-4050.2374824799995,-47773.59798248
74,-4936.8427,-39072.3533,-3963.8485,190.62521352,-44009.196,-3773.22328648,-47782.419286480006
75,-4843.5943,-39004.3392,-4058.4636,191.3940828,-43847.9335,-3867.0695172,-47715.003017200004
76,-4897.0422,-38960.0373,-4001.3322,190.44551592,-43857.07950000001,-3810.8866840799997,-47667.96618408
77,-4905.3582,-38773.3393,-4184.5493,191.73696408,-43678.6975,-3992.81233592,-47671.50983592
78,-4889.8664,-38970.8236,-4139.9474,192.18639168,-43860.69,-3947.76100832,-47808.45100832
79,-4883.0471,-38969.9901,-4032.8875,190.5727104,-43853.037200000006,-3842.3147896,-47695.3519896
80,-4844.7791,-38960.36,-4074.819,190.85125032,-43805.1391,-3883.96774968,-47689.10684968
81,-4837.1248,-38820.1377,-4168.3711,193.58974007999998,-43657.2625,-3974.7813599200003,-47632.04385992
82,-4873.9041,-38712.2028,-4250.4796,195.81829632,-43586.1069,-4054.6613036799995,-47640.768203679996
83,-4902.5553,-38885.4209,-4144.7102,191.74949568,-43787.9762,-3952.9607043200003,-47740.93690432
84,-4924.7819,-38889.0552,-4132.9049,189.96032592,-43813.837100000004,-3942.9445740800006,-47756.781674080004
85,-4938.7736,-38967.6524,-4111.1424,190.76710104,-43906.426,-3920.37529896,-47826.801298959996
86,-4939.4177,-38807.1136,-4124.3811,191.2493988,-43746.531299999995,-3933.1317011999995,-47679.663001199995
87,-4948.5041,-38999.7272,-4110.7914,188.95445999999998,-43948.2313,-3921.83694,-47870.06824
88,-4905.3331,-38956.2376,-4152.8807,195.88225247999998,-43861.5707,-3956.99844752,-47818.56914752
89,-4897.963,-38958.5379,-4026.9418,188.915418,-43856.5009,-3838.026382,-47694.527282
90,-4876.1921,-39161.9711,-3985.2539,189.78991056,-44038.1632,-3795.46398944,-47833.627189440005
91,-4903.7094,-39069.43,-3966.188,189.53077392,-43973.1394,-3776.6572260800003,-47749.79662608
92,-4958.0184,-39082.9364,-3913.838,189.25351487999998,-44040.9548,-3724.5844851200004,-47765.53928512
93,-4912.5057,-38956.4493,-4110.4512,190.91508912,-43868.955,-3919.5361108800003,-47788.49111088001
94,-4905.4472,-38993.7541,-3970.7949,189.02476656,-43899.2013,-3781.77013344,-47680.971433440005
95,-4874.9556,-39067.8395,-4053.8136,188.006094,-43942.7951,-3865.807506,-47808.60260600001
96,-4901.1528,-39122.8258,-3911.4475,189.84085199999998,-44023.9786,-3721.6066480000004,-47745.585248
97,-4890.5846,-38997.352,-4017.8602,188.60313023999998,-43887.9366,-3829.25706976,-47717.19366976
98,-4863.5137,-39135.065,-3923.9126,187.09777512,-43998.578700000005,-3736.8148248800003,-47735.39352488001
99,-4906.3152,-39108.3598,-3970.2828,190.2822192,-44014.674999999996,-3780.0005808,-47794.675580799994

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-8.6643,-70.8335,-33.7862,4.29820056,-79.4978,-29.487999440000003,-108.98579944
1,-10.2558,-68.5489,-34.3769,4.322808719999999,-78.8047,-30.05409128,-108.85879128
2,-8.7379,-70.6562,-33.6319,4.33912608,-79.3941,-29.292773920000002,-108.68687392
3,-8.669,-70.006,-33.5481,4.2145423200000005,-78.675,-29.33355768,-108.00855767999998
4,-10.1088,-70.885,-34.8643,4.3456931999999995,-80.99380000000001,-30.5186068,-111.51240680000001
5,-9.0886,-75.346,-33.5292,4.23490392,-84.4346,-29.294296080000002,-113.72889608000001
6,-4.9732,-64.6316,-34.0505,4.2375672,-69.60480000000001,-29.8129328,-99.41773280000001
7,-7.781,-73.0284,-31.8356,4.25818152,-80.80940000000001,-27.57741848,-108.38681848000002
8,-7.4622,-71.4409,-33.3818,4.30870608,-78.9031,-29.073093919999998,-107.97619391999999
9,-8.5533,-73.3317,-32.5772,4.3888932,-81.88499999999999,-28.1883068,-110.0733068
10,-9.3288,-68.1791,-35.6883,4.36004352,-77.5079,-31.32825648,-108.83615648
11,-8.513,-73.7567,-33.7424,4.203054,-82.2697,-29.539346000000002,-111.80904600000001
12,-11.0883,-66.4236,-34.1449,4.28255928,-77.5119,-29.86234072,-107.37424072
13,-9.1797,-72.2846,-34.4363,4.1785704,-81.4643,-30.257729600000005,-111.7220296
14,-9.0658,-69.8113,-35.522,4.3415856,-78.8771,-31.180414399999997,-110.0575144
15,-8.458,-65.9195,-33.9331,4.36497768,-74.3775,-29.568122320000004,-103.94562232
16,-11.1955,-71.7968,-33.9907,4.234201199999999,-82.9923,-29.756498799999996,-112.7487988
17,-10.0891,-73.729,-33.3378,4.18341312,-83.8181,-29.15438688,-112.97248688
18,-8.5275,-73.4287,-33.8101,4.25929824,-81.95620000000001,-29.55080176,-111.50700176000001
19,-6.9916,-62.4148,-34.2772,4.301297279999999,-69.4064,-29.97590272,-99.38230272000001
20,-10.6858,-66.104,-33.061,4.2733519200000005,-76.7898,-28.78764808,-105.57744808
21,-9.1088,-71.3411,-33.442,4.25849976,-80.4499,-29.18350024,-109.63340023999999
22,-6.1953,-69.547,-34.7717,4.30196328,-75.7423,-30.469736720000004,-106.21203672000001
23,-10.8655,-70.7814,-35.1081,4.2911388,-81.6469,-30.8169612,-112.4638612
24,-10.3593,-71.3424,-32.9228,4.1777964,-81.7017,-28.745003600000004,-110.4467036
25,-10.3237,-68.7056,-33.9132,4.35441888,-79.0293,-29.558781120000003,-108.58808112000001
26,-8.2976,-68.7367,-33.7773,4.31150976,-77.0343,-29.465790239999997,-106.50009023999999
27,-8.4619,-67.0302,-33.1512,4.3514287199999995,-75.4921,-28.79977128,-104.29187128
28,-9.2864,-70.2301,-33.0198,4.2196896,-79.5165,-28.800110399999998,-108.31661039999999
29,-9.1426,-72.006,-34.0005,4.267270079999999,-81.1486,-29.733229920000003,-110.88182992
30,-8.1812,-66.4679,-34.9117,4.29698304,-74.6491,-30.614716960000003,-105.26381696
31,-11.7933,-67.2152,-34.6445,4.3090509599999995,-79.0085,-30.33544904,-109.34394904
32,-8.3563,-67.8343,-36.1953,4.292824319999999,-76.1906,-31.902475680000002,-108.09307568000001
33,-11.0698,-74.575,-33.2269,4.29214824,-85.6448,-28.93475176,-114.57955176
34,-10.6609,-73.2546,-32.7071,4.20861528,-83.9155,-28.498484719999997,-112.41398471999999
35,-9.9598,-69.9912,-32.2801,4.229776800000001,-79.95100000000001,-28.050323199999998,-108.0013232
36,-7.7763,-73.486,-33.3565,4.2496135200000005,-81.26230000000001,-29.106886479999996,-110.36918648000001
37,-8.8522,-66.4434,-33.3056,4.28031144,-75.2956,-29.02528856,-104.32088855999999
38,-9.4457,-74.2388,-32.6096,4.2003496799999995,-83.6845,-28.40925032,-112.09375032
39,-8.8873,-62.335,-34.868,4.33083528,-71.2223,-30.537164720000003,-101.75946472000001
40,-8.7954,-73.034,-33.9638,4.20459984,-81.8294,-29.75920016,-111.58860016000001
41,-10.5665,-72.7519,-33.136,4.29872904,-83.31840000000001,-28.837270960000005,-112.15567096000002
42,-4.9476,-67.8115,-33.9242,4.2168880799999995,-72.75909999999999,-29.70731192,-102.46641191999998
43,-9.273,-70.0317,-32.7998,4.243028399999999,-79.3047,-28.556771599999998,-107.8614716
44,-8.2359,-67.6052,-34.8688,4.29575328,-75.8411,-30.57304672,-106.41414672
45,-8.7593,-71.4238,-35.3014,4.2481584,-80.1831,-31.0532416,-111.2363416
46,-10.1006,-70.7708,-32.502,4.23948024,-80.8714,-28.262519760000004,-109.13391976
47,-8.9209,-77.5264,-32.2482,4.2391476,-86.4473,-28.009052399999998,-114.4563524
48,-9.5901,-70.6392,-33.6721,4.28506632,-80.2293,-29.387033680000002,-109.61633368
49,-8.7347,-70.7681,-32.4771,4.2458184,-79.50280000000001,-28.2312816,-107.73408160000001
50,-7.4809,-63.5315,-32.0158,4.16515536,-71.0124,-27.85064464,-98.86304464
51,-7.7722,-72.1393,-34.4631,4.29195024,-79.9115,-30.17114976,-110.08264976
52,-4.3328,-73.4844,-32.8665,4.21522488,-77.8172,-28.65127512,-106.46847512000001
53,-9.3492,-68.472,-33.4999,4.26746376,-77.82119999999999,-29.23243624,-107.05363623999999
54,-8.0193,-69.4179,-35.2012,4.297878,-77.4372,-30.903322,-108.340522
55,-8.6672,-74.2176,-33.2712,4.21033392,-82.8848,-29.06086608,-111.94566608000001
56,-8.9333,-69.9087,-33.5954,4.23898704,-78.842,-29.35641296,-108.19841296
57,-9.321,-71.8922,-34.1986,4.15543968,-81.2132,-30.04316032,-111.25636032
58,-8.1658,-64.8569,-32.9808,4.21460856,-73.0227,-28.76619144,-101.78889144
59,-9.9315,-68.899,-34.7188,4.23035064,-78.8305,-30.48844936,-109.31894936
60,-9.233,-68.9843,-34.9664,4.16691216,-78.21730000000001,-30.79948784,-109.01678784000002
61,-10.5678,-73.1537,-33.4035,4.194819359999999,-83.7215,-29.20868064,-112.93018064
62,-8.0087,-75.159,-32.6745,4.2246432,-83.16770000000001,-28.449856800000003,-111.61755680000002
