step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
3775000,7550.000000620638,0.0,-1808978.0168077825,475087.25688131707,-1333890.759926465,311.13710831237154,1636.308282569319,1.0225686067330395,0
3800000,7600.000000630825,0.05000000001018634,-1812728.423418992,472721.4555351192,-1340006.967883873,309.58773274180885,1630.6744054679518,1.0261015166988383,153
3825000,7650.000000641011,0.10000000002037268,-1809465.3693076624,472766.57256027526,-1336698.7967473872,309.6172801155584,1636.176226282685,1.022651138559908,152
3850000,7700.000000651197,0.15000000003055902,-1811698.202837591,473805.0234948016,-1337893.1793427896,310.2973670179388,1638.8198730152606,1.0210014585764429,152
3875000,7750.000000661384,0.20000000004074536,-1807561.9219507407,472792.6821338079,-1334769.239816933,309.634379410668,1637.8667550035814,1.0215956063464902,152
3900000,7800.00000067157,0.2500000000509317,-1812481.8459264515,472979.2135415181,-1339502.6323849335,309.7565397969208,1638.3767039904403,1.0212776320716073,152
3925000,7850.000000681756,0.30000000006111804,-1811618.5531864904,473130.9176198369,-1338487.6355666532,309.8558915845422,1635.0158780098434,1.023376900002538,152
3950000,7900.000000691943,0.3500000000713044,-1810248.8197529048,472443.7726567502,-1337805.0470961544,309.40587678471434,1639.5823063314913,1.020526675746125,152
3975000,7950.000000702129,0.4000000000814907,-1809106.2353169871,473672.5366041092,-1335433.698712878,310.2106006661534,1637.3324060687537,1.0219290075068488,152
4000000,8000.000000712315,0.45000000009167707,-1809887.127060188,473190.1113390476,-1336697.0157211404,309.89465785822915,1635.6531679205664,1.0229781676881151,152
4025000,8050.000000722502,0.5000000001018634,-1811612.2039683228,472640.3155833407,-1338971.8883849822,309.534593766601,1637.2928894188908,1.0219536721291866,152
4050000,8100.000000732688,0.5500000001120497,-1808687.759691328,475041.972949199,-1333645.786742129,311.10745163038695,1636.7264954445488,1.0223073221761318,152
4075000,8150.000000742874,0.6000000001222361,-1809983.6880369056,472024.0624325881,-1337959.6256043175,309.1310063823125,1639.401113147503,1.0206394684459958,152
4100000,8200.00000075306,0.6500000001324215,-1810320.9941285455,473909.53677743766,-1336411.457351108,310.36581330873827,1639.247267942014,1.0207352566115917,152
4125000,8250.000000763246,0.7000000001426079,-1809539.1246762776,473712.80139479815,-1335826.3232814798,310.2369702863869,1636.9800854401187,1.022148953169931,152
4150000,8300.000000773432,0.7500000001527942,-1808024.4446218167,474500.5758032088,-1333523.8688186083,310.75288783181713,1640.8263403215624,1.0197529376355132,152
4175000,8350.000000783619,0.8000000001629806,-1807794.4499002595,476086.7373149189,-1331707.7125853405,311.7916732315972,1640.2491947200492,1.020111752579292,152
4200000,8400.000000793805,0.8500000001731669,-1809624.014249692,472542.4318518723,-1337081.5823978195,309.4704892032418,1636.691750233116,1.0223290246647363,152
4225000,8450.000000803991,0.9000000001833532,-1807872.1695186524,474020.42985875206,-1333851.7396599003,310.43843776277754,1638.1938001843985,1.021391657387727,152
4250000,8500.000000814178,0.9500000001935396,-1810535.3047809813,470781.609824321,-1339753.6949566605,308.317317725856,1639.6973722102614,1.02045506021466,152
4275000,8550.000000824364,1.000000000203726,-1809428.6863872304,472781.21696598857,-1336647.469421242,309.6268708128053,1637.4230326428185,1.0218724467262554,152
4300000,8600.00000083455,1.0500000002139123,-1812885.0990078407,473887.8575384835,-1338997.2414693576,310.3516154627196,1635.9689566487828,1.0227807036878025,152
4325000,8650.000000844737,1.1000000002240986,-1810034.8344644485,472373.4225539679,-1337661.4119104806,309.35980413756977,1638.971349994991,1.0209070955985629,152
4350000,8700.000000854923,1.150000000234285,-1811908.96580638,473772.6530369815,-1338136.3127693986,310.2761674372407,1637.859760873742,1.0215999688520505,152
