time_ns,backbone_rmsd_A,ligand_rmsd_A
2.7000000001985422,1.4788002,0.18398227
2.7500000002087286,1.3478278,0.26450133
2.800000000218915,1.3549185,0.33632088
2.8500000002291013,1.3135762,0.26209608
2.9000000002392876,1.3104008,0.66732836
2.950000000249474,1.2360908,0.29886043
3.0000000002596603,1.3809285,0.35852528
3.0500000002698466,1.3695072,0.44390315
3.100000000280033,1.5155048,0.3229723
3.1500000002902193,1.4916755,0.3170775
3.2000000003004057,1.4573457,0.40195066
3.250000000310592,1.3824964,0.42846856
3.3000000003207783,1.4316185,0.39315736
3.3500000003309647,1.4944937,0.3578722
3.400000000341151,1.4816148,0.37008047
3.4500000003513374,1.4563448,0.45241505
3.5000000003615237,1.4808273,0.24027085
3.55000000037171,1.5729176,0.251287
3.6000000003818964,1.5227724,0.23283772
3.6500000003920827,1.5306317,0.2959947
3.700000000402269,1.4678853,0.36520857
3.7500000004124554,1.4785467,0.34066585
3.8000000004226417,1.4455485,0.25530505
3.850000000432828,1.3763046,0.39569235
3.9000000004430144,1.3933028,0.3887628
3.9500000004532008,1.3664923,0.49510008
4.000000000463388,1.3617887,0.3287569
4.050000000473573,1.4250555,0.2776932
4.10000000048376,1.3693247,0.42840943
4.150000000493947,1.213779,0.48704985
4.200000000504133,1.3253853,0.37909466
4.250000000514319,1.3359053,0.2860303
4.300000000524506,1.2237607,0.6785177
4.350000000534692,1.2038184,0.30669057
4.400000000544878,1.2410355,0.24159439
4.450000000555065,1.2998986,0.26474348
4.500000000565251,1.2775272,0.21646753
4.550000000575437,1.3017242,0.22893962
4.600000000585624,1.4980855,0.28310314
4.65000000059581,1.4297256,0.31332386
4.700000000605996,1.444251,0.3756316
4.750000000616183,1.401799,0.4524282
4.800000000626369,1.440091,0.20453244
4.850000000636555,1.6002531,0.3193066
4.900000000646742,1.4941592,0.25178462
4.950000000656928,1.5310127,0.32812628
5.000000000667114,1.4797295,0.8046869
5.050000000677301,1.5354147,0.55276155
5.100000000687487,1.4961098,0.34546974
5.150000000697673,1.5169061,0.34260246
5.20000000070786,1.5407239,0.7694149
5.250000000718046,1.6899788,0.43808448
5.300000000728232,1.6255413,0.39480266
5.350000000738419,1.518663,0.5237001
5.400000000748605,1.5218967,0.5429838
5.450000000758791,1.4812492,0.3330171
5.500000000768978,1.4287637,0.4233922
5.550000000779164,1.5461495,0.5500673
5.6000000007893505,1.6482193,0.46792912
5.650000000799535,1.5379905,0.6639705
5.700000000809721,1.6688429,0.70947117
5.750000000819908,1.5442622,0.69336367
5.800000000830094,1.5638592,0.60133725
5.85000000084028,1.615747,0.59003794
5.900000000850467,1.5439653,0.73977023
5.950000000860653,1.5023624,0.64661556
6.000000000870839,1.510052,0.8657135
6.050000000881026,1.5445049,0.3668086
6.100000000891212,1.4462112,0.51317465
6.150000000901398,1.6173706,0.5887536
6.200000000911585,1.5988206,0.7573556
6.250000000921771,1.442548,0.5515633
6.3000000009319574,1.3775755,0.5521952
6.350000000942144,1.4042637,0.8179767
6.40000000095233,1.5075667,0.4956596
6.4500000009625165,1.5745324,0.4405504
6.500000000972703,1.4097416,0.6494508
6.550000000982889,1.496945,0.47275424
6.6000000009930755,1.5767534,0.49510312
6.650000001003264,1.4346128,0.45314893
6.700000001013446,1.4166696,0.38364273
6.7500000010236345,1.4383252,0.52600265
6.800000001033821,1.4676012,0.34400877
6.850000001044007,1.4575173,0.5196727
6.9000000010541935,1.4541978,0.30444247
6.95000000106438,1.5192938,0.5870275
7.000000001074568,1.4495491,0.4893604
7.050000001084751,1.5376382,0.47115344
7.100000001094939,1.5929991,0.4112556
7.150000001105125,1.5576932,0.5056394
7.200000001115312,1.5833718,0.4364624
7.2500000011255,1.5141022,0.30901396
7.3000000011356825,1.5915339,0.51893526
7.350000001145871,1.5687269,0.42240915
7.400000001156057,1.5882058,0.36483708
7.450000001166243,1.5425615,0.474425
7.50000000117643,1.5712744,0.4211797
7.550000001186616,1.5409403,0.4767592
7.600000001196804,1.6736789,0.44876075
7.650000001206987,1.8241377,0.5590207
7.700000001217175,1.6572187,0.630481
7.750000001227361,1.5798683,0.5967528
7.800000001237548,1.5631399,0.54887134
7.850000001247736,1.577414,0.5671083
7.900000001257919,1.5256698,0.44619328
7.950000001268107,1.6430801,0.54102355
8.000000001278293,1.6926639,0.4989735
8.05000000128848,1.6946565,0.4733527
8.100000001298666,1.7518342,0.4886931
8.150000001308852,1.7052926,0.35385233
8.200000001319038,1.6412026,0.62368256
8.250000001329225,1.691014,0.50636965
8.300000001339411,1.8346137,0.4830191
8.350000001349597,1.8407123,0.6034028
8.400000001359784,1.6678189,0.43171144
8.450000001369972,1.7462363,0.61196077
8.500000001380155,1.5700012,0.4764184
8.550000001390343,1.5861058,0.71428764
8.60000000140053,1.6972113,0.47868687
8.650000001410715,1.8742222,0.45189765
8.700000001420904,1.6774832,0.5791461
8.750000001431086,1.6830373,0.30959207
8.800000001441274,1.6615372,0.47822282
8.85000000145146,1.5688597,0.33402684
8.900000001461647,1.5806329,0.66287667
8.950000001471833,1.577414,0.4944737
9.00000000148202,1.6438658,0.5457676
9.050000001492208,1.6694667,0.52601683
9.10000000150239,1.5687801,0.30324095
9.150000001512579,1.6251826,0.59935653
9.200000001522765,1.6383315,0.36211494
9.250000001532952,1.7350827,0.29232207
9.30000000154314,1.6455884,0.2669742
9.350000001553322,1.631732,0.53901196
9.40000000156351,1.7351788,0.61080796
9.450000001573697,1.667644,0.7041902
9.500000001583883,1.6379501,0.71297216
9.55000000159407,1.5561945,0.51892376
9.600000001604256,1.5846605,0.5646013
9.650000001614444,1.6972113,0.4757987
9.700000001624627,1.6985853,0.65209776
9.750000001634815,1.6320128,0.64901006
9.800000001645001,1.7224548,0.42707518
9.850000001655188,1.8132105,0.75177675
9.900000001665376,1.8575429,0.5946691
9.950000001675559,1.7414342,0.5579188
10.000000001685747,1.7780128,0.6310221
10.050000001695933,1.7807288,0.6752596
10.10000000170612,1.8050354,0.5870427
10.150000001716306,1.7338818,0.56915665
10.200000001726492,1.6398059,0.582709
10.250000001736678,1.5992635,0.7302621
10.300000001746865,1.6366268,0.6556619
10.350000001757051,1.7092459,0.47916603
10.400000001767237,1.6892391,0.55328697
10.450000001777424,1.7734141,0.6139736
10.500000001787612,1.5778364,0.69078636
10.550000001797795,1.672384,0.50947064
10.600000001807983,1.807872,0.6513134
10.650000001818169,1.8202736,0.6626518
10.700000001828355,1.7015995,0.61031735
10.750000001838544,1.5864998,0.70921695
10.800000001848728,1.6789479,0.49971655
10.850000001858914,1.7171738,0.61776745
10.9000000018691,1.6928854,0.6547431
10.950000001879287,1.653645,0.7423662
11.000000001889473,1.6721597,0.53315246
11.05000000189966,1.7907376,0.5933973
11.100000001909848,1.8317729,0.68659097
11.15000000192003,1.912662,0.4349953
11.200000001930219,1.7946188,0.70141685
11.250000001940405,1.877487,0.48571408
11.300000001950592,1.8814992,0.6166182
11.35000000196078,1.9550812,0.7111871
11.400000001970962,1.8022172,0.6875778
11.45000000198115,1.8807905,0.53006357
11.500000001991337,1.7768174,0.7373997
11.550000002001523,1.7475243,0.78079975
11.60000000201171,1.7038751,0.3735192
11.650000002021896,1.7821319,0.7785579
11.700000002032084,1.8401463,0.5865348
11.750000002042267,1.7767,0.5960782
11.800000002052455,1.8208458,0.5350775
11.850000002062641,1.9563379,0.6369194
11.900000002072828,1.958977,0.4290906
11.950000002083016,1.7923189,0.4905222
12.000000002093199,1.6968185,0.5182657
12.050000002103387,1.8021941,0.48490965
12.100000002113573,1.8261236,0.65549374
12.15000000212376,1.675694,0.64535844
12.200000002133946,1.7775441,0.698334
12.250000002144132,1.8815213,0.74049103
12.300000002154318,1.7821553,0.5838535
12.350000002164505,1.7446373,0.60927397
12.400000002174691,1.7868481,0.62850684
12.450000002184877,1.7266823,0.676611
12.500000002195064,1.7619598,0.6140925
12.550000002205252,1.8074112,0.68771
12.600000002215435,1.7672956,0.58340925
12.650000002225623,1.7116086,0.5663484
12.700000002235809,1.7379138,0.5222898
12.750000002245995,1.816241,0.43516654
12.800000002256184,1.7802842,0.35715944
12.850000002266368,1.7548993,0.435413
12.900000002276554,1.7841882,0.70090896
12.95000000228674,1.7517151,0.48403305
13.000000002296927,1.8711965,0.5505953
13.050000002307113,1.852062,0.58946186
13.1000000023173,1.7681911,0.58992934
13.150000002327486,1.7016485,0.6134735
13.20000000233767,1.7263687,0.5981769
13.250000002347859,1.7989085,0.61941034
13.300000002358045,1.91288,0.61626047
13.350000002368231,1.8659793,0.7190988
13.40000000237842,1.8337733,0.5489012
13.450000002388602,1.8487298,0.6545269
13.50000000239879,1.8619783,0.77269065
13.550000002408977,1.7647004,0.5091342
13.600000002419163,1.8944086,0.50428486
13.65000000242935,1.925817,0.5245161
13.700000002439536,1.8252108,0.60009694
13.750000002449724,1.7548043,0.8024839
13.800000002459907,1.8061198,0.67886895
13.850000002470093,1.7328483,0.7264876
13.90000000248028,1.8422508,0.5949472
13.950000002490466,1.8810784,0.62097204
14.000000002500652,1.8240919,0.52460134
14.050000002510838,1.8290188,0.6356383
14.100000002521025,1.7337376,0.4557557
14.150000002531211,1.7999734,0.49585494
14.200000002541397,1.7624798,0.62695915
14.250000002551584,1.8802366,0.7115725
14.30000000256177,1.7897835,0.862366
14.350000002571957,1.777427,0.66118175
14.400000002582143,1.8091621,0.63285184
14.45000000259233,1.6875365,0.58841693
14.500000002602516,1.8280392,0.646816
14.550000002612702,1.8923842,0.5621467
14.600000002622888,1.8226755,0.7788794
14.650000002633075,1.8146347,0.6091663
14.700000002643261,1.8510722,0.7432549
14.750000002653447,1.939033,0.51851296
14.800000002663634,1.7690392,0.51132745
14.85000000267382,1.8566005,0.54386127
14.900000002684006,1.8732661,0.5907951
14.950000002694193,1.8494283,0.6277715
15.000000002704379,1.8322732,0.50828177
15.050000002714565,1.8559048,0.64898485
15.100000002724752,1.8123374,0.42701584
15.150000002734938,1.8824732,0.60574436
15.200000002745124,1.7270684,0.52882797
15.25000000275531,1.7252582,0.43784633
15.300000002765497,1.7410276,0.6576611
15.350000002775683,1.8676084,0.7571391
15.40000000278587,1.8093464,0.79422104
15.450000002796056,1.9084972,0.7128363
15.500000002806242,1.9191856,0.67662644
15.550000002816432,1.7297198,0.55704737
15.600000002826615,1.8338642,0.5910775
15.650000002836805,1.7305627,0.5780026
15.700000002846988,1.6699659,0.7010705
15.750000002857174,1.7108538,0.5053888
15.80000000286736,1.809001,0.63824445
15.850000002877547,1.7281295,0.80044246
15.900000002887733,1.7717924,0.538575
15.95000000289792,1.7850052,0.736253
16.000000002908106,1.8756888,0.5746103
16.050000002918292,1.8327734,0.5731588
16.10000000292848,1.909392,0.6198552
16.150000002938665,1.6887952,0.54880345
16.20000000294885,1.9389255,0.6500241
16.250000002959034,1.8872255,0.76846725
16.300000002969224,1.776325,0.8485002
16.350000002979407,1.815874,0.6390145
16.400000002989596,1.7215837,0.5288336
16.450000002999783,1.7571057,0.67647666
16.500000003009966,1.7770284,0.8407995
16.550000003020156,1.7546856,0.74755484
16.600000003030342,1.7893646,0.5223126
16.650000003040528,1.8113484,0.5359957
16.700000003050715,1.8062582,0.61006093
16.7500000030609,1.8512071,0.7196456
16.800000003071084,1.7371225,0.73738956
16.850000003081274,1.8525121,0.5989611
16.90000000309146,1.7871046,0.6118293
16.950000003101646,1.8201822,0.7022152
17.000000003111836,1.8118544,0.5394955
17.05000000312202,1.8906882,0.775772
17.100000003132205,1.8277199,0.6608752
17.150000003142395,1.9991224,0.66647935
17.200000003152578,1.9471164,0.64747
17.250000003162764,2.0431318,0.8088059
17.30000000317295,1.964859,0.5990059
17.350000003183137,1.9978924,0.6967082
17.400000003193323,2.0308602,0.69349045
17.45000000320351,1.8743334,0.6550002
17.500000003213696,1.9157093,0.50502896
17.550000003223882,1.9205962,0.6388302
17.600000003234072,1.861307,0.41245675
17.650000003244255,1.8818091,0.60682577
17.700000003254445,1.9486992,0.6369544
17.750000003264628,1.8337733,0.7227903
17.800000003274814,1.8818313,0.5000117
17.850000003285,1.8270133,0.48776215
17.900000003295187,1.9068156,0.5138972
17.950000003305373,2.01494,0.76316303
18.00000000331556,1.8566229,0.6653649
18.050000003325746,1.833887,0.5762624
18.100000003335932,1.855366,0.57727516
18.15000000334612,1.8913493,0.71838975
18.200000003356305,1.8570269,0.7038685
18.25000000336649,1.8948703,0.43517682
18.300000003376674,1.9445257,0.6320956
18.350000003386864,1.9239123,0.6816357
18.400000003397047,1.924237,0.5772261
18.450000003407236,1.9654527,0.60927147
18.500000003417423,2.0116706,0.5797427
18.550000003427606,2.0021212,0.66737527
18.600000003437795,1.8838006,0.69451463
18.650000003447982,1.9103736,0.4910444
18.700000003458168,1.8251195,0.7303356
18.750000003468354,1.8799927,0.83552295
18.80000000347854,2.0001433,0.72012997
18.850000003488724,1.9346664,0.6275174
18.900000003498914,1.9526076,0.71687186
18.9500000035091,1.874022,0.6778277
19.000000003519286,1.8788623,0.67792666
19.050000003529476,1.805843,0.62000424
19.10000000353966,1.8906223,0.5566781
19.150000003549845,1.8563538,0.5125994
19.200000003560035,1.9632257,0.60237217
19.250000003570218,1.8839997,0.51152563
19.300000003580404,1.9472446,0.66587985
19.35000000359059,1.8407351,0.74896085
19.400000003600777,1.8017087,0.8087487
19.450000003610963,1.7458308,0.60467327
19.50000000362115,1.9415238,0.874562
19.550000003631336,1.9840817,0.46226466
19.600000003641522,2.075281,0.59233415
19.650000003651712,2.0324597,0.740487
19.700000003661895,1.9772245,0.6894909
19.750000003672085,2.069652,0.6451436
19.800000003682268,1.8695259,0.76416796
19.850000003692454,1.8529167,0.89099956
19.90000000370264,1.9143386,0.5721648
19.950000003712827,1.8657336,0.7654539
20.000000003723013,1.9511563,0.69870085
20.0500000037332,1.8672292,0.9127383
20.100000003743386,1.8166996,0.5863519
20.150000003753572,1.7987232,0.5206381
20.20000000376376,1.7717456,0.55951095
20.250000003773945,1.8569372,0.7212424
20.30000000378413,1.7695571,0.57115865
20.350000003794314,1.8277656,0.5976112
20.400000003804504,1.8324325,0.7435295
20.450000003814687,1.8751777,0.6194127
20.500000003824876,1.8841101,0.7875948
20.550000003835063,1.9267037,0.62449676
20.600000003845246,1.9209433,0.604932
20.650000003855435,1.9129454,0.76054996
20.700000003865622,1.7844915,0.7228954
20.750000003875808,1.7831136,0.65203375
20.800000003885994,1.8456173,0.6598146
20.85000000389618,1.81282,0.70081115
20.900000003906364,1.8716862,0.6719192
20.950000003916553,1.8767989,0.71426463
21.00000000392674,1.812889,0.8481366
21.050000003936926,1.7965447,0.62955385
21.100000003947116,1.675694,0.6724845
21.1500000039573,1.7812902,0.69666976
21.200000003967485,1.7589306,0.7096182
21.250000003977675,1.6928115,0.60365963
21.300000003987858,1.7248477,0.6945876
21.350000003998044,1.747405,0.49687865
21.40000000400823,1.7580302,0.8087414
21.450000004018417,1.7714398,0.7212507
21.500000004028603,1.7500733,0.76303416
21.55000000403879,1.7229141,0.62750554
21.600000004048976,1.7708046,0.7234311
21.650000004059162,1.6791215,0.8062446
21.700000004069352,1.7863584,0.7517589
21.750000004079535,1.804966,0.6958586
21.800000004089725,1.8363616,0.5254755
21.850000004099908,1.7579591,0.5235351
21.900000004110094,1.7931788,0.6639346
21.95000000412028,1.828791,0.6378335
22.000000004130467,1.8310677,0.625031
22.050000004140653,1.8179379,0.72056025
22.10000000415084,1.7730854,0.6526984
22.150000004161026,1.8141065,0.72029763
22.200000004171212,1.842997,0.7975611
22.2500000041814,1.8002975,0.71618557
22.300000004191585,1.8004595,0.5151107
22.35000000420177,1.6912112,0.53219014
22.400000004211954,1.9261198,0.6792793
22.450000004222144,1.8470163,0.6080572
22.500000004232326,1.8159658,0.59001267
22.550000004242516,1.7910169,0.7377512
22.600000004252703,1.7449714,0.64087725
22.65000000426289,1.8828052,0.64077497
22.700000004273075,1.7870579,0.75653267
22.750000004283258,1.8976827,0.7789023
22.800000004293448,1.9303114,0.84437543
22.850000004303634,1.8850166,0.7119536
22.90000000431382,1.8832254,0.72975385
22.950000004324004,1.8995696,0.60178065
23.000000004334193,1.925276,0.628969
23.05000000434438,1.8566453,0.7552927
23.100000004354566,1.8939687,0.5728545
23.150000004364756,1.8100832,0.7423601
23.20000000437494,1.885768,0.6874455
23.250000004385125,1.8391273,0.6242485
23.300000004395315,1.8061429,0.5063608
23.350000004405498,1.7566078,0.66082335
23.400000004415684,1.7540207,0.65342176
23.45000000442587,1.7998114,0.6477277
23.500000004436057,1.7769581,0.7076541
23.550000004446243,1.7529039,0.7326904
23.60000000445643,1.7772628,0.66747576
23.650000004466616,1.8551638,0.91902006
23.700000004476802,1.6784763,0.8254716
23.750000004486992,1.8157822,0.70106417
23.800000004497175,1.8546473,0.80079246
23.850000004507365,1.8908424,0.7482263
23.900000004517548,1.8599861,0.6858266
23.950000004527734,1.8650188,0.73343843
24.00000000453792,1.9397849,0.61409736
24.050000004548107,1.791296,0.5444226
24.100000004558293,1.8862097,0.5893127
24.15000000456848,1.7546618,0.6799305
24.200000004578666,1.8180981,0.6530568
24.250000004588852,1.793388,0.5442584
24.30000000459904,1.6659445,0.6524975
24.350000004609225,1.7118276,0.5183146
24.40000000461941,1.7701458,0.683694
24.450000004629594,1.7912726,0.6455592
24.500000004639784,1.8548045,0.61876523
24.550000004649966,1.7951758,0.6067644
24.600000004660156,1.83475,0.7746552
24.650000004670343,1.8923402,0.73385686
24.70000000468053,1.7808459,0.47052997
24.750000004690715,1.7973096,0.71079314
24.800000004700898,1.7612739,0.70985544
24.850000004711088,1.7555876,0.60933757
24.900000004721274,1.8471968,0.7626063
24.95000000473146,1.8124522,0.66252136
25.000000004741647,1.9951797,0.7558726
25.050000004751837,1.9792461,0.61934775
25.10000000476202,1.8748444,0.7931471
25.150000004772206,1.805866,0.6114078
25.200000004782396,1.7186773,0.6661036
25.25000000479258,1.8678985,0.66217715
25.300000004802765,1.8903136,0.49930486
25.350000004812955,1.8771319,0.65162456
25.400000004823138,1.9440972,0.67176396
25.450000004833324,1.7848651,0.8111864
25.50000000484351,1.8804803,0.60320276
25.550000004853697,1.837745,0.7666326
25.600000004863883,1.7946421,0.90835243
25.65000000487407,1.8497211,0.708456
25.700000004884256,1.6821458,0.8446684
25.750000004894442,1.7325115,0.73437446
25.800000004904632,1.8337733,0.7374381
25.850000004914815,1.7630234,0.68551147
25.900000004925005,1.8549392,0.5741952
25.950000004935188,1.9192725,0.4508346
26.000000004945374,1.7949669,0.7338751
26.05000000495556,1.862918,0.6946584
26.100000004965747,1.8607249,0.57573724
26.150000004975933,1.9331152,0.6618801
26.20000000498612,1.8751556,0.5152235
26.250000004996306,1.8690579,0.7740528
26.300000005006492,1.7834407,0.73171353
26.35000000501668,1.8235896,0.753863
26.400000005026865,1.8463396,0.7889199
26.45000000503705,1.9247568,0.76003647
26.500000005047234,1.8584173,0.80329126
26.550000005057424,1.8828052,0.8229151
26.600000005067606,1.8002511,0.7347071
26.650000005077796,1.9361519,0.85934037
26.700000005087983,1.9599125,0.7901863
26.75000000509817,1.9399567,0.71610445
26.800000005108355,1.9183172,0.8234472
26.850000005118538,1.8343185,0.8409998
26.900000005128728,1.8688796,0.8600458
26.950000005138914,1.9869983,0.6486105
27.0000000051491,1.9046075,0.73249924
27.050000005159287,1.8068578,0.793887
27.100000005169477,1.8365657,0.73004174
27.15000000517966,1.9009728,0.82726395
27.200000005189846,1.8037885,0.65517306
27.250000005200036,1.8403502,0.625772
27.30000000521022,1.8002281,0.75213546
27.350000005220405,1.8742443,0.695203
27.400000005230595,1.8256217,0.7298784
27.450000005240778,2.0129955,0.64225924
27.500000005250964,1.9977881,0.61629915
27.55000000526115,1.9293832,0.5221899
27.600000005271337,1.9671266,0.7490364
27.650000005281523,1.9830105,0.80274016
27.70000000529171,1.9528852,0.8212275
27.750000005301896,2.0283148,0.7698428
27.800000005312082,1.9011921,0.7085906
27.850000005322272,1.9469665,0.6945833
27.900000005332455,1.9202708,0.5194117
27.950000005342645,1.8898067,0.6301666
28.000000005352828,1.9220924,0.8682281
28.050000005363014,2.0237293,0.8225528
28.1000000053732,2.0058424,0.7096685
28.150000005383387,1.9335032,0.8361059
28.200000005393573,1.915122,0.8543422
28.25000000540376,1.9349033,0.89651316
28.300000005413946,1.915209,0.64851856
28.350000005424132,1.873533,0.5996175
28.40000000543432,1.8895862,0.6801102
28.450000005444505,1.8717308,0.6354648
28.50000000545469,1.8523996,0.7174038
28.550000005464874,1.9115944,0.43109316
28.600000005475064,1.8274921,0.58491427
28.650000005485246,1.7841182,0.79384005
28.700000005495436,1.962398,0.86974907
28.750000005505623,1.8229725,0.56595093
28.80000000551581,1.7622672,0.73150575
28.850000005525995,1.7843282,0.5865348
28.900000005536178,1.8594482,0.75462556
28.950000005546368,1.7840947,0.7911437
29.000000005556554,1.8221269,0.6800795
29.05000000556674,1.6706144,0.80140066
29.100000005576927,1.7282499,0.688496
29.150000005587117,1.7869413,0.6562344
29.2000000055973,1.7855885,0.7043213
29.250000005607486,1.8143362,0.7312042
29.300000005617676,1.7046819,0.6254147
29.35000000562786,1.7656918,0.6319117
29.400000005638045,1.7657862,0.7931772
29.450000005648235,1.8678092,0.7907462
29.500000005658418,1.9359581,0.7560322
29.550000005668604,1.7491447,0.98491156
29.60000000567879,1.8251652,0.9083852
29.650000005688977,1.8303396,0.6124451
29.700000005699163,1.8602996,0.663225
29.750000005709353,1.8385835,0.73390555
29.800000005719536,1.7515963,0.7276722
29.850000005729722,1.7435622,0.6462606
29.900000005739912,1.8024716,0.7601169
29.950000005750095,1.7103912,0.5602376
30.000000005760285,1.755113,0.6367017
30.050000005770467,1.8174793,0.5334347
30.100000005780654,1.8163098,0.8212911
30.15000000579084,1.8190603,0.67927057
30.200000005801027,1.8281987,0.78666335
30.25000000581121,1.8799485,0.92071605
30.300000005821396,1.7031413,0.63987905
30.350000005831582,1.9215505,0.60917366
30.40000000584177,1.9065751,0.55062234
30.450000005851955,1.8420019,0.6952373
30.50000000586214,1.8633426,0.7882926
30.550000005872327,1.8746222,0.74447685
30.600000005882514,1.8117855,0.7677999
30.6500000058927,1.8205713,0.7191962
30.700000005902886,1.9001399,0.7696318
30.750000005913073,1.774471,0.6325363
30.80000000592326,1.9112675,0.6830049
30.850000005933445,1.8448045,0.6373683
30.90000000594363,1.7971474,0.6976593
30.950000005953818,1.8518372,0.71013665
31.000000005964004,1.7802141,0.6933078
31.05000000597419,1.687808,0.4674257
31.100000005984377,1.7896205,0.713626
31.150000005994563,1.8682998,0.7473575
31.20000000600475,1.8555231,0.5295488
31.250000006014936,1.8653986,0.6812333
31.300000006025122,1.7695571,0.8836221
31.35000000603531,1.7623144,0.6831184
31.400000006045495,1.9119214,0.61535543
31.45000000605568,1.8693923,0.8538345
31.500000006065868,1.8059354,0.87776786
31.550000006076054,1.793806,0.61514235
31.60000000608624,1.8110265,0.7081214
31.650000006096427,1.8049891,0.8697696
31.700000006106613,1.8935506,1.0605781
31.7500000061168,1.8690133,0.6961691
31.800000006126986,1.8755331,0.8453808
31.850000006137172,1.8696597,0.8457297
31.90000000614736,1.9356352,0.95357466
31.950000006157545,1.8733773,0.6530225
32.00000000616773,1.8420924,0.7089437
32.05000000617792,1.8087015,0.90268666
32.100000006188104,1.8408933,0.8042609
32.15000000619829,1.8430196,0.7871917
32.20000000620848,1.8376769,0.8036659
32.25000000621866,1.8463396,0.8144277
32.30000000622885,1.9208565,0.7455249
32.350000006239036,1.813762,0.7810097
32.40000000624922,1.825462,0.724705
32.45000000625941,1.8171353,0.8182573
32.500000006269595,1.7925979,0.54622066
32.55000000627978,1.7998577,0.45649076
32.60000000628997,1.873066,0.64308465
32.650000006300154,1.9306785,0.89461297
32.70000000631034,1.8247771,0.69796896
32.750000006320526,1.8574083,0.6026343
32.80000000633071,1.8840438,0.6898841
32.8500000063409,1.8987579,0.66516787
32.900000006351085,1.9600825,0.7519353
32.950000006361286,1.882451,0.737941
33.00000000637146,1.8491579,0.62875575
33.050000006381644,1.9962652,0.49736124
33.10000000639183,1.9378508,0.69012594
33.15000000640202,1.8887701,0.71264184
33.2000000064122,1.9335032,0.50367284
33.25000000642239,2.0765252,0.50319624
33.300000006432576,1.8880643,0.62438935
33.35000000644276,1.9887588,0.5086715
33.40000000645295,1.9211818,0.56057525
33.450000006463135,1.9630347,0.6581503
33.50000000647332,1.9119432,0.69285846
33.55000000648351,1.9425535,0.5463734
33.600000006493694,1.9503448,0.4926108
33.65000000650388,1.9549108,0.81166387
33.70000000651407,1.9579558,0.764969
33.75000000652425,1.993404,0.66368765
33.800000006534454,1.9873548,0.58540064
33.850000006544626,2.058834,0.53162146
33.90000000655481,1.9911455,0.66077375
33.950000006565,1.8420019,0.6877078
34.000000006575185,1.9184692,0.7471501
34.05000000658537,1.90417,0.85754025
34.10000000659556,1.8392633,0.6561231
34.150000006605744,1.8311815,0.7601717
34.20000000661593,1.8772871,0.77545494
34.25000000662612,1.9605713,0.7176966
34.3000000066363,1.9574664,0.698703
34.35000000664649,1.8444657,0.6944203
34.400000006656676,1.9680159,0.649953
34.45000000666686,1.875289,0.6938685
34.50000000667705,1.8798376,0.72603214
34.550000006687235,1.7946421,0.76596564
34.600000006697435,1.835431,0.76094174
34.65000000670761,1.87833,0.58553046
34.700000006717794,1.8503742,0.6006355
34.750000006727994,1.8563312,0.55777186
34.800000006738166,1.9437327,0.6719968
34.85000000674835,1.9083443,0.72411263
34.90000000675854,1.9778143,0.8096879
34.950000006768725,1.970449,0.8926838
